#time,accel_x,accel_y,accel_z
4936.470237,10510.924376,30052.361245,-79827.150892
4936.472684,40859.367998,81718.735997,-68182.499322
4936.475131,-43228.027013,-68987.193794,-81972.218286
4936.477578,12435.459826,-28423.908173,-86875.229473
4936.480025,22650.301825,21169.889941,-79520.712692
4936.482472,-60844.928432,-17764.942608,-77988.521696
4936.484919,6217.729913,36122.049970,-81052.903688
4936.487366,27387.619854,14804.118840,-70787.224015
4936.489813,-33753.390955,-58328.228230,-88867.077768
4936.492260,4885.359217,31976.896694,-83044.751983
4936.494707,7994.224174,296.082377,-74004.825107
4936.497154,-26351.331535,-16580.613101,-80286.808190
4936.499601,18949.272115,48557.509795,-73238.729609
4936.502048,6069.688724,-31384.731941,-78141.740796
4936.504496,-19245.354492,296.082377,-83044.751983
4936.506943,23686.590144,18061.024985,-80286.808190
4936.509390,45300.603650,-28423.908173,-77835.302597
4936.511837,-13027.624579,-4589.276840,-74617.701505
4936.514284,-17468.860231,-13915.871710,-79214.274493
4936.516731,11695.253884,29608.237680,-75843.454302
4936.519178,-2516.700203,19097.313304,-80133.589091
4936.521625,-6365.771101,-38638.750172,-84270.504780
4936.524072,15544.324782,40119.162056,-75996.673402
4936.526519,23834.631332,-8290.306550,-72472.634111
4936.528966,3256.906145,-13027.624579,-78754.617194
4936.531413,2220.617826,27387.619854,-81052.903688
4936.533860,22650.301825,-740.205942,-75996.673402
4936.536307,-1036.288319,-47965.345042,-81052.903688
4936.538754,-3108.864956,23094.425390,-81052.903688
4936.541201,5329.482782,-5181.441594,-78907.836294
4936.543648,4145.153275,1628.453072,-67263.184724
4936.546096,11103.089130,48261.427418,-77375.645298
4936.548543,444.123565,-42487.821071,-86722.010374
4936.551028,51370.292375,-12435.459826,-79367.493593
4936.553511,70467.605678,18209.066173,-68182.499322
4936.555994,-83643.271446,-14656.077652,-81359.341888
4936.558477,-20133.601622,29164.114115,-87947.763170
4936.560961,109994.602981,-3701.029710,-68182.499322
4936.563444,-27535.661042,-35974.008781,-76915.987999
4936.565927,-54035.033766,15840.407159,-85955.914876
4936.568410,-18653.189738,3997.112087,-83351.190182
4936.570893,84827.600953,-14359.995275,-65271.336430
4936.573376,-33309.267390,29312.155303,-75230.577904
4936.575860,-51370.292375,4441.235652,-88407.420469
4936.578343,58180.187041,-5329.482782,-76915.987999
4936.580826,-10807.006753,11251.130318,-74770.920605
4936.583309,-44560.397708,-5033.400406,-83197.971083
4936.585792,42191.738694,-19689.478057,-76303.111601
4936.588275,12583.501014,24130.713709,-75537.016103
4936.590758,-12435.459826,21021.848753,-81206.122788
4936.593242,19097.313304,-12139.377449,-77375.645298
4936.595725,40119.162056,2960.823768,-73851.606007
4936.598208,-5921.647536,21317.931130,-77682.083497
4936.600691,-4145.153275,-50778.127621,-80746.465489
4936.603174,1924.535449,57588.022288,-79520.712692
4936.605657,10362.883188,4885.359217,-78907.836294
4936.608141,1036.288319,-31088.649564,-75996.673402
4936.610624,-14952.160028,22502.260637,-78448.178995
4936.613107,-148.041188,-14063.912898,-79827.150892
4936.615590,27535.661042,-2812.782580,-79214.274493
4936.618073,-7105.977043,12139.377449,-80899.684589
4936.620556,-1776.494261,-6365.771101,-74770.920605
4936.623040,18949.272115,5329.482782,-77375.645298
4936.625523,5921.647536,-47077.097911,-81359.341888
4936.628006,-28719.990550,41599.573940,-84423.723880
4936.630489,14508.036463,3701.029710,-75843.454302
4936.632972,8142.265362,-11843.295072,-72166.195912
4936.635455,-17912.983796,1036.288319,-79061.055394
4936.637938,16876.695478,5625.565159,-83197.971083
4936.640422,9474.636058,17468.860231,-79367.493593
4936.642905,-17912.983796,-26055.249158,-80286.808190
4936.645388,27979.784608,296.082377,-74004.825107
4936.647871,84975.642142,-9326.594869,-70787.224015
4936.650378,50037.921679,-6217.729913,-69561.471218
4936.652885,-72540.182316,0.000000,-84270.504780
4936.655392,-50037.921679,35677.926404,-90246.049664
4936.657899,53294.827824,-1924.535449,-72779.072310
4936.660406,33753.390955,-34493.596897,-69101.813920
4936.662913,-44264.315332,23538.548956,-80593.246390
4936.665420,-54479.157331,22354.219448,-89633.173266
4936.667927,44708.438897,-10510.924376,-81665.780087
4936.670434,26647.413912,-14063.912898,-73238.729609
4936.672941,-37306.379477,12583.501014,-74464.482406
4936.675448,16136.489536,-16580.613101,-84730.162079
4936.677955,3701.029710,10362.883188,-76303.111601
4936.680462,-25463.084405,16136.489536,-80133.589091
4936.682969,-21021.848753,-7550.100608,-83044.751983
4936.685476,28127.825796,29016.072926,-74004.825107
4936.687983,-2812.782580,-30052.361245,-76762.768900
4936.690490,-14952.160028,5773.606348,-79980.369991
4936.692997,18949.272115,16580.613101,-78141.740796
4936.695504,13175.665768,-296.082377,-78601.398095
4936.698011,-9918.759623,-19541.436869,-81665.780087
4936.700518,6957.935855,-8290.306550,-77682.083497
4936.703025,-5329.482782,23834.631332,-75843.454302
4936.705532,-3256.906145,10658.965565,-78907.836294
4936.708039,3849.070898,-30496.484810,-77682.083497
4936.710547,2220.617826,32421.020260,-77069.207099
4936.713054,18357.107362,-12583.501014,-80286.808190
4936.715561,17912.983796,-10362.883188,-79827.150892
4936.718068,4145.153275,9178.553681,-79367.493593
4936.720575,15248.242405,5477.523971,-73698.386908
4936.723082,-592.164754,2072.576638,-76149.892501
4936.725589,592.164754,-6957.935855,-81512.560987
4936.728096,-3404.947333,2960.823768,-81206.122788
4936.730603,11843.295072,29756.278868,-73085.510509
4936.733110,5625.565159,-23686.590144,-79367.493593
4936.735617,9474.636058,-888.247130,-82278.656485
4936.738124,-6365.771101,3849.070898,-82585.094684
4936.740631,59956.681302,-4589.276840,-73545.167808
4936.743138,-13027.624579,3404.947333,-75843.454302
4936.745645,-64693.999331,16580.613101,-87028.448573
4936.748152,71207.811620,-888.247130,-77222.426198
4936.750674,26499.372724,-11251.130318,-68335.718422
4936.753197,-96522.854837,24574.837274,-87028.448573
4936.755720,59068.434172,19097.313304,-80746.465489
4936.758242,12139.377449,-35233.802839,-73085.510509
4936.760765,-92525.742750,25315.043216,-89020.296868
4936.763288,67506.781910,16432.571912,-77375.645298
4936.765810,61289.051998,-6217.729913,-68335.718422
4936.768333,-30496.484810,-28275.866984,-79214.274493
4936.770856,-27535.661042,14359.995275,-85343.038477
4936.773378,60992.969621,-8882.471304,-78448.178995
4936.775901,10362.883188,-13175.665768,-80286.808190
4936.778423,-8734.430116,16876.695478,-79214.274493
4936.780946,31532.773129,7402.059420,-71246.881314
4936.783469,-5033.400406,27683.702231,-75383.797003
4936.785991,-8734.430116,-53294.827824,-85343.038477
4936.788514,-1184.329507,23834.631332,-82738.313784
4936.791037,6365.771101,23390.507767,-78754.617194
4936.793559,6217.729913,-16284.530724,-74158.044206
4936.796082,888.247130,-20873.807564,-75077.358804
4936.798605,-4885.359217,50926.168810,-81206.122788
4936.801127,21021.848753,-27831.743419,-82278.656485
4936.803650,19245.354492,-7698.141797,-78754.617194
4936.806173,-11547.212695,20577.725188,-76303.111601
4936.808695,148.041188,5921.647536,-75537.016103
4936.811218,22058.137072,-44116.274143,-77069.207099
4936.813741,-23538.548956,44264.315332,-84576.942979
4936.816263,1628.453072,-3552.988522,-81972.218286
4936.818786,11843.295072,-19097.313304,-71093.662214
4936.821308,-19393.395680,15692.365970,-82738.313784
4936.823831,15692.365970,2812.782580,-80286.808190
4936.826354,27535.661042,13175.665768,-74770.920605
4936.828876,44856.480085,-32421.020260,-78754.617194
4936.831399,19689.478057,9918.759623,-77222.426198
4936.833922,-99039.555040,21465.972318,-87334.886772
4936.836444,39971.120868,4737.318029,-81206.122788
4936.838967,113547.591503,-15248.242405,-64658.460031
4936.841490,-39526.997303,-16284.530724,-76915.987999
4936.844012,-61585.134374,23686.590144,-87641.324971
4936.846535,88232.548286,11547.212695,-74158.044206
4936.849058,-58032.145853,-34049.473332,-79520.712692
4936.851500,-51074.209998,25018.960840,-86415.572174
4936.853943,32717.102636,64990.081708,-79214.274493
4936.856386,20429.683999,-55515.445650,-75077.358804
4936.858829,-62029.257940,6661.853478,-79827.150892
4936.861272,37750.503042,32717.102636,-78294.959896
4936.863715,-1036.288319,-27683.702231,-76303.111601
4936.866158,-28571.949361,-3849.070898,-85496.257577
4936.868601,10955.047942,30940.608376,-75996.673402
4936.871044,-7994.224174,1332.370696,-70480.785816
4936.873487,-2220.617826,-2812.782580,-81972.218286
4936.875930,7846.182985,17468.860231,-83044.751983
4936.878373,16136.489536,-31088.649564,-79980.369991
4936.880816,4441.235652,25167.002028,-75230.577904
4936.883259,-7254.018232,7698.141797,-76762.768900
4936.885702,-5773.606348,2812.782580,-80746.465489
4936.888145,12731.542202,10214.842000,-78601.398095
4936.890587,7402.059420,-6513.812290,-78141.740796
4936.893030,-13027.624579,-17172.777854,-81512.560987
4936.895473,21614.013506,16580.613101,-78448.178995
4936.897916,35529.885216,0.000000,-71706.538613
4936.900359,-11103.089130,17172.777854,-79214.274493
4936.902802,11103.089130,10214.842000,-80286.808190
4936.905245,11103.089130,-42191.738694,-80899.684589
4936.907688,-10362.883188,2220.617826,-84270.504780
4936.910131,-8142.265362,5921.647536,-81206.122788
4936.912574,2072.576638,28719.990550,-77528.864398
4936.915017,-1776.494261,11991.336260,-78141.740796
4936.917460,35529.885216,-26795.455100,-78448.178995
4936.919903,94450.278199,-3849.070898,-74158.044206
4936.922346,-43820.191766,-31088.649564,-79367.493593
4936.924789,296.082377,44412.356520,-79673.931792
4936.927232,49149.674549,18949.272115,-69255.033019
4936.929674,-21317.931130,-47965.345042,-83197.971083
4936.932117,56255.651592,26943.496289,-79673.931792
4936.934560,19245.354492,-14508.036463,-71093.662214
4936.937003,26499.372724,-41007.409187,-72166.195912
4936.939446,41155.450375,15840.407159,-75996.673402
4936.941889,-10214.842000,5773.606348,-79367.493593
4936.944332,3552.988522,5921.647536,-79980.369991
4936.946775,47521.221476,2960.823768,-73545.167808
4936.949254,1776.494261,-15100.201217,-80440.027290
4936.951733,7402.059420,-2664.741391,-84117.285680
4936.954212,45448.644839,148.041188,-72779.072310
4936.956691,10066.800811,17616.901420,-74617.701505
4936.959170,10066.800811,24426.796086,-76915.987999
4936.961649,7698.141797,-36862.255912,-77375.645298
4936.964128,-6661.853478,33161.226202,-80286.808190
4936.966607,1480.411884,17468.860231,-81818.999186
4936.969086,6069.688724,-21465.972318,-75690.235202
4936.971565,-15100.201217,14359.995275,-75843.454302
4936.974043,-3552.988522,2960.823768,-78294.959896
4936.976522,21317.931130,-11695.253884,-79214.274493
4936.979001,-4589.276840,5625.565159,-84117.285680
4936.981480,-1036.288319,-1184.329507,-78294.959896
4936.983959,15248.242405,15248.242405,-71706.538613
4936.986438,-15840.407159,-5181.441594,-79367.493593
4936.988917,-9622.677246,23242.466579,-81972.218286
4936.991396,18209.066173,-14359.995275,-82431.875585
4936.993875,2812.782580,-10362.883188,-81359.341888
4936.996354,-13915.871710,15692.365970,-75690.235202
4936.998833,16580.613101,-2812.782580,-79214.274493
4937.001312,14211.954086,-29164.114115,-76609.549800
4937.003791,48557.509795,16876.695478,-77835.302597
4937.006270,35381.844028,2220.617826,-75230.577904
4937.008749,-113547.591503,-13175.665768,-88407.420469
4937.011228,30940.608376,34641.638086,-80746.465489
4937.013707,116064.291706,-11103.089130,-63585.926334
4937.016186,-41895.656317,-33753.390955,-77682.083497
4937.018665,-76389.253214,38342.667796,-91318.583362
4937.021143,67062.658345,3108.864956,-75843.454302
4937.023622,95042.442953,-28571.949361,-70174.347617
4937.026101,-10807.006753,3997.112087,-74158.044206
4937.028580,-29904.320057,15100.201217,-87334.886772
4937.031059,52258.539505,-18949.272115,-75383.797003
4937.033538,-24870.919651,18061.024985,-73391.948708
4937.036017,-23390.507767,1924.535449,-83504.409282
4937.038496,44856.480085,-28423.908173,-77222.426198
4937.040975,-37010.297100,6217.729913,-79673.931792
4937.043454,-11843.295072,31088.649564,-82125.437386
4937.045933,41007.409187,-9030.512492,-71706.538613
4937.048437,-19985.560434,15692.365970,-78141.740796
4937.050941,-7402.059420,-31088.649564,-83504.409282
4937.053445,21169.889941,36566.173535,-74311.263306
4937.055950,-4441.235652,-29164.114115,-77528.864398
4937.058454,-10510.924376,11547.212695,-82891.532884
4937.060958,9770.718434,23834.631332,-77069.207099
4937.063462,-1036.288319,-18949.272115,-76609.549800
4937.065966,-6217.729913,9770.718434,-79520.712692
4937.068470,27683.702231,8290.306550,-78294.959896
4937.070974,12435.459826,-10362.883188,-77375.645298
4937.073479,-2220.617826,19097.313304,-77988.521696
4937.075983,12139.377449,8290.306550,-77375.645298
4937.078487,888.247130,-14211.954086,-77988.521696
4937.080991,-740.205942,-6217.729913,-79214.274493
4937.083495,-18653.189738,44856.480085,-79214.274493
4937.085999,592.164754,21169.889941,-74158.044206
4937.088503,-16284.530724,-22502.260637,-80133.589091
4937.091007,-73132.347070,2960.823768,-89786.392366
4937.093512,46632.974346,9326.594869,-77835.302597
4937.096016,46781.015534,-15248.242405,-70480.785816
4937.098520,-31680.814318,-1184.329507,-79827.150892
4937.101024,20281.642811,20873.807564,-77222.426198
4937.103528,-14211.954086,-6513.812290,-76456.330700
4937.106032,-34345.555709,31532.773129,-88560.639569
4937.108536,-37602.461854,37454.420665,-82738.313784
4937.111041,-34345.555709,13471.748144,-77528.864398
4937.113545,2368.659014,-3701.029710,-77988.521696
4937.116049,16432.571912,10955.047942,-82738.313784
4937.118553,-8586.388927,2220.617826,-76149.892501
4937.121057,5625.565159,-296.082377,-76456.330700
4937.123561,22354.219448,2072.576638,-77069.207099
4937.126065,10807.006753,444.123565,-78294.959896
4937.128570,2368.659014,10510.924376,-77988.521696
4937.131074,26943.496289,12287.418637,-75230.577904
4937.133578,-10510.924376,-22798.343014,-79061.055394
4937.136082,-14063.912898,42931.944636,-81665.780087
4937.138586,14211.954086,10214.842000,-77222.426198
4937.141090,14211.954086,-7698.141797,-71859.757712
4937.143594,-25759.166782,8586.388927,-80593.246390
4937.146099,1924.535449,-10362.883188,-82585.094684
4937.148622,27979.784608,-9326.594869,-77375.645298
4937.151146,-14359.995275,4293.194464,-81052.903688
4937.153669,-1776.494261,5329.482782,-76915.987999
4937.156193,17320.819043,23094.425390,-74924.139704
4937.158716,-20429.683999,-7105.977043,-79367.493593
4937.161240,-2516.700203,2812.782580,-81665.780087
4937.163763,12879.583391,-6217.729913,-76609.549800
4937.166287,-20133.601622,-6217.729913,-77222.426198
4937.168810,-21762.054695,18505.148550,-79214.274493
4937.171334,-4145.153275,-9918.759623,-78754.617194
4937.173858,-21317.931130,25759.166782,-81052.903688
4937.176381,-61141.010809,7550.100608,-84270.504780
4937.178905,62473.381505,-26943.496289,-79214.274493
4937.181428,45892.768404,2516.700203,-70787.224015
4937.183952,-104369.037822,9770.718434,-84730.162079
4937.186475,-13619.789333,20725.766376,-86109.133975
4937.188999,73576.470635,-2516.700203,-69561.471218
4937.191522,17616.901420,-24722.878463,-76762.768900
4937.194046,-74612.758954,8734.430116,-87181.667672
4937.196569,-54183.074954,-296.082377,-83504.409282
4937.199093,31532.773129,15840.407159,-77528.864398
4937.201616,-6217.729913,3256.906145,-78141.740796
4937.204140,-26203.290347,-5477.523971,-79827.150892
4937.206664,21614.013506,8290.306550,-73851.606007
4937.209187,1332.370696,-19541.436869,-78294.959896
4937.211711,-29608.237680,10362.883188,-83197.971083
4937.214234,5033.400406,29164.114115,-75690.235202
4937.216758,5921.647536,-18505.148550,-79367.493593
4937.219281,-1332.370696,14211.954086,-81206.122788
4937.221805,26055.249158,-18505.148550,-77069.207099
4937.224328,-2516.700203,17912.983796,-74924.139704
4937.226852,-13915.871710,-9918.759623,-79827.150892
4937.229375,3108.864956,4441.235652,-81052.903688
4937.231899,6661.853478,19393.395680,-77528.864398
4937.234423,-592.164754,-14656.077652,-78754.617194
4937.236946,-6069.688724,-592.164754,-81052.903688
4937.239470,21317.931130,20577.725188,-77069.207099
4937.241993,22650.301825,-2368.659014,-75690.235202
4937.244517,-1924.535449,12435.459826,-78141.740796
4937.247040,7698.141797,17468.860231,-77682.083497
4937.249577,11547.212695,-19689.478057,-75383.797003
4937.252113,-5033.400406,-15692.365970,-82585.094684
4937.254649,2072.576638,46781.015534,-79061.055394
4937.257186,31236.690752,-16432.571912,-75690.235202
4937.259722,49741.839302,-19541.436869,-71706.538613
4937.262259,48113.386230,6365.771101,-76456.330700
4937.264795,-52998.745447,-15396.283594,-83657.628382
4937.267331,67654.823099,22354.219448,-77682.083497
4937.269868,39378.956114,-11547.212695,-67263.184724
4937.272404,-59364.516548,-33309.267390,-84423.723880
4937.274941,56107.610404,41007.409187,-79520.712692
4937.277477,27535.661042,-17764.942608,-72932.291410
4937.280013,5181.441594,-17616.901420,-78601.398095
4937.282550,-1776.494261,23094.425390,-76456.330700
4937.285086,2072.576638,-30200.402434,-77069.207099
4937.287623,-32569.061448,14508.036463,-85189.819378
4937.290159,39971.120868,34049.473332,-75537.016103
4937.292695,21021.848753,-13767.830521,-73391.948708
4937.295232,-8142.265362,6661.853478,-83044.751983
4937.297768,20281.642811,9474.636058,-77682.083497
4937.300305,16432.571912,-444.123565,-77835.302597
4937.302841,-5329.482782,-22798.343014,-79520.712692
4937.305377,-3108.864956,52554.621882,-79673.931792
4937.307914,18505.148550,-13619.789333,-75383.797003
4937.310450,-10066.800811,888.247130,-77375.645298
4937.312987,-20281.642811,15988.448347,-80133.589091
4937.315523,1924.535449,-3404.947333,-79520.712692
4937.318059,24870.919651,-13767.830521,-77528.864398
4937.320596,-14804.118840,7254.018232,-80899.684589
4937.323132,-296.082377,1628.453072,-77069.207099
4937.325669,16876.695478,21169.889941,-76149.892501
4937.328205,-19393.395680,-8142.265362,-80133.589091
4937.330741,740.205942,3108.864956,-79827.150892
4937.333278,14063.912898,-1924.535449,-72319.415011
4937.335814,-24130.713709,-4441.235652,-83044.751983
4937.338351,-3997.112087,1628.453072,-75537.016103
4937.340887,29756.278868,14063.912898,-75843.454302
4937.343423,34937.720462,592.164754,-78601.398095
4937.345960,66766.575968,-18653.189738,-70174.347617
4937.348496,-71948.017562,8438.347739,-82431.875585
4937.351043,-28571.949361,21317.931130,-86875.229473
4937.353590,105257.284952,-11695.253884,-69101.813920
4937.356137,2220.617826,-10214.842000,-72932.291410
4937.358684,-79053.994606,13767.830521,-89633.173266
4937.361231,65730.287650,-5773.606348,-79061.055394
4937.363778,55219.363273,-11695.253884,-67263.184724
4937.366325,-66322.452403,20873.807564,-79367.493593
4937.368872,28127.825796,9770.718434,-84117.285680
4937.371419,54775.239708,-10955.047942,-80286.808190
4937.373966,-37898.544230,-6661.853478,-77835.302597
4937.376513,-4737.318029,8290.306550,-81665.780087
4937.379060,19245.354492,740.205942,-75230.577904
4937.381607,-35677.926404,15544.324782,-77069.207099
4937.384154,11695.253884,4589.276840,-81512.560987
4937.386701,14211.954086,3997.112087,-79827.150892
4937.389248,-8438.347739,-14508.036463,-81359.341888
4937.391795,23390.507767,23982.672521,-74004.825107
4937.394342,2516.700203,-33753.390955,-74770.920605
4937.396889,-25611.125593,28719.990550,-82125.437386
4937.399436,13323.706956,18801.230927,-79367.493593
4937.401983,17172.777854,-23390.507767,-76762.768900
4937.404530,-15692.365970,-1184.329507,-81052.903688
4937.407076,20725.766376,26055.249158,-76609.549800
4937.409623,22946.384202,-7402.059420,-74158.044206
4937.412170,-3997.112087,13619.789333,-78448.178995
4937.414717,13471.748144,23686.590144,-76762.768900
4937.417264,5625.565159,-22206.178260,-80133.589091
4937.419811,-3997.112087,-29016.072926,-82891.532884
4937.422358,3256.906145,-7402.059420,-77988.521696
4937.424905,-24574.837274,9030.512492,-76456.330700
4937.427452,-57588.022288,36862.255912,-84576.942979
4937.429999,67654.823099,6365.771101,-86109.133975
4937.432546,121985.939242,-7550.100608,-69408.252119
4937.435093,-54035.033766,-22354.219448,-77988.521696
4937.437640,-114583.879822,39526.997303,-92237.897959
4937.440187,53886.992578,14508.036463,-76609.549800
4937.442734,91637.495620,-19097.313304,-65424.555529
4937.445281,-83791.312634,-13767.830521,-88100.982270
4937.447828,-8734.430116,13915.871710,-89939.611465
4937.450375,94894.401764,-18801.230927,-68335.718422
4937.452928,-24278.754898,-22946.384202,-72779.072310
4937.455481,-36122.049970,39378.956114,-84576.942979
4937.458035,62621.422693,-7994.224174,-76915.987999
4937.460588,52702.663070,-7254.018232,-73238.729609
4937.463141,-23094.425390,13619.789333,-79980.369991
4937.465694,6069.688724,15544.324782,-82278.656485
4937.468248,29756.278868,-41895.656317,-76456.330700
4937.470801,-18949.272115,46188.850781,-78294.959896
4937.473354,12583.501014,-9474.636058,-77988.521696
4937.475907,-5033.400406,7846.182985,-78141.740796
4937.478460,-17320.819043,18209.066173,-79673.931792
4937.481014,10807.006753,-56255.651592,-78601.398095
4937.483567,-13027.624579,32421.020260,-79520.712692
4937.486120,-10066.800811,-592.164754,-83657.628382
4937.488673,27091.537477,-1776.494261,-74004.825107
4937.491227,20429.683999,21169.889941,-75537.016103
4937.493780,-22502.260637,10510.924376,-80899.684589
4937.496333,8438.347739,-24722.878463,-81818.999186
4937.498886,7698.141797,-4885.359217,-78907.836294
4937.501440,-24722.878463,2220.617826,-80440.027290
4937.503993,-6365.771101,4145.153275,-76915.987999
4937.506546,-22502.260637,30496.484810,-80746.465489
4937.509099,-33605.349767,-1924.535449,-82585.094684
4937.511652,44412.356520,-19837.519246,-78294.959896
4937.514206,35825.967593,-3997.112087,-74158.044206
4937.516759,-69579.358548,11843.295072,-82891.532884
4937.519312,-61585.134374,14656.077652,-85036.600278
4937.521865,24278.754898,1776.494261,-81052.903688
4937.524419,7254.018232,10510.924376,-77375.645298
4937.526972,-50926.168810,-14656.077652,-85496.257577
4937.529525,71948.017562,-19245.354492,-74311.263306
4937.532078,-8586.388927,17024.736666,-72472.634111
4937.534631,-28719.990550,21762.054695,-79827.150892
4937.537185,39378.956114,-10362.883188,-78907.836294
4937.539738,-7105.977043,-26499.372724,-80899.684589
4937.542291,-49149.674549,19097.313304,-82431.875585
4937.544844,37750.503042,15988.448347,-73851.606007
4937.547398,-8734.430116,1184.329507,-75230.577904
4937.549951,-26647.413912,4885.359217,-78601.398095
4937.552504,19689.478057,-17912.983796,-82738.313784
4937.555063,15692.365970,17912.983796,-75077.358804
4937.557620,-18653.189738,-37750.503042,-81512.560987
4937.560177,3552.988522,24426.796086,-77222.426198
4937.562734,6957.935855,25167.002028,-75996.673402
4937.565290,-12731.542202,-30200.402434,-81359.341888
4937.567847,13915.871710,37158.338288,-78907.836294
4937.570404,23834.631332,-26943.496289,-75690.235202
4937.572960,-7550.100608,-6957.935855,-80133.589091
4937.575517,23538.548956,12879.583391,-77375.645298
4937.578074,17320.819043,9326.594869,-79520.712692
4937.580630,5921.647536,-5181.441594,-76149.892501
4937.583187,-5921.647536,-18653.189738,-80133.589091
4937.585744,1332.370696,10066.800811,-79367.493593
4937.588300,20577.725188,66026.370026,-73851.606007
4937.590857,37454.420665,-3108.864956,-71706.538613
4937.593414,-82606.983127,-48261.427418,-87028.448573
4937.595970,1480.411884,20429.683999,-86415.572174
4937.598527,131608.616488,10362.883188,-64352.021832
4937.601084,-43228.027013,-45448.644839,-75690.235202
4937.603640,-74020.594200,35085.761651,-90705.706963
4937.606197,10955.047942,91045.330866,-82278.656485
4937.608754,-5329.482782,18357.107362,-74158.044206
4937.611310,-21762.054695,-124206.557068,-87641.324971
4937.613867,-4885.359217,-14063.912898,-82585.094684
4937.616424,5033.400406,59068.434172,-75843.454302
4937.618980,17912.983796,1036.288319,-80746.465489
4937.621537,46632.974346,6365.771101,-75077.358804
4937.624094,-5033.400406,24278.754898,-75996.673402
4937.626650,-7105.977043,-16876.695478,-78141.740796
