#time,accel_x,accel_y,accel_z
86.837261,-22354.219448,8882.471304,76609.549800
86.839787,14656.077652,-22354.219448,81665.780087
86.842314,26351.331535,16728.654289,80440.027290
86.844841,-5033.400406,3256.906145,77069.207099
86.847368,5033.400406,-25907.207970,74158.044206
86.849894,17616.901420,-12435.459826,79214.274493
86.852421,-6513.812290,24870.919651,82891.532884
86.854948,10510.924376,-45300.603650,80133.589091
86.857475,17024.736666,19985.560434,76303.111601
86.860002,-4145.153275,13767.830521,77682.083497
86.862528,3256.906145,-24278.754898,78754.617194
86.865055,7846.182985,-5477.523971,79673.931792
86.867582,4885.359217,-11843.295072,80746.465489
86.870109,888.247130,-12435.459826,79367.493593
86.872636,4145.153275,2220.617826,77835.302597
86.875162,9918.759623,4441.235652,78601.398095
86.877689,-1036.288319,-17468.860231,80593.246390
86.880216,10510.924376,-13175.665768,79827.150892
86.882743,7105.977043,148.041188,77528.864398
86.885269,-7846.182985,-18653.189738,76149.892501
86.887796,10362.883188,-6661.853478,79367.493593
86.890323,2960.823768,6513.812290,80899.684589
86.892850,4145.153275,-16728.654289,79367.493593
86.895377,11547.212695,2220.617826,77375.645298
86.897903,-9918.759623,10066.800811,80746.465489
86.900430,9178.553681,-37158.338288,80133.589091
86.902957,9474.636058,-9770.718434,76609.549800
86.905484,4589.276840,-11103.089130,79980.369991
86.908011,18357.107362,-24574.837274,75690.235202
86.910537,-6957.935855,11547.212695,78141.740796
86.913063,18505.148550,42191.738694,82738.313784
86.915588,21614.013506,-51222.251186,76915.987999
86.918114,-11103.089130,-6957.935855,77528.864398
86.920639,5329.482782,15396.283594,77682.083497
86.923165,2812.782580,-12287.418637,79367.493593
86.925690,11251.130318,26499.372724,80286.808190
86.928215,3404.947333,54775.239708,81206.122788
86.930741,28868.031738,-53886.992578,78907.836294
86.933266,-4145.153275,-35233.802839,71093.662214
86.935792,25167.002028,45892.768404,78294.959896
86.938317,16136.489536,-4885.359217,82431.875585
86.940843,15248.242405,10955.047942,79214.274493
86.943368,-5329.482782,32272.979071,78601.398095
86.945894,4145.153275,3701.029710,82431.875585
86.948419,-5181.441594,-11399.171507,78601.398095
86.950944,2516.700203,15396.283594,78294.959896
86.953470,11695.253884,-1036.288319,80746.465489
86.955995,5477.523971,8586.388927,80440.027290
86.958521,1332.370696,18949.272115,77069.207099
86.961046,2220.617826,-3849.070898,78907.836294
86.963572,8586.388927,11695.253884,83351.190182
86.966097,1036.288319,-1776.494261,79673.931792
86.968623,10362.883188,7105.977043,78601.398095
86.971148,3849.070898,11103.089130,78141.740796
86.973674,5033.400406,296.082377,78907.836294
86.976199,1480.411884,1776.494261,78754.617194
86.978724,5921.647536,4737.318029,80286.808190
86.981250,5921.647536,-7105.977043,79520.712692
86.983775,4441.235652,2516.700203,77375.645298
86.986301,-296.082377,-11695.253884,78448.178995
86.988826,7846.182985,12583.501014,81665.780087
86.991352,8438.347739,592.164754,76915.987999
86.993877,5033.400406,-54035.033766,77835.302597
86.996403,-29608.237680,37898.544230,79367.493593
86.998928,-1184.329507,-15692.365970,83351.190182
87.001453,18949.272115,-1480.411884,79061.055394
87.003979,-14804.118840,17616.901420,76915.987999
87.006504,21614.013506,-22946.384202,75843.454302
87.009030,1036.288319,-58032.145853,71400.100414
87.011555,444.123565,45744.727216,79061.055394
87.014078,22798.343014,-11695.253884,85802.695776
87.016601,33753.390955,-23094.425390,79520.712692
87.019124,3701.029710,59364.516548,72625.853210
87.021648,11991.336260,-41451.532752,77682.083497
87.024171,16432.571912,-33457.308578,79673.931792
87.026694,-27535.661042,11251.130318,80440.027290
87.029217,14656.077652,-18357.107362,83351.190182
87.031740,8142.265362,34937.720462,80133.589091
87.034263,-4441.235652,13175.665768,79980.369991
87.036786,10955.047942,-36714.214723,73238.729609
87.039309,-7550.100608,3701.029710,80899.684589
87.041832,-10214.842000,-27387.619854,81359.341888
87.044355,16432.571912,-33161.226202,80746.465489
87.046879,9326.594869,29164.114115,77682.083497
87.049402,-14211.954086,12435.459826,78601.398095
87.051925,7105.977043,-24870.919651,78294.959896
87.054448,3997.112087,-4885.359217,79520.712692
87.056971,3701.029710,-29904.320057,79980.369991
87.059494,5329.482782,-9474.636058,78294.959896
87.062017,2960.823768,1480.411884,78141.740796
87.064540,6365.771101,4293.194464,78601.398095
87.067063,8290.306550,2516.700203,80286.808190
87.069586,1776.494261,-21169.889941,81206.122788
87.072109,3701.029710,-444.123565,79061.055394
87.074633,2664.741391,-3404.947333,76762.768900
87.077156,3997.112087,-10066.800811,78448.178995
87.079679,8142.265362,23242.466579,80899.684589
87.082202,2516.700203,11843.295072,80440.027290
87.084725,-13471.748144,-7105.977043,79061.055394
87.087248,4441.235652,-29756.278868,81359.341888
87.089771,7402.059420,-17320.819043,78141.740796
87.092294,7846.182985,-888.247130,78754.617194
87.094817,22058.137072,-14211.954086,75843.454302
87.097340,-5773.606348,33753.390955,80286.808190
87.099863,-740.205942,37010.297100,86262.353075
87.102387,30200.402434,-74168.635388,72932.291410
87.104910,27091.537477,9178.553681,77222.426198
87.107433,-30792.567187,20873.807564,83044.751983
87.109956,4293.194464,-22946.384202,80593.246390
87.112479,12879.583391,74464.717765,80593.246390
87.114909,-27535.661042,20281.642811,83351.190182
87.117338,16284.530724,-69727.399736,77835.302597
87.119768,5625.565159,-13323.706956,71400.100414
87.122197,3552.988522,33901.432144,76456.330700
87.124627,15692.365970,-45152.562462,81206.122788
87.127057,19689.478057,11103.089130,78294.959896
87.129486,-12139.377449,27239.578666,75690.235202
87.131916,10510.924376,-25018.960840,80133.589091
87.134345,-6513.812290,-4293.194464,77682.083497
87.136775,148.041188,17172.777854,79061.055394
87.139205,11251.130318,4589.276840,81052.903688
87.141634,13619.789333,14952.160028,80899.684589
87.144064,-8438.347739,11399.171507,77222.426198
87.146493,1628.453072,-19541.436869,77988.521696
87.148923,8734.430116,8882.471304,81512.560987
87.151353,-444.123565,2220.617826,80440.027290
87.153782,13767.830521,8142.265362,78294.959896
87.156212,1036.288319,16284.530724,77682.083497
87.158641,2664.741391,-4885.359217,79980.369991
87.161071,8734.430116,6809.894666,79673.931792
87.163500,9918.759623,-5033.400406,77988.521696
87.165930,-3552.988522,-16284.530724,77375.645298
87.168360,13027.624579,29904.320057,81052.903688
87.170789,444.123565,-3256.906145,79367.493593
87.173219,5181.441594,-11695.253884,77682.083497
87.175648,16432.571912,20281.642811,78907.836294
87.178078,5329.482782,15840.407159,81206.122788
87.180508,3849.070898,28127.825796,84423.723880
87.182937,12139.377449,1332.370696,76303.111601
87.185367,5033.400406,18653.189738,79061.055394
87.187796,-15544.324782,-33457.308578,75077.358804
87.190226,8438.347739,3108.864956,81052.903688
87.192656,888.247130,27979.784608,80440.027290
87.195085,7994.224174,-25907.207970,84883.381178
87.197515,-148.041188,10066.800811,78907.836294
87.199944,-296.082377,-5329.482782,74617.701505
87.202374,-592.164754,-31976.896694,77222.426198
87.204804,14211.954086,-21614.013506,77682.083497
87.207233,2664.741391,7254.018232,78907.836294
87.209663,-296.082377,-9178.553681,82738.313784
87.212121,16284.530724,6809.894666,79520.712692
87.214579,-296.082377,-2368.659014,75077.358804
87.217037,-9178.553681,-25611.125593,74464.482406
87.219495,15840.407159,-3997.112087,77835.302597
87.221953,-8586.388927,-30792.567187,81972.218286
87.224411,14211.954086,-12879.583391,80133.589091
87.226869,5773.606348,29608.237680,77528.864398
87.229328,-4441.235652,-5477.523971,78294.959896
87.231786,9918.759623,-26351.331535,77988.521696
87.234244,5921.647536,-4293.194464,79061.055394
87.236702,-2960.823768,-21762.054695,80440.027290
87.239160,9030.512492,-5329.482782,79214.274493
87.241618,5625.565159,17912.983796,77988.521696
87.244076,-888.247130,-12879.583391,79214.274493
87.246534,1332.370696,-7402.059420,81052.903688
87.248992,9770.718434,-15248.242405,80746.465489
87.251450,3997.112087,-26795.455100,76609.549800
87.253908,7105.977043,13767.830521,76456.330700
87.256366,1924.535449,25759.166782,80286.808190
87.258825,-13175.665768,4145.153275,82278.656485
87.261283,12287.418637,-51962.457128,78907.836294
87.263741,4441.235652,-13619.789333,77222.426198
87.266199,11399.171507,-5773.606348,79061.055394
87.268657,4589.276840,-38046.585419,74464.482406
87.271115,-1628.453072,28868.031738,78448.178995
87.273573,8142.265362,37306.379477,88100.982270
87.276031,27979.784608,-64545.958142,74004.825107
87.278489,-4145.153275,-12583.501014,72625.853210
87.280947,-5477.523971,16876.695478,77375.645298
87.283405,6365.771101,-24870.919651,81052.903688
87.285864,18209.066173,29904.320057,79061.055394
87.288322,4589.276840,56847.816346,78754.617194
87.290780,17024.736666,-60548.846056,78141.740796
87.293238,-15692.365970,-38194.626607,74464.482406
87.295696,26351.331535,38638.750172,79061.055394
87.298154,2368.659014,31976.896694,86415.572174
87.300612,3997.112087,17764.942608,79827.150892
87.303070,-4293.194464,34493.596897,76762.768900
87.305528,6513.812290,-11695.253884,81512.560987
87.307986,-8734.430116,-13027.624579,80899.684589
87.310465,7254.018232,4885.359217,78754.617194
87.312944,1480.411884,10066.800811,80286.808190
87.315422,296.082377,-5625.565159,79214.274493
87.317901,6365.771101,9918.759623,77375.645298
87.320379,-3108.864956,-4885.359217,79367.493593
87.322858,8142.265362,9770.718434,81972.218286
87.325337,9326.594869,-3256.906145,79214.274493
87.327815,8882.471304,8586.388927,79367.493593
87.330294,3997.112087,18061.024985,77682.083497
87.332772,1628.453072,-6365.771101,77835.302597
87.335251,6513.812290,5773.606348,79980.369991
87.337730,-2664.741391,-12879.583391,79673.931792
87.340208,14063.912898,26795.455100,80899.684589
87.342687,-3552.988522,148.041188,77835.302597
87.345166,5033.400406,-14952.160028,78141.740796
87.347644,23538.548956,19541.436869,79520.712692
87.350123,-1628.453072,17024.736666,80593.246390
87.352601,1628.453072,21317.931130,84730.162079
87.355080,13471.748144,-740.205942,77375.645298
87.357559,-4737.318029,16284.530724,74770.920605
87.360037,-21910.095883,-15988.448347,77375.645298
87.362516,18209.066173,-23982.672521,83964.066581
87.364994,-2368.659014,40711.326810,80286.808190
87.367473,-2812.782580,-24574.837274,84270.504780
87.369952,5033.400406,-4145.153275,78448.178995
87.372430,4737.318029,16580.613101,74004.825107
87.374909,2368.659014,-32421.020260,77835.302597
87.377387,20133.601622,-34049.473332,77222.426198
87.379866,-11103.089130,4441.235652,77988.521696
87.382345,9474.636058,-9030.512492,83504.409282
87.384823,22058.137072,13619.789333,79980.369991
87.387302,-2664.741391,-2664.741391,74004.825107
87.389781,-7402.059420,-42931.944636,73085.510509
87.392259,20133.601622,14063.912898,79673.931792
87.394738,2960.823768,-12583.501014,81052.903688
87.397216,14656.077652,-26055.249158,79827.150892
87.399695,8882.471304,38934.832549,79367.493593
87.402174,-1184.329507,-4145.153275,77835.302597
87.404652,3404.947333,1332.370696,77528.864398
87.407131,3701.029710,-6069.688724,79367.493593
87.409626,8734.430116,-20133.601622,80286.808190
87.412122,592.164754,-11399.171507,79367.493593
87.414617,5181.441594,1184.329507,78294.959896
87.417113,5625.565159,-21021.848753,78907.836294
87.419608,6365.771101,-148.041188,79827.150892
87.422104,2664.741391,-17024.736666,77528.864398
87.424599,5329.482782,-14359.995275,77682.083497
87.427095,11103.089130,21762.054695,79367.493593
87.429590,-9918.759623,7846.182985,80133.589091
87.432086,8142.265362,-38342.667796,78754.617194
87.434581,9918.759623,-5625.565159,78907.836294
87.437077,10214.842000,-15100.201217,79367.493593
87.439572,4145.153275,-29016.072926,74770.920605
87.442068,-148.041188,14804.118840,78448.178995
87.444563,7105.977043,31680.814318,85496.257577
87.447059,22058.137072,-42635.862259,75537.016103
87.449554,-2220.617826,-14211.954086,75996.673402
87.452050,-4441.235652,15544.324782,77835.302597
87.454545,2072.576638,-10066.800811,79520.712692
87.457041,12731.542202,18209.066173,79367.493593
87.459536,6069.688724,51814.415940,80133.589091
87.462032,19837.519246,-36862.255912,79367.493593
87.464527,-10510.924376,-43968.232955,74770.920605
87.467023,22650.301825,30792.567187,79214.274493
87.469518,-16284.530724,37898.544230,86415.572174
87.472014,-17172.777854,-11991.336260,84117.285680
87.474509,1036.288319,27979.784608,76149.892501
87.477005,1924.535449,2664.741391,81818.999186
87.479500,-10658.965565,-27091.537477,81359.341888
87.481996,17172.777854,24870.919651,77682.083497
87.484491,-1628.453072,2812.782580,80133.589091
87.486987,5921.647536,-6365.771101,79367.493593
87.489482,7105.977043,13027.624579,77375.645298
87.491978,-6365.771101,-4589.276840,77988.521696
87.494473,1776.494261,-7402.059420,81818.999186
87.496969,4885.359217,13323.706956,80899.684589
87.499464,5181.441594,1924.535449,78448.178995
87.501960,7402.059420,6809.894666,77222.426198
87.504455,5329.482782,14359.995275,80133.589091
87.506951,-4737.318029,-13471.748144,79827.150892
87.509459,19097.313304,20281.642811,80286.808190
87.511966,5329.482782,3552.988522,79214.274493
87.514474,-5477.523971,-23686.590144,77222.426198
87.516982,8734.430116,21169.889941,79367.493593
87.519490,4145.153275,19097.313304,80746.465489
87.521998,4589.276840,22058.137072,84883.381178
87.524505,14804.118840,-3256.906145,78294.959896
87.527013,888.247130,5329.482782,75230.577904
87.529521,-18357.107362,-1628.453072,77069.207099
87.532029,14656.077652,-19097.313304,83657.628382
87.534537,9918.759623,42635.862259,82278.656485
87.537044,-2812.782580,-23686.590144,83964.066581
87.539552,-4293.194464,-5181.441594,77528.864398
87.542060,6365.771101,13915.871710,74617.701505
87.544568,1480.411884,-34493.596897,79367.493593
87.547076,24278.754898,-35974.008781,78754.617194
87.549583,-3997.112087,7254.018232,76915.987999
87.552091,8586.388927,-8734.430116,82431.875585
87.554599,18357.107362,11251.130318,79980.369991
87.557107,-3552.988522,12583.501014,77375.645298
87.559615,-7402.059420,-32421.020260,74158.044206
87.562122,24722.878463,-4737.318029,79520.712692
87.564630,-11251.130318,7254.018232,81052.903688
87.567138,9178.553681,-38342.667796,80286.808190
87.569646,21910.095883,12731.542202,77069.207099
87.572154,7105.977043,7254.018232,77988.521696
87.574661,-3552.988522,-17912.983796,78141.740796
87.577169,296.082377,-12139.377449,78907.836294
87.579677,148.041188,-31828.855506,79980.369991
87.582185,3256.906145,6513.812290,80286.808190
87.584693,10807.006753,-1332.370696,78601.398095
87.587200,148.041188,-7105.977043,78448.178995
87.589708,1184.329507,-1776.494261,79980.369991
87.592216,7254.018232,-14804.118840,78294.959896
87.594724,8142.265362,10510.924376,79827.150892
87.597232,-9178.553681,8586.388927,80286.808190
87.599739,11103.089130,-35677.926404,79980.369991
87.602247,5329.482782,-2072.576638,78141.740796
87.604755,8290.306550,-14211.954086,78907.836294
87.607263,3997.112087,-32569.061448,75230.577904
87.609772,-2220.617826,13471.748144,79520.712692
87.612288,23982.672521,30644.525999,82585.094684
87.614805,7994.224174,-45004.521274,75843.454302
87.617321,5921.647536,7254.018232,80286.808190
87.619837,-21169.889941,6957.935855,81206.122788
87.622354,-148.041188,-24722.878463,79367.493593
87.624870,3256.906145,41895.656317,79520.712692
87.627387,5329.482782,31828.855506,81206.122788
87.629903,27239.578666,-39082.873738,78294.959896
87.632420,-13915.871710,-34493.596897,73698.386908
87.634936,25759.166782,26647.413912,79367.493593
87.637453,-11547.212695,38638.750172,86262.353075
87.639969,-13471.748144,-12879.583391,83044.751983
87.642486,14063.912898,43968.232955,76762.768900
87.645002,-12731.542202,0.000000,81359.341888
87.647519,-4885.359217,-21169.889941,79980.369991
87.650035,16728.654289,20873.807564,78141.740796
87.652551,-592.164754,-2664.741391,80593.246390
87.655068,7402.059420,9030.512492,80133.589091
87.657584,4293.194464,27239.578666,78907.836294
87.660101,-4737.318029,-19541.436869,77528.864398
87.662617,7994.224174,6069.688724,81206.122788
87.665134,148.041188,4737.318029,80440.027290
87.667650,7994.224174,-8142.265362,78754.617194
87.670167,5033.400406,26351.331535,78754.617194
87.672683,-5921.647536,-21021.848753,78141.740796
87.675200,7105.977043,2812.782580,81052.903688
87.677716,8882.471304,17468.860231,77988.521696
87.680232,2812.782580,-33013.185013,78448.178995
87.682749,5033.400406,9326.594869,79214.274493
87.685265,7254.018232,28571.949361,81359.341888
87.687782,740.205942,19837.519246,84270.504780
87.690298,15840.407159,1036.288319,77069.207099
87.692815,592.164754,11251.130318,75996.673402
87.695331,-23390.507767,-13619.789333,78141.740796
87.697848,29164.114115,-43820.191766,82278.656485
87.700364,-5921.647536,54627.198520,81052.903688
87.702881,-8586.388927,-37602.461854,83657.628382
87.705397,1924.535449,-1924.535449,76609.549800
87.707913,5625.565159,5033.400406,73238.729609
87.710436,-2960.823768,-32569.061448,79673.931792
87.712958,16876.695478,-27387.619854,80133.589091
87.715481,-1480.411884,296.082377,79673.931792
87.718003,8586.388927,1332.370696,80593.246390
87.720525,13915.871710,9474.636058,78907.836294
87.723048,-148.041188,7254.018232,78601.398095
87.725570,3701.029710,-31384.731941,75843.454302
87.728092,15692.365970,-2072.576638,79367.493593
87.730615,-6661.853478,-7550.100608,81206.122788
87.733137,8882.471304,-20873.807564,79827.150892
87.735659,10510.924376,12879.583391,78294.959896
87.738182,6809.894666,19393.395680,79673.931792
87.740704,-740.205942,-20577.725188,79367.493593
87.743226,2516.700203,-21169.889941,77835.302597
87.745749,7105.977043,-23982.672521,76915.987999
87.748271,-740.205942,-12879.583391,79673.931792
87.750794,4441.235652,3256.906145,79980.369991
87.753316,2072.576638,-2072.576638,79214.274493
87.755838,3404.947333,-3552.988522,78448.178995
87.758361,8142.265362,7846.182985,80593.246390
87.760883,-9770.718434,0.000000,78601.398095
87.763405,5921.647536,-40415.244433,79827.150892
87.765928,9622.677246,-2812.782580,78448.178995
87.768450,3701.029710,1924.535449,80133.589091
87.770972,3552.988522,-25759.166782,74464.482406
87.773495,1332.370696,13027.624579,79980.369991
87.776017,17764.942608,21169.889941,83351.190182
87.778540,7254.018232,-46929.056723,74770.920605
87.781062,-8142.265362,6957.935855,79367.493593
87.783584,10807.006753,18949.272115,80440.027290
87.786107,1776.494261,-20133.601622,80593.246390
87.788629,4737.318029,37306.379477,78907.836294
87.791151,10510.924376,15988.448347,81512.560987
87.793674,15840.407159,-27239.578666,79520.712692
87.796196,-13175.665768,-32569.061448,75383.797003
87.798718,31384.731941,22206.178260,77528.864398
87.801241,-1628.453072,19097.313304,82125.437386
87.803763,-296.082377,-8290.306550,81206.122788
87.806285,12583.501014,65730.287650,76456.330700
87.808808,-8290.306550,-14211.954086,83504.409282
87.811336,11843.295072,-14508.036463,80440.027290
87.813864,-5329.482782,15692.365970,78294.959896
87.816392,-2960.823768,5477.523971,80286.808190
87.818920,7846.182985,-8142.265362,80440.027290
87.821449,5773.606348,27831.743419,78294.959896
87.823977,-7402.059420,-8734.430116,78601.398095
87.826505,10510.924376,-8142.265362,79520.712692
87.829033,3404.947333,8586.388927,79827.150892
87.831561,1332.370696,4737.318029,80133.589091
87.834089,7846.182985,-10066.800811,76915.987999
87.836617,16432.571912,29016.072926,78294.959896
87.839146,-1332.370696,-296.082377,78448.178995
87.841674,1924.535449,-21021.848753,78448.178995
87.844202,22946.384202,7550.100608,78448.178995
87.846730,-17172.777854,26943.496289,81206.122788
87.849258,-6217.729913,15840.407159,83657.628382
87.851786,18505.148550,3108.864956,76762.768900
87.854314,-9474.636058,10955.047942,75996.673402
87.856842,-12731.542202,-24574.837274,78448.178995
87.859371,29904.320057,-51370.292375,77222.426198
87.861899,-22798.343014,41007.409187,79520.712692
87.864427,-13323.706956,-44264.315332,86109.133975
87.866955,25167.002028,-9326.594869,78907.836294
87.869483,-8882.471304,45892.768404,72932.291410
87.872011,7698.141797,-47965.345042,76456.330700
87.874539,20429.683999,-12287.418637,80286.808190
87.877068,-16728.654289,15396.283594,81052.903688
87.879596,12731.542202,-12287.418637,81206.122788
87.882124,12879.583391,8734.430116,77835.302597
87.884652,-3404.947333,18801.230927,78601.398095
87.887180,296.082377,-37306.379477,76609.549800
87.889708,10807.006753,-4145.153275,80133.589091
87.892236,-2072.576638,-13915.871710,80286.808190
87.894765,7402.059420,-45300.603650,79214.274493
87.897293,7254.018232,23242.466579,78294.959896
87.899821,-4441.235652,14359.995275,79367.493593
87.902349,3849.070898,-5921.647536,81206.122788
87.904877,7105.977043,592.164754,80133.589091
87.907405,1036.288319,-34197.514520,78601.398095
87.909933,2220.617826,-15544.324782,77988.521696
87.912465,-888.247130,7254.018232,79827.150892
87.914996,4589.276840,2812.782580,79061.055394
87.917527,4293.194464,5773.606348,78601.398095
87.920058,-5625.565159,-10955.047942,79520.712692
87.922590,15396.283594,-35233.802839,77528.864398
87.925121,1184.329507,-30644.525999,77835.302597
87.927652,10362.883188,-6217.729913,77528.864398
87.930183,-5181.441594,-888.247130,78141.740796
87.932714,6957.935855,8586.388927,79980.369991
87.935246,11547.212695,29016.072926,81972.218286
87.937777,-22946.384202,-26795.455100,81818.999186
87.940308,-1184.329507,-30200.402434,80899.684589
87.942839,14952.160028,23094.425390,76456.330700
87.945371,-7994.224174,-14656.077652,78907.836294
87.947902,9770.718434,4441.235652,78907.836294
87.950433,7550.100608,61141.010809,80286.808190
87.952964,-28719.990550,-444.123565,85036.600278
87.955495,13619.789333,-47373.180288,75996.673402
87.958027,7105.977043,-12583.501014,76456.330700
87.960558,-13915.871710,31088.649564,80286.808190
87.963089,14063.912898,-9918.759623,80133.589091
87.965620,3701.029710,17320.819043,75690.235202
87.968152,-10955.047942,7698.141797,80286.808190
87.970683,15248.242405,-19245.354492,81052.903688
87.973214,-8142.265362,-7254.018232,76456.330700
87.975745,19245.354492,18801.230927,78141.740796
87.978277,11843.295072,-8142.265362,79827.150892
87.980808,7846.182985,18505.148550,79520.712692
87.983339,-148.041188,15100.201217,76762.768900
87.985870,1924.535449,-18949.272115,80133.589091
87.988401,-1480.411884,6957.935855,82431.875585
87.990933,2368.659014,-5773.606348,78448.178995
87.993464,13471.748144,30644.525999,80286.808190
87.995995,-13767.830521,1480.411884,79673.931792
87.998526,9918.759623,4293.194464,76149.892501
88.001058,3256.906145,-19689.478057,77682.083497
88.003589,-13767.830521,888.247130,82431.875585
88.006120,28127.825796,22058.137072,83351.190182
88.008651,296.082377,29312.155303,80899.684589
88.011182,7402.059420,-14359.995275,76762.768900
88.013717,20429.683999,29164.114115,74617.701505
