#time,accel_x,accel_y,accel_z
284.394919,-33457.308578,-50185.962868,72472.634111
284.397485,-15692.365970,-40859.367998,90092.830565
284.400051,27239.578666,42783.903448,90705.706963
284.402616,35677.926404,120061.403792,89939.611465
284.405182,53294.827824,109402.438228,78141.740796
284.407747,90009.042547,-28571.949361,67722.842023
284.410313,39675.038491,14656.077652,57916.819649
284.412879,-67210.699534,-23538.548956,81972.218286
284.415444,-50926.168810,35825.967593,109551.656214
284.418010,23834.631332,43672.150578,102963.234931
284.420576,88380.589475,75501.006084,73085.510509
284.423141,76241.212026,-54923.280896,63279.488135
284.425707,-18505.148550,-55515.445650,62206.954438
284.428272,-73872.553012,-46781.015534,73545.167808
284.430838,3701.029710,-55515.445650,99592.414740
284.433404,-24278.754898,-53590.910201,86262.353075
284.435969,-16136.489536,62769.463882,78141.740796
284.438535,35825.967593,53886.992578,67416.403824
284.441100,12879.583391,-49297.715737,64811.679131
284.443666,-39971.120868,-60104.722490,73391.948708
284.446232,-12435.459826,-41895.656317,90092.830565
284.448797,36714.214723,42043.697506,91318.583362
284.451363,36862.255912,124206.557068,89479.954166
284.453929,46484.933158,111326.973677,77375.645298
284.456494,84383.477388,-30348.443622,68642.156621
284.459060,50037.921679,21021.848753,59602.229744
284.461625,-61733.175563,-22502.260637,76915.987999
284.464191,-53442.869012,-26055.249158,105108.302326
284.466757,-76685.335591,-43524.109390,95455.499051
284.469322,33013.185013,2072.576638,72166.195912
284.471888,70319.564490,-34937.720462,57150.724151
284.474453,-8882.471304,-51518.333563,61747.297139
284.477019,-77721.623910,-45004.521274,74004.825107
284.479584,-5329.482782,-53442.869012,99898.852939
284.482149,-27387.619854,-59068.434172,84883.381178
284.484715,-6513.812290,61437.093186,77835.302597
284.487280,40563.285622,44116.274143,66037.431928
284.489846,-3256.906145,-46781.015534,61747.297139
284.492411,26943.496289,-888.247130,70787.224015
284.494976,-43524.109390,-26351.331535,83504.409282
284.497542,-29904.320057,48557.509795,104188.987728
284.500107,33457.308578,52406.580694,100052.072039
284.502672,84235.436200,108514.191097,77682.083497
284.505238,72096.058751,-33901.432144,67109.965625
284.507803,52258.539505,28719.990550,61287.639840
284.510369,-62769.463882,-18801.230927,78754.617194
284.512934,-54775.239708,-19393.395680,107100.150620
284.515499,-68395.029041,-31828.855506,96681.251848
284.518065,42043.697506,8438.347739,70021.128517
284.520630,66470.493592,-45152.562462,57763.600549
284.523196,-57884.104664,-54183.074954,63279.488135
284.525761,-59512.557737,-65434.205273,74464.482406
284.528326,2516.700203,-45892.768404,92237.897959
284.530892,33013.185013,32865.143825,91012.145162
284.533457,-10807.006753,49593.798114,76149.892501
284.536022,51962.457128,31680.814318,63279.488135
284.538588,-22354.219448,-47521.221476,61287.639840
284.541153,5329.482782,-13915.871710,74004.825107
284.543719,-27683.702231,-30348.443622,84117.285680
284.546284,-740.205942,56847.816346,93616.869856
284.548849,39230.914926,63953.793389,94536.184453
284.551415,77129.459156,89268.836605,73698.386908
284.553980,92525.742750,-44116.274143,65730.993728
284.556545,13323.706956,-33753.390955,59602.229744
284.559111,-74168.635388,-34493.596897,75690.235202
284.561676,-58772.351795,-1332.370696,109704.875314
284.564242,-45744.727216,-9326.594869,99285.976541
284.566807,57736.063476,15100.201217,70480.785816
284.569372,66026.370026,-51370.292375,60215.106143
284.571938,-41451.532752,-58180.187041,62206.954438
284.574503,-71799.976374,-64990.081708,73545.167808
284.577068,-3256.906145,-48557.509795,95915.156350
284.579633,13323.706956,1332.370696,93616.869856
284.582197,22354.219448,119765.321416,87334.886772
284.584762,27535.661042,96966.978402,75843.454302
284.587327,42635.862259,-36418.132346,66956.746525
284.589891,54775.239708,33753.390955,67569.622924
284.592456,-21021.848753,-34049.473332,86109.133975
284.595021,28868.031738,63509.669824,88100.982270
284.597585,43079.985824,90453.166112,89633.173266
284.600150,69727.399736,102740.584750,73085.510509
284.602715,88380.589475,-32865.143825,66497.089226
284.605279,34197.514520,-13323.706956,58682.915147
284.607844,-68987.193794,-27683.702231,77682.083497
284.610409,-37898.544230,-40119.162056,104342.206828
284.612973,-81866.777185,-76389.253214,93770.088955
284.615538,6957.935855,12879.583391,73698.386908
284.618103,71059.770432,-11843.295072,57457.162350
284.620667,-17616.901420,-64249.875766,62819.830836
284.623232,-79794.200548,-62473.381505,74464.482406
284.625797,-8290.306550,-50926.168810,98519.881043
284.628361,-11843.295072,-30644.525999,86722.010374
284.630926,18209.066173,103776.873068,81206.122788
284.633491,37602.461854,72540.182316,71400.100414
284.636055,11399.171507,-42339.779882,65271.336430
284.638620,32421.020260,18357.107362,69867.909418
