freq,psd_x,psd_y,psd_z,psd_xyz
68.0,3.126e+03,1.877e+03,9.883e+04,1.038e+05
69.5,2.156e+03,1.635e+03,7.068e+04,7.447e+04
71.0,1.770e+03,1.646e+03,5.288e+04,5.630e+04
72.5,2.817e+03,2.728e+03,4.780e+04,5.334e+04
73.9,3.998e+03,3.668e+03,4.461e+04,5.227e+04
75.4,3.999e+03,4.144e+03,4.567e+04,5.381e+04
76.9,3.090e+03,4.137e+03,5.373e+04,6.096e+04
78.4,1.753e+03,3.827e+03,7.215e+04,7.773e+04
79.8,8.763e+02,3.563e+03,9.767e+04,1.021e+05
81.3,5.875e+02,2.581e+03,1.001e+05,1.032e+05
82.8,4.023e+02,1.385e+03,8.552e+04,8.730e+04
84.3,5.448e+02,7.535e+02,7.981e+04,8.111e+04
85.8,1.228e+03,1.156e+03,8.076e+04,8.314e+04
87.2,2.475e+03,3.249e+03,9.007e+04,9.580e+04
88.7,4.586e+03,8.313e+03,9.984e+04,1.127e+05
90.2,7.307e+03,1.584e+04,1.185e+05,1.416e+05
91.7,9.431e+03,2.151e+04,1.528e+05,1.838e+05
93.2,9.978e+03,2.387e+04,1.541e+05,1.880e+05
94.6,7.961e+03,2.102e+04,1.120e+05,1.409e+05
96.1,5.412e+03,1.571e+04,6.891e+04,9.004e+04
97.6,3.764e+03,1.173e+04,4.205e+04,5.754e+04
99.1,2.696e+03,8.784e+03,3.105e+04,4.253e+04
100.5,1.831e+03,5.968e+03,2.242e+04,3.022e+04
102.0,1.676e+03,5.302e+03,1.867e+04,2.565e+04
103.5,1.621e+03,5.222e+03,1.727e+04,2.411e+04
105.0,1.400e+03,5.569e+03,1.708e+04,2.404e+04
106.5,1.243e+03,6.303e+03,1.541e+04,2.295e+04
107.9,1.030e+03,7.220e+03,1.345e+04,2.170e+04
109.4,7.405e+02,7.850e+03,1.237e+04,2.097e+04
110.9,5.617e+02,8.772e+03,1.162e+04,2.095e+04
112.4,7.305e+02,1.196e+04,1.312e+04,2.581e+04
113.9,8.748e+02,1.323e+04,1.356e+04,2.766e+04
115.3,5.978e+02,9.274e+03,1.016e+04,2.003e+04
116.8,6.317e+02,8.002e+03,9.179e+03,1.781e+04
118.3,1.004e+03,8.495e+03,1.118e+04,2.068e+04
119.8,1.387e+03,7.887e+03,1.295e+04,2.222e+04
121.2,1.645e+03,6.593e+03,1.394e+04,2.218e+04
122.7,2.009e+03,5.626e+03,1.558e+04,2.322e+04
124.2,2.355e+03,4.754e+03,1.731e+04,2.442e+04
125.7,2.709e+03,4.011e+03,1.870e+04,2.542e+04
127.2,2.884e+03,3.515e+03,1.988e+04,2.628e+04
128.6,3.259e+03,4.450e+03,2.104e+04,2.875e+04
130.1,3.793e+03,4.355e+03,2.387e+04,3.201e+04
131.6,5.212e+03,2.481e+03,3.355e+04,4.125e+04
133.1,6.587e+03,1.917e+03,4.047e+04,4.897e+04
134.6,6.400e+03,1.338e+03,3.822e+04,4.595e+04
136.0,6.307e+03,1.084e+03,3.794e+04,4.533e+04
137.5,6.618e+03,9.910e+02,3.984e+04,4.745e+04
139.0,7.646e+03,1.061e+03,4.504e+04,5.374e+04
140.5,1.070e+04,1.352e+03,5.952e+04,7.157e+04
141.9,1.499e+04,2.174e+03,8.017e+04,9.733e+04
143.4,2.099e+04,4.038e+03,1.122e+05,1.372e+05
144.9,2.847e+04,6.621e+03,1.521e+05,1.871e+05
146.4,3.355e+04,9.218e+03,1.797e+05,2.225e+05
147.9,3.432e+04,1.063e+04,1.783e+05,2.232e+05
149.3,3.394e+04,1.173e+04,1.671e+05,2.128e+05
150.8,3.178e+04,1.195e+04,1.497e+05,1.934e+05
152.3,2.756e+04,1.083e+04,1.244e+05,1.628e+05
153.8,2.300e+04,9.105e+03,1.025e+05,1.346e+05
155.3,1.746e+04,6.682e+03,7.755e+04,1.017e+05
156.7,1.191e+04,4.366e+03,5.284e+04,6.912e+04
158.2,8.443e+03,3.809e+03,4.009e+04,5.234e+04
159.7,6.290e+03,2.783e+03,3.180e+04,4.087e+04
161.2,4.677e+03,3.693e+03,2.441e+04,3.278e+04
162.6,5.778e+03,1.129e+04,2.390e+04,4.096e+04
164.1,3.967e+03,4.306e+03,2.077e+04,2.904e+04
165.6,3.111e+03,1.433e+03,1.848e+04,2.302e+04
167.1,3.055e+03,1.554e+03,1.722e+04,2.183e+04
168.6,3.069e+03,1.634e+03,1.679e+04,2.149e+04
170.0,2.663e+03,1.545e+03,1.518e+04,1.939e+04
171.5,2.389e+03,1.394e+03,1.373e+04,1.751e+04
173.0,2.338e+03,1.334e+03,1.310e+04,1.678e+04
174.5,2.260e+03,1.370e+03,1.311e+04,1.674e+04
176.0,2.147e+03,1.367e+03,1.209e+04,1.560e+04
177.4,2.186e+03,1.509e+03,1.119e+04,1.488e+04
178.9,2.212e+03,1.705e+03,1.048e+04,1.439e+04
180.4,2.294e+03,1.947e+03,9.620e+03,1.386e+04
181.9,2.302e+03,2.093e+03,8.710e+03,1.311e+04
183.4,2.209e+03,2.123e+03,7.876e+03,1.221e+04
184.8,2.116e+03,2.089e+03,6.573e+03,1.078e+04
186.3,1.799e+03,1.975e+03,4.959e+03,8.733e+03
187.8,1.445e+03,1.795e+03,3.407e+03,6.647e+03
189.3,1.131e+03,1.551e+03,2.360e+03,5.042e+03
190.7,8.175e+02,1.243e+03,1.583e+03,3.644e+03
192.2,6.025e+02,9.673e+02,1.113e+03,2.683e+03
193.7,4.883e+02,7.737e+02,9.408e+02,2.203e+03
195.2,3.901e+02,6.077e+02,1.031e+03,2.029e+03
196.7,2.905e+02,4.844e+02,1.120e+03,1.895e+03
198.1,2.575e+02,4.530e+02,1.202e+03,1.912e+03
199.6,2.344e+02,4.203e+02,1.241e+03,1.895e+03
