freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.111e+02,1.731e+01,3.137e+01,5.598e+02
1.6,2.928e+02,2.170e+01,3.976e+01,3.542e+02
3.1,2.691e+01,1.487e+01,2.870e+01,7.048e+01
4.7,3.519e+02,1.633e+01,2.875e+01,3.970e+02
6.2,1.231e+03,1.945e+01,2.552e+01,1.276e+03
7.8,2.025e+03,2.018e+01,2.561e+01,2.071e+03
9.4,2.961e+03,2.229e+01,2.714e+01,3.011e+03
10.9,4.119e+03,2.455e+01,2.862e+01,4.172e+03
12.5,5.420e+03,2.746e+01,2.842e+01,5.476e+03
14.0,7.218e+03,3.246e+01,2.956e+01,7.280e+03
15.6,9.699e+03,3.702e+01,3.048e+01,9.767e+03
17.2,1.094e+04,3.743e+01,3.701e+01,1.101e+04
18.7,1.114e+04,3.868e+01,4.099e+01,1.122e+04
20.3,1.338e+04,4.037e+01,3.610e+01,1.346e+04
21.8,1.624e+04,3.432e+01,3.382e+01,1.631e+04
23.4,1.959e+04,3.800e+01,3.395e+01,1.966e+04
25.0,2.346e+04,4.486e+01,3.432e+01,2.354e+04
26.5,2.789e+04,5.212e+01,3.278e+01,2.797e+04
28.1,3.318e+04,5.582e+01,3.128e+01,3.327e+04
29.6,3.944e+04,5.903e+01,3.280e+01,3.953e+04
31.2,4.661e+04,7.041e+01,4.141e+01,4.673e+04
32.7,5.500e+04,8.569e+01,5.845e+01,5.514e+04
34.3,6.431e+04,1.002e+02,1.022e+02,6.452e+04
35.9,7.572e+04,9.237e+01,1.626e+02,7.598e+04
37.4,8.881e+04,6.939e+01,2.156e+02,8.910e+04
39.0,1.034e+05,4.309e+01,2.750e+02,1.037e+05
40.5,1.206e+05,2.480e+01,4.787e+02,1.211e+05
42.1,1.426e+05,4.141e+01,1.032e+03,1.437e+05
43.7,1.750e+05,1.557e+02,2.222e+03,1.773e+05
45.2,2.181e+05,5.217e+02,4.822e+03,2.235e+05
46.8,2.786e+05,1.648e+03,1.193e+04,2.922e+05
48.3,3.695e+05,5.796e+03,3.364e+04,4.089e+05
