freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.068e+00,4.914e+01,5.739e+02,6.281e+02
1.6,1.348e+01,4.062e+01,3.400e+02,3.941e+02
3.1,1.388e+01,1.705e+01,3.778e+01,6.870e+01
4.7,1.389e+01,1.572e+01,3.760e+02,4.056e+02
6.2,1.511e+01,1.525e+01,1.328e+03,1.358e+03
7.8,1.417e+01,1.636e+01,2.174e+03,2.205e+03
9.3,1.480e+01,1.739e+01,3.185e+03,3.218e+03
10.9,1.394e+01,1.759e+01,4.696e+03,4.728e+03
12.5,1.452e+01,1.827e+01,7.197e+03,7.230e+03
14.0,1.794e+01,1.991e+01,1.095e+04,1.099e+04
15.6,3.132e+01,2.954e+01,1.580e+04,1.586e+04
17.1,3.915e+01,4.329e+01,2.153e+04,2.161e+04
18.7,2.445e+01,5.000e+01,2.099e+04,2.107e+04
20.2,1.590e+01,5.439e+01,1.869e+04,1.876e+04
21.8,1.568e+01,8.492e+01,2.353e+04,2.363e+04
23.4,1.519e+01,1.728e+02,3.300e+04,3.319e+04
24.9,1.503e+01,3.012e+02,4.566e+04,4.598e+04
26.5,1.552e+01,3.745e+02,6.191e+04,6.230e+04
28.0,1.620e+01,5.584e+02,8.462e+04,8.520e+04
29.6,1.891e+01,1.368e+03,1.111e+05,1.125e+05
31.1,1.848e+01,3.367e+03,1.603e+05,1.637e+05
32.7,2.160e+01,6.478e+03,2.532e+05,2.596e+05
34.3,2.157e+01,9.828e+03,3.711e+05,3.809e+05
35.8,4.674e+01,1.450e+04,5.286e+05,5.431e+05
37.4,1.905e+02,2.766e+04,9.022e+05,9.301e+05
38.9,4.171e+02,5.868e+04,1.608e+06,1.667e+06
40.5,5.826e+02,8.656e+04,1.895e+06,1.982e+06
42.0,6.693e+02,9.500e+04,1.601e+06,1.697e+06
43.6,6.359e+02,8.478e+04,1.122e+06,1.207e+06
45.2,4.959e+02,5.699e+04,6.033e+05,6.608e+05
46.7,3.960e+02,3.863e+04,3.232e+05,3.622e+05
48.3,3.732e+02,3.460e+04,2.511e+05,2.861e+05
49.8,4.362e+02,3.407e+04,2.060e+05,2.405e+05
51.4,4.472e+02,3.136e+04,1.566e+05,1.884e+05
52.9,5.459e+02,2.351e+04,1.103e+05,1.344e+05
54.5,6.949e+02,2.183e+04,8.459e+04,1.071e+05
56.1,9.372e+02,2.700e+04,7.176e+04,9.970e+04
57.6,1.036e+03,2.984e+04,6.008e+04,9.095e+04
59.2,1.614e+03,2.721e+04,4.765e+04,7.647e+04
60.7,3.115e+03,2.139e+04,3.945e+04,6.396e+04
62.3,3.654e+03,1.601e+04,3.742e+04,5.708e+04
63.8,2.577e+03,1.315e+04,3.919e+04,5.492e+04
65.4,1.399e+03,1.174e+04,4.001e+04,5.315e+04
67.0,2.158e+03,1.126e+04,3.863e+04,5.205e+04
68.5,3.295e+03,1.080e+04,3.565e+04,4.975e+04
70.1,3.403e+03,1.015e+04,3.096e+04,4.451e+04
71.6,2.007e+03,1.021e+04,2.756e+04,3.978e+04
73.2,9.122e+02,1.223e+04,2.769e+04,4.084e+04
74.7,1.021e+03,1.687e+04,2.713e+04,4.502e+04
76.3,1.202e+03,2.611e+04,2.639e+04,5.371e+04
77.9,1.106e+03,3.395e+04,2.445e+04,5.950e+04
79.4,1.364e+03,4.301e+04,2.386e+04,6.823e+04
81.0,1.402e+03,4.967e+04,2.151e+04,7.259e+04
82.5,1.477e+03,4.672e+04,1.680e+04,6.499e+04
84.1,2.141e+03,4.551e+04,1.300e+04,6.065e+04
85.6,2.256e+03,4.373e+04,1.024e+04,5.623e+04
87.2,2.362e+03,3.583e+04,7.516e+03,4.571e+04
88.8,2.409e+03,2.837e+04,5.898e+03,3.667e+04
90.3,2.406e+03,2.732e+04,5.511e+03,3.524e+04
91.9,2.614e+03,3.834e+04,7.659e+03,4.861e+04
93.4,2.939e+03,5.074e+04,1.182e+04,6.550e+04
95.0,3.184e+03,5.359e+04,1.772e+04,7.449e+04
96.5,3.355e+03,6.239e+04,2.247e+04,8.822e+04
98.1,4.360e+03,8.003e+04,2.705e+04,1.114e+05
99.7,5.775e+03,9.550e+04,3.268e+04,1.340e+05
101.2,7.049e+03,1.029e+05,3.744e+04,1.473e+05
102.8,7.296e+03,9.026e+04,3.844e+04,1.360e+05
104.3,7.033e+03,6.813e+04,3.657e+04,1.117e+05
105.9,6.355e+03,4.815e+04,3.292e+04,8.743e+04
107.4,5.772e+03,3.530e+04,2.908e+04,7.015e+04
109.0,5.178e+03,2.828e+04,2.579e+04,5.925e+04
110.6,5.532e+03,2.608e+04,2.378e+04,5.539e+04
112.1,6.851e+03,2.566e+04,2.260e+04,5.511e+04
113.7,1.150e+04,2.461e+04,2.184e+04,5.794e+04
115.2,1.879e+04,2.399e+04,2.311e+04,6.588e+04
116.8,2.561e+04,2.278e+04,2.529e+04,7.368e+04
118.3,1.155e+04,1.682e+04,2.283e+04,5.120e+04
119.9,7.995e+03,1.371e+04,2.257e+04,4.427e+04
121.5,7.029e+03,1.180e+04,2.262e+04,4.145e+04
123.0,5.825e+03,1.083e+04,2.267e+04,3.932e+04
124.6,5.013e+03,1.022e+04,2.381e+04,3.904e+04
126.1,4.305e+03,9.422e+03,2.604e+04,3.976e+04
127.7,3.599e+03,8.480e+03,2.854e+04,4.062e+04
129.2,2.770e+03,6.565e+03,2.763e+04,3.696e+04
130.8,2.166e+03,4.432e+03,2.387e+04,3.047e+04
132.3,1.530e+03,2.441e+03,1.550e+04,1.947e+04
133.9,1.030e+03,9.367e+02,3.431e+03,5.398e+03
135.5,8.354e+02,6.497e+02,6.943e+02,2.179e+03
137.0,8.041e+02,6.967e+02,6.644e+02,2.165e+03
138.6,7.816e+02,5.365e+02,6.213e+02,1.939e+03
140.1,9.058e+02,4.762e+02,6.978e+02,2.080e+03
141.7,1.169e+03,5.290e+02,9.459e+02,2.644e+03
143.2,1.205e+03,7.274e+02,1.367e+03,3.299e+03
144.8,5.930e+02,8.773e+02,1.458e+03,2.929e+03
146.4,3.785e+02,1.351e+03,1.895e+03,3.624e+03
147.9,3.746e+02,2.088e+03,2.649e+03,5.112e+03
149.5,3.493e+02,2.274e+03,2.724e+03,5.347e+03
151.0,4.789e+02,2.273e+03,2.465e+03,5.217e+03
152.6,4.107e+02,2.086e+03,2.212e+03,4.708e+03
154.1,2.732e+02,1.463e+03,1.816e+03,3.552e+03
155.7,2.701e+02,1.073e+03,1.459e+03,2.802e+03
157.3,3.490e+02,1.329e+03,1.551e+03,3.229e+03
158.8,5.349e+02,1.894e+03,1.895e+03,4.324e+03
160.4,6.123e+02,2.160e+03,1.998e+03,4.770e+03
161.9,6.482e+02,2.246e+03,2.022e+03,4.916e+03
163.5,7.178e+02,2.288e+03,2.093e+03,5.099e+03
165.0,7.184e+02,2.415e+03,2.226e+03,5.359e+03
166.6,7.515e+02,2.418e+03,2.430e+03,5.599e+03
168.2,1.168e+03,3.002e+03,2.776e+03,6.946e+03
169.7,1.043e+03,2.285e+03,2.814e+03,6.142e+03
171.3,8.283e+02,1.658e+03,2.891e+03,5.377e+03
172.8,7.237e+02,1.585e+03,2.898e+03,5.207e+03
174.4,6.479e+02,1.693e+03,2.938e+03,5.279e+03
175.9,6.632e+02,2.583e+03,2.799e+03,6.046e+03
177.5,5.658e+02,3.570e+03,2.704e+03,6.840e+03
179.1,4.660e+02,4.213e+03,3.162e+03,7.841e+03
180.6,5.829e+02,5.408e+03,2.971e+03,8.962e+03
182.2,5.511e+02,5.273e+03,2.495e+03,8.319e+03
183.7,3.378e+02,4.243e+03,2.643e+03,7.224e+03
185.3,2.585e+02,3.702e+03,3.082e+03,7.043e+03
186.8,2.697e+02,3.074e+03,3.881e+03,7.225e+03
188.4,3.407e+02,2.656e+03,5.116e+03,8.113e+03
190.0,3.575e+02,1.923e+03,6.397e+03,8.678e+03
191.5,4.742e+02,1.562e+03,7.252e+03,9.287e+03
193.1,6.722e+02,1.495e+03,8.307e+03,1.047e+04
194.6,8.738e+02,1.567e+03,1.058e+04,1.302e+04
196.2,8.933e+02,1.991e+03,1.218e+04,1.506e+04
197.7,8.867e+02,2.235e+03,1.333e+04,1.645e+04
199.3,9.733e+02,2.385e+03,1.578e+04,1.914e+04
