freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.527e+01,5.965e+02,3.625e+02,9.743e+02
1.5,2.424e+01,3.499e+02,2.200e+02,5.941e+02
3.1,2.028e+01,3.438e+01,4.078e+01,9.544e+01
4.6,2.017e+01,3.609e+01,3.627e+02,4.189e+02
6.2,2.128e+01,3.180e+01,1.326e+03,1.379e+03
7.7,2.194e+01,2.906e+01,2.151e+03,2.202e+03
9.3,2.084e+01,3.157e+01,3.191e+03,3.243e+03
10.8,2.044e+01,4.270e+01,4.683e+03,4.746e+03
12.3,2.175e+01,5.088e+01,6.971e+03,7.044e+03
13.9,2.321e+01,7.409e+01,1.041e+04,1.050e+04
15.4,3.493e+01,1.534e+02,1.516e+04,1.535e+04
17.0,8.046e+01,2.935e+02,2.033e+04,2.071e+04
18.5,7.930e+01,4.368e+02,2.224e+04,2.276e+04
20.0,4.574e+01,5.646e+02,2.096e+04,2.157e+04
21.6,3.036e+01,8.555e+02,2.391e+04,2.480e+04
23.1,2.562e+01,1.313e+03,3.196e+04,3.330e+04
24.7,3.003e+01,2.374e+03,4.487e+04,4.727e+04
26.2,4.351e+01,4.975e+03,6.522e+04,7.024e+04
27.8,6.146e+01,1.016e+04,9.174e+04,1.020e+05
29.3,9.581e+01,1.860e+04,1.164e+05,1.351e+05
30.8,2.250e+02,3.753e+04,1.607e+05,1.984e+05
32.4,4.970e+02,7.216e+04,2.379e+05,3.105e+05
33.9,1.167e+03,1.487e+05,3.690e+05,5.189e+05
35.5,2.473e+03,2.845e+05,4.998e+05,7.868e+05
37.0,3.467e+03,4.415e+05,5.537e+05,9.987e+05
38.5,4.535e+03,6.259e+05,5.736e+05,1.204e+06
40.1,6.791e+03,8.757e+05,5.696e+05,1.452e+06
41.6,8.896e+03,1.091e+06,5.021e+05,1.602e+06
43.2,9.448e+03,1.249e+06,4.245e+05,1.683e+06
44.7,9.985e+03,1.310e+06,3.426e+05,1.663e+06
46.3,1.013e+04,1.206e+06,2.613e+05,1.477e+06
47.8,1.051e+04,1.139e+06,1.946e+05,1.344e+06
49.3,9.909e+03,1.053e+06,1.401e+05,1.203e+06
50.9,9.178e+03,9.244e+05,1.067e+05,1.040e+06
52.4,7.809e+03,7.598e+05,8.577e+04,8.534e+05
54.0,6.514e+03,6.157e+05,7.068e+04,6.929e+05
55.5,5.754e+03,4.853e+05,5.974e+04,5.508e+05
57.0,5.664e+03,4.163e+05,5.437e+04,4.764e+05
58.6,6.565e+03,4.067e+05,5.228e+04,4.656e+05
60.1,8.218e+03,3.873e+05,5.110e+04,4.466e+05
