freq,psd_x,psd_y,psd_z,psd_xyz
120.2,1.261e+04,4.018e+04,3.318e+03,5.611e+04
121.8,1.457e+04,3.717e+04,3.715e+03,5.546e+04
123.3,1.758e+04,3.536e+04,4.048e+03,5.699e+04
124.9,1.938e+04,3.585e+04,4.240e+03,5.946e+04
126.4,1.982e+04,3.716e+04,4.183e+03,6.116e+04
128.0,1.838e+04,3.888e+04,3.999e+03,6.126e+04
129.6,1.712e+04,3.656e+04,3.790e+03,5.747e+04
131.1,1.806e+04,2.951e+04,3.654e+03,5.123e+04
132.7,1.899e+04,1.681e+04,2.678e+03,3.848e+04
134.3,1.874e+04,4.416e+03,1.136e+03,2.429e+04
135.8,2.107e+04,2.663e+03,7.042e+02,2.444e+04
137.4,2.367e+04,2.063e+03,5.031e+02,2.624e+04
138.9,2.476e+04,1.330e+03,3.621e+02,2.645e+04
140.5,2.375e+04,9.550e+02,2.770e+02,2.498e+04
142.1,2.264e+04,8.173e+02,2.199e+02,2.368e+04
143.6,2.190e+04,6.509e+02,2.238e+02,2.278e+04
145.2,2.159e+04,8.053e+02,2.100e+02,2.261e+04
146.7,2.045e+04,9.416e+02,1.726e+02,2.157e+04
148.3,1.655e+04,1.133e+03,1.337e+02,1.782e+04
149.9,1.493e+04,1.595e+03,1.793e+02,1.670e+04
151.4,1.553e+04,2.386e+03,4.031e+02,1.832e+04
153.0,1.256e+04,3.183e+03,5.289e+02,1.627e+04
154.5,9.644e+03,4.150e+03,4.712e+02,1.427e+04
156.1,7.105e+03,4.376e+03,4.230e+02,1.190e+04
157.7,5.146e+03,4.018e+03,3.464e+02,9.510e+03
159.2,4.443e+03,4.213e+03,3.810e+02,9.037e+03
160.8,3.621e+03,5.816e+03,5.062e+02,9.943e+03
162.4,3.534e+03,9.685e+03,7.116e+02,1.393e+04
163.9,5.146e+03,1.378e+04,9.554e+02,1.988e+04
165.5,5.970e+03,1.493e+04,1.042e+03,2.194e+04
167.0,5.585e+03,1.387e+04,9.848e+02,2.044e+04
168.6,4.407e+03,1.201e+04,8.117e+02,1.723e+04
170.2,3.127e+03,1.041e+04,6.402e+02,1.417e+04
171.7,1.949e+03,9.978e+03,5.842e+02,1.251e+04
173.3,1.505e+03,1.090e+04,5.774e+02,1.299e+04
174.8,1.540e+03,1.135e+04,6.831e+02,1.357e+04
176.4,1.757e+03,1.060e+04,8.506e+02,1.321e+04
178.0,2.339e+03,9.065e+03,1.067e+03,1.247e+04
179.5,3.009e+03,7.481e+03,1.287e+03,1.178e+04
181.1,4.160e+03,6.572e+03,1.681e+03,1.241e+04
182.6,5.903e+03,6.784e+03,2.298e+03,1.499e+04
184.2,7.525e+03,7.054e+03,3.121e+03,1.770e+04
185.8,7.686e+03,6.772e+03,3.482e+03,1.794e+04
187.3,6.472e+03,5.858e+03,3.142e+03,1.547e+04
188.9,4.947e+03,5.234e+03,2.706e+03,1.289e+04
190.4,4.152e+03,5.539e+03,2.467e+03,1.216e+04
192.0,4.002e+03,6.045e+03,2.527e+03,1.257e+04
193.6,4.041e+03,5.037e+03,2.444e+03,1.152e+04
195.1,4.660e+03,3.718e+03,2.459e+03,1.084e+04
196.7,5.315e+03,3.697e+03,2.715e+03,1.173e+04
198.3,5.881e+03,3.927e+03,2.993e+03,1.280e+04
199.8,6.231e+03,4.284e+03,3.140e+03,1.366e+04
