freq,psd_x,psd_y,psd_z,psd_xyz
0.0,6.397e+02,4.962e+01,1.808e+01,7.074e+02
1.5,3.907e+02,1.401e+02,3.741e+01,5.682e+02
3.1,4.406e+01,1.469e+02,3.599e+01,2.269e+02
4.6,3.280e+02,1.621e+02,4.019e+01,5.303e+02
6.1,1.159e+03,1.532e+02,4.368e+01,1.356e+03
7.6,1.904e+03,1.107e+02,3.890e+01,2.054e+03
9.2,2.745e+03,8.616e+01,3.699e+01,2.868e+03
10.7,3.739e+03,7.806e+01,4.040e+01,3.857e+03
12.2,4.945e+03,7.870e+01,3.696e+01,5.061e+03
13.7,6.583e+03,8.424e+01,3.570e+01,6.703e+03
15.3,8.389e+03,9.008e+01,3.825e+01,8.518e+03
16.8,9.277e+03,8.964e+01,4.087e+01,9.407e+03
18.3,1.073e+04,9.566e+01,3.600e+01,1.086e+04
19.9,1.362e+04,1.120e+02,3.585e+01,1.377e+04
21.4,1.648e+04,1.244e+02,3.607e+01,1.665e+04
22.9,1.852e+04,1.286e+02,3.589e+01,1.868e+04
24.4,2.032e+04,1.498e+02,3.809e+01,2.050e+04
26.0,2.386e+04,1.595e+02,4.180e+01,2.407e+04
27.5,2.910e+04,1.864e+02,4.816e+01,2.934e+04
29.0,3.473e+04,2.664e+02,5.750e+01,3.505e+04
30.6,4.117e+04,3.888e+02,6.267e+01,4.162e+04
32.1,4.887e+04,5.148e+02,5.492e+01,4.944e+04
33.6,5.736e+04,5.431e+02,4.271e+01,5.795e+04
35.1,6.729e+04,5.346e+02,4.082e+01,6.786e+04
36.7,7.926e+04,6.461e+02,5.808e+01,7.996e+04
38.2,9.271e+04,8.607e+02,1.035e+02,9.368e+04
39.7,1.058e+05,9.298e+02,1.769e+02,1.069e+05
41.2,1.177e+05,8.448e+02,2.348e+02,1.188e+05
42.8,1.376e+05,8.470e+02,3.217e+02,1.387e+05
44.3,1.701e+05,1.078e+03,5.597e+02,1.717e+05
45.8,2.176e+05,1.500e+03,1.036e+03,2.201e+05
47.4,2.797e+05,2.170e+03,1.914e+03,2.838e+05
48.9,3.576e+05,2.700e+03,3.580e+03,3.639e+05
50.4,4.786e+05,3.726e+03,6.672e+03,4.890e+05
51.9,6.629e+05,6.605e+03,1.293e+04,6.825e+05
53.5,1.004e+06,1.181e+04,2.684e+04,1.043e+06
55.0,1.648e+06,2.869e+04,3.553e+04,1.713e+06
56.5,2.728e+06,5.023e+04,5.014e+04,2.828e+06
58.0,3.276e+06,5.875e+04,7.737e+04,3.412e+06
59.6,2.854e+06,5.941e+04,7.853e+04,2.991e+06
61.1,2.282e+06,6.273e+04,6.521e+04,2.410e+06
62.6,1.805e+06,6.919e+04,4.911e+04,1.923e+06
64.2,1.341e+06,7.286e+04,3.038e+04,1.444e+06
65.7,9.526e+05,6.977e+04,1.745e+04,1.040e+06
67.2,6.600e+05,6.346e+04,1.148e+04,7.349e+05
68.7,4.275e+05,5.442e+04,9.386e+03,4.913e+05
70.3,2.632e+05,4.195e+04,6.618e+03,3.118e+05
71.8,1.616e+05,4.095e+04,4.878e+03,2.074e+05
73.3,9.274e+04,4.512e+04,4.211e+03,1.421e+05
74.8,5.688e+04,4.408e+04,2.867e+03,1.038e+05
76.4,4.913e+04,2.858e+04,1.344e+03,7.905e+04
77.9,7.258e+04,9.028e+03,4.483e+02,8.205e+04
79.4,1.215e+05,2.067e+03,4.651e+02,1.241e+05
81.0,1.760e+05,5.184e+03,8.940e+02,1.821e+05
82.5,2.645e+05,1.339e+04,1.428e+03,2.793e+05
84.0,3.048e+05,1.823e+04,1.571e+03,3.246e+05
85.5,3.148e+05,2.590e+04,1.611e+03,3.423e+05
87.1,2.903e+05,3.413e+04,1.563e+03,3.260e+05
88.6,2.944e+05,4.244e+04,2.181e+03,3.391e+05
90.1,3.296e+05,3.911e+04,3.535e+03,3.722e+05
91.7,3.768e+05,3.075e+04,4.795e+03,4.124e+05
93.2,4.409e+05,3.157e+04,5.510e+03,4.779e+05
94.7,4.631e+05,3.462e+04,5.148e+03,5.029e+05
96.2,4.461e+05,3.664e+04,4.653e+03,4.874e+05
