freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.876e+02,6.377e+02,1.402e+01,8.393e+02
1.5,1.466e+02,3.686e+02,3.360e+01,5.489e+02
2.9,5.342e+01,2.394e+01,3.095e+01,1.083e+02
4.4,4.945e+01,2.357e+02,3.149e+01,3.166e+02
5.9,5.048e+01,1.093e+03,3.163e+01,1.175e+03
7.3,5.234e+01,1.947e+03,3.102e+01,2.030e+03
8.8,6.337e+01,2.921e+03,3.315e+01,3.017e+03
10.2,6.964e+01,4.215e+03,3.524e+01,4.320e+03
11.7,4.927e+01,6.108e+03,3.599e+01,6.193e+03
13.2,5.175e+01,9.117e+03,3.694e+01,9.206e+03
14.6,4.592e+01,1.339e+04,3.765e+01,1.348e+04
16.1,5.003e+01,1.846e+04,4.291e+01,1.855e+04
17.6,5.136e+01,1.774e+04,5.763e+01,1.784e+04
19.0,5.214e+01,1.425e+04,6.394e+01,1.437e+04
20.5,5.793e+01,1.625e+04,6.115e+01,1.637e+04
22.0,6.377e+01,2.204e+04,5.926e+01,2.216e+04
23.4,6.867e+01,3.017e+04,5.641e+01,3.029e+04
24.9,9.431e+01,4.156e+04,6.188e+01,4.172e+04
26.3,1.701e+02,5.753e+04,7.337e+01,5.777e+04
27.8,2.812e+02,8.019e+04,1.063e+02,8.058e+04
29.3,5.818e+02,1.158e+05,1.858e+02,1.166e+05
30.7,1.572e+03,1.779e+05,3.408e+02,1.798e+05
32.2,4.684e+03,2.906e+05,5.099e+02,2.958e+05
33.7,1.958e+04,5.673e+05,3.335e+02,5.873e+05
35.1,1.049e+05,1.389e+06,1.373e+02,1.494e+06
36.6,2.961e+05,2.339e+06,1.367e+02,2.635e+06
38.1,4.165e+05,2.238e+06,1.217e+02,2.655e+06
39.5,4.317e+05,1.656e+06,8.062e+01,2.088e+06
41.0,3.703e+05,1.114e+06,9.067e+01,1.484e+06
42.4,2.956e+05,7.755e+05,2.308e+02,1.071e+06
43.9,2.935e+05,6.053e+05,6.317e+02,8.994e+05
45.4,3.870e+05,4.776e+05,9.740e+02,8.656e+05
46.8,4.442e+05,3.261e+05,1.188e+03,7.715e+05
48.3,3.369e+05,2.013e+05,1.154e+03,5.393e+05
49.8,1.956e+05,1.244e+05,1.496e+03,3.215e+05
51.2,1.576e+05,8.303e+04,3.847e+03,2.445e+05
52.7,1.559e+05,6.672e+04,7.718e+03,2.303e+05
54.2,1.428e+05,6.245e+04,1.306e+04,2.183e+05
55.6,1.261e+05,5.885e+04,1.832e+04,2.032e+05
57.1,1.029e+05,5.192e+04,1.957e+04,1.744e+05
58.5,8.194e+04,4.855e+04,2.201e+04,1.525e+05
60.0,6.974e+04,4.832e+04,2.131e+04,1.394e+05
61.5,6.070e+04,4.650e+04,1.604e+04,1.232e+05
62.9,4.972e+04,4.391e+04,1.082e+04,1.044e+05
64.4,3.744e+04,3.908e+04,7.690e+03,8.421e+04
65.9,2.902e+04,3.276e+04,6.642e+03,6.842e+04
67.3,2.710e+04,2.973e+04,6.523e+03,6.336e+04
68.8,2.779e+04,3.245e+04,5.414e+03,6.565e+04
70.2,2.765e+04,3.658e+04,4.139e+03,6.837e+04
71.7,2.559e+04,3.726e+04,4.274e+03,6.712e+04
73.2,2.242e+04,3.491e+04,5.220e+03,6.255e+04
74.6,1.955e+04,3.147e+04,5.472e+03,5.650e+04
76.1,1.873e+04,3.064e+04,4.768e+03,5.413e+04
77.6,1.841e+04,3.179e+04,6.891e+03,5.709e+04
79.0,1.740e+04,3.190e+04,6.810e+03,5.610e+04
80.5,1.606e+04,3.154e+04,6.421e+03,5.401e+04
82.0,1.374e+04,2.898e+04,8.290e+03,5.100e+04
83.4,1.128e+04,2.492e+04,9.344e+03,4.555e+04
84.9,1.017e+04,2.226e+04,8.749e+03,4.118e+04
86.3,1.072e+04,2.160e+04,6.823e+03,3.914e+04
87.8,1.246e+04,2.361e+04,4.089e+03,4.016e+04
89.3,1.522e+04,2.794e+04,2.787e+03,4.594e+04
90.7,1.778e+04,3.350e+04,2.940e+03,5.422e+04
92.2,1.822e+04,3.618e+04,3.136e+03,5.753e+04
93.7,1.636e+04,3.466e+04,3.275e+03,5.429e+04
95.1,1.364e+04,3.021e+04,4.024e+03,4.787e+04
96.6,1.163e+04,2.861e+04,4.395e+03,4.463e+04
98.1,9.658e+03,2.696e+04,4.607e+03,4.122e+04
99.5,9.026e+03,2.813e+04,5.059e+03,4.222e+04
101.0,6.897e+03,2.547e+04,5.708e+03,3.808e+04
102.4,4.652e+03,2.049e+04,6.386e+03,3.153e+04
103.9,3.660e+03,1.603e+04,7.581e+03,2.727e+04
105.4,5.630e+03,1.573e+04,8.995e+03,3.036e+04
106.8,1.069e+04,2.394e+04,9.301e+03,4.392e+04
108.3,1.562e+04,3.926e+04,9.658e+03,6.454e+04
109.8,1.632e+04,4.556e+04,1.004e+04,7.192e+04
111.2,1.553e+04,4.708e+04,1.007e+04,7.268e+04
112.7,1.476e+04,4.885e+04,1.748e+04,8.109e+04
114.2,1.367e+04,5.001e+04,2.417e+04,8.785e+04
115.6,1.283e+04,4.855e+04,2.678e+04,8.817e+04
117.1,1.179e+04,4.554e+04,2.735e+04,8.467e+04
118.5,9.969e+03,3.957e+04,2.726e+04,7.680e+04
120.0,7.891e+03,3.130e+04,2.752e+04,6.672e+04
121.5,6.256e+03,2.295e+04,2.733e+04,5.653e+04
122.9,5.100e+03,1.630e+04,2.454e+04,4.595e+04
124.4,4.246e+03,1.135e+04,2.085e+04,3.645e+04
125.9,3.623e+03,7.952e+03,1.735e+04,2.892e+04
127.3,3.188e+03,5.845e+03,1.496e+04,2.399e+04
128.8,2.929e+03,5.008e+03,1.335e+04,2.129e+04
130.3,2.753e+03,5.299e+03,1.085e+04,1.890e+04
131.7,2.621e+03,5.913e+03,7.958e+03,1.649e+04
133.2,1.395e+03,3.377e+03,4.503e+03,9.275e+03
134.6,4.406e+02,9.690e+02,2.674e+03,4.084e+03
136.1,4.231e+02,7.319e+02,2.553e+03,3.708e+03
137.6,5.387e+02,6.746e+02,2.930e+03,4.143e+03
139.0,6.772e+02,6.300e+02,3.625e+03,4.932e+03
140.5,8.496e+02,6.778e+02,4.464e+03,5.992e+03
142.0,9.438e+02,5.625e+02,4.841e+03,6.347e+03
143.4,1.008e+03,3.969e+02,5.010e+03,6.415e+03
144.9,1.061e+03,4.229e+02,5.180e+03,6.664e+03
146.4,1.020e+03,5.246e+02,5.300e+03,6.844e+03
147.8,9.928e+02,6.328e+02,5.436e+03,7.062e+03
149.3,1.034e+03,8.204e+02,5.742e+03,7.597e+03
150.7,1.355e+03,1.100e+03,7.758e+03,1.021e+04
152.2,1.824e+03,1.555e+03,1.044e+04,1.382e+04
153.7,1.359e+03,1.297e+03,7.487e+03,1.014e+04
155.1,1.295e+03,1.348e+03,7.335e+03,9.977e+03
156.6,1.824e+03,2.038e+03,9.811e+03,1.367e+04
158.1,2.309e+03,3.131e+03,9.750e+03,1.519e+04
159.5,2.008e+03,2.534e+03,1.022e+04,1.476e+04
161.0,2.597e+03,3.508e+03,1.202e+04,1.812e+04
162.5,5.775e+03,1.245e+04,1.211e+04,3.033e+04
163.9,3.497e+03,7.441e+03,7.676e+03,1.861e+04
165.4,9.574e+02,1.174e+03,4.420e+03,6.552e+03
166.8,9.576e+02,1.137e+03,4.260e+03,6.355e+03
168.3,9.166e+02,1.109e+03,3.730e+03,5.756e+03
169.8,9.499e+02,1.163e+03,3.126e+03,5.239e+03
171.2,9.110e+02,1.179e+03,2.463e+03,4.553e+03
172.7,9.452e+02,1.346e+03,2.359e+03,4.650e+03
174.2,9.179e+02,1.564e+03,2.252e+03,4.734e+03
175.6,8.724e+02,1.816e+03,2.128e+03,4.816e+03
177.1,7.216e+02,1.604e+03,1.947e+03,4.273e+03
178.6,7.212e+02,1.437e+03,1.815e+03,3.974e+03
180.0,7.860e+02,1.405e+03,1.733e+03,3.925e+03
181.5,7.707e+02,1.252e+03,1.588e+03,3.611e+03
182.9,7.522e+02,1.227e+03,1.510e+03,3.490e+03
184.4,7.235e+02,1.404e+03,1.471e+03,3.599e+03
185.9,8.993e+02,1.727e+03,1.695e+03,4.322e+03
187.3,9.767e+02,2.017e+03,1.843e+03,4.837e+03
188.8,1.086e+03,2.913e+03,2.564e+03,6.563e+03
190.3,1.115e+03,3.314e+03,2.821e+03,7.249e+03
191.7,1.161e+03,3.216e+03,2.363e+03,6.740e+03
193.2,1.348e+03,3.634e+03,2.449e+03,7.431e+03
