freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.788e+02,7.948e+01,4.090e+01,4.992e+02
1.5,2.265e+02,6.020e+01,1.310e+02,4.177e+02
3.0,2.564e+01,2.467e+01,6.715e+01,1.175e+02
4.5,2.817e+02,1.042e+02,4.050e+01,4.264e+02
6.0,1.150e+03,3.665e+02,3.734e+01,1.554e+03
7.5,1.973e+03,6.305e+02,3.782e+01,2.642e+03
9.0,2.887e+03,9.224e+02,3.814e+01,3.847e+03
10.5,3.986e+03,1.291e+03,3.638e+01,5.313e+03
12.0,5.215e+03,1.685e+03,3.665e+01,6.937e+03
13.6,6.940e+03,2.180e+03,3.704e+01,9.157e+03
15.1,9.451e+03,2.949e+03,3.895e+01,1.244e+04
16.6,1.133e+04,3.494e+03,4.516e+01,1.487e+04
18.1,1.058e+04,3.251e+03,5.061e+01,1.388e+04
19.6,1.201e+04,3.726e+03,4.979e+01,1.579e+04
21.1,1.538e+04,4.696e+03,4.332e+01,2.012e+04
22.6,1.920e+04,5.794e+03,3.806e+01,2.503e+04
24.1,2.368e+04,6.961e+03,3.799e+01,3.068e+04
25.6,2.944e+04,8.412e+03,4.130e+01,3.790e+04
27.1,3.594e+04,1.008e+04,4.539e+01,4.607e+04
28.6,4.307e+04,1.208e+04,5.084e+01,5.520e+04
30.1,5.196e+04,1.470e+04,7.343e+01,6.674e+04
31.6,6.483e+04,1.827e+04,2.254e+02,8.333e+04
33.1,8.189e+04,2.331e+04,6.492e+02,1.058e+05
34.6,9.997e+04,2.894e+04,2.015e+03,1.309e+05
36.1,1.196e+05,3.172e+04,7.370e+03,1.587e+05
37.6,1.464e+05,3.093e+04,1.215e+04,1.894e+05
39.2,1.774e+05,3.483e+04,9.744e+03,2.219e+05
40.7,2.432e+05,4.863e+04,8.783e+03,3.006e+05
42.2,3.563e+05,7.068e+04,1.172e+04,4.387e+05
43.7,5.010e+05,8.609e+04,2.188e+04,6.090e+05
45.2,7.301e+05,9.525e+04,4.453e+04,8.699e+05
46.7,9.364e+05,1.178e+05,6.527e+04,1.119e+06
48.2,8.689e+05,1.076e+05,6.663e+04,1.043e+06
49.7,6.351e+05,6.575e+04,5.746e+04,7.583e+05
51.2,4.242e+05,3.274e+04,4.881e+04,5.058e+05
52.7,2.488e+05,1.615e+04,3.677e+04,3.018e+05
54.2,1.243e+05,8.555e+03,2.422e+04,1.571e+05
55.7,6.140e+04,5.636e+03,1.557e+04,8.261e+04
57.2,3.681e+04,5.819e+03,1.107e+04,5.369e+04
58.7,2.645e+04,7.190e+03,8.872e+03,4.251e+04
60.2,2.089e+04,7.999e+03,7.362e+03,3.625e+04
61.7,1.532e+04,7.720e+03,6.163e+03,2.920e+04
63.2,1.065e+04,8.615e+03,6.423e+03,2.569e+04
64.7,7.525e+03,1.070e+04,8.682e+03,2.690e+04
66.3,5.311e+03,9.589e+03,1.055e+04,2.545e+04
67.8,3.389e+03,7.699e+03,1.022e+04,2.131e+04
69.3,1.970e+03,8.251e+03,1.421e+04,2.443e+04
70.8,1.363e+03,7.972e+03,2.058e+04,2.991e+04
72.3,1.712e+03,1.000e+04,2.647e+04,3.818e+04
73.8,2.547e+03,1.268e+04,2.774e+04,4.297e+04
75.3,4.101e+03,1.466e+04,2.675e+04,4.551e+04
76.8,7.238e+03,1.592e+04,2.569e+04,4.885e+04
78.3,1.225e+04,1.652e+04,2.537e+04,5.414e+04
79.8,1.875e+04,1.884e+04,2.750e+04,6.509e+04
81.3,2.290e+04,2.058e+04,2.685e+04,7.033e+04
82.8,2.523e+04,2.042e+04,2.424e+04,6.989e+04
84.3,3.389e+04,2.459e+04,2.569e+04,8.417e+04
85.8,5.334e+04,3.296e+04,3.041e+04,1.167e+05
87.3,9.446e+04,4.651e+04,3.911e+04,1.801e+05
88.8,1.321e+05,5.468e+04,4.314e+04,2.299e+05
90.3,1.498e+05,5.838e+04,4.209e+04,2.502e+05
91.9,1.968e+05,7.515e+04,4.686e+04,3.188e+05
93.4,2.566e+05,1.000e+05,5.188e+04,4.085e+05
94.9,4.310e+05,1.594e+05,7.247e+04,6.629e+05
96.4,9.895e+05,3.270e+05,1.359e+05,1.452e+06
97.9,1.839e+06,5.559e+05,2.175e+05,2.612e+06
99.4,1.474e+06,4.237e+05,1.613e+05,2.059e+06
100.9,2.500e+05,6.932e+04,2.568e+04,3.450e+05
102.4,7.822e+04,2.004e+04,6.803e+03,1.051e+05
103.9,6.384e+04,1.531e+04,5.066e+03,8.421e+04
105.4,5.071e+04,1.117e+04,3.847e+03,6.572e+04
106.9,4.684e+04,9.201e+03,3.135e+03,5.918e+04
108.4,4.109e+04,7.643e+03,2.443e+03,5.117e+04
109.9,3.222e+04,6.171e+03,1.728e+03,4.012e+04
111.4,2.666e+04,4.980e+03,1.172e+03,3.281e+04
112.9,2.421e+04,4.482e+03,7.066e+02,2.940e+04
114.4,2.346e+04,4.664e+03,4.594e+02,2.858e+04
115.9,2.481e+04,5.341e+03,4.444e+02,3.060e+04
117.5,2.989e+04,6.416e+03,6.260e+02,3.693e+04
119.0,3.521e+04,6.731e+03,7.400e+02,4.268e+04
120.5,5.306e+04,1.368e+04,6.629e+03,7.337e+04
122.0,1.782e+05,4.622e+04,4.210e+04,2.665e+05
123.5,2.901e+05,5.761e+04,5.838e+04,4.061e+05
125.0,1.316e+05,2.719e+04,2.158e+04,1.803e+05
126.5,3.859e+04,8.637e+03,2.365e+03,4.959e+04
128.0,3.379e+04,1.117e+04,1.534e+03,4.650e+04
129.5,3.320e+04,1.514e+04,2.291e+03,5.063e+04
131.0,3.255e+04,2.043e+04,3.034e+03,5.602e+04
132.5,3.453e+04,2.479e+04,3.925e+03,6.325e+04
134.0,3.400e+04,3.034e+04,5.276e+03,6.962e+04
135.5,2.639e+04,3.766e+04,6.823e+03,7.087e+04
137.0,1.756e+04,3.994e+04,7.627e+03,6.513e+04
138.5,1.181e+04,3.743e+04,7.638e+03,5.688e+04
140.0,7.390e+03,3.032e+04,6.575e+03,4.429e+04
141.5,4.891e+03,2.131e+04,4.944e+03,3.114e+04
143.1,3.626e+03,1.420e+04,3.652e+03,2.147e+04
