freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.925e+01,3.065e+01,2.095e+02,2.594e+02
1.5,2.799e+01,3.779e+01,1.511e+02,2.168e+02
3.1,2.311e+01,2.512e+01,5.235e+01,1.006e+02
4.6,2.320e+01,2.343e+01,3.671e+02,4.137e+02
6.1,2.366e+01,2.569e+01,1.283e+03,1.333e+03
7.7,2.238e+01,2.580e+01,2.179e+03,2.227e+03
9.2,2.620e+01,2.632e+01,3.326e+03,3.379e+03
10.7,2.739e+01,2.384e+01,4.918e+03,4.969e+03
12.3,2.684e+01,2.558e+01,7.378e+03,7.430e+03
13.8,2.902e+01,3.133e+01,1.111e+04,1.117e+04
15.3,7.085e+01,4.215e+01,1.558e+04,1.569e+04
16.9,2.092e+02,3.685e+01,1.840e+04,1.865e+04
18.4,2.764e+02,4.300e+01,2.031e+04,2.063e+04
19.9,1.633e+02,6.602e+01,2.175e+04,2.198e+04
21.5,7.914e+01,9.081e+01,2.919e+04,2.935e+04
23.0,8.959e+01,1.302e+02,4.394e+04,4.416e+04
24.5,1.357e+02,1.998e+02,6.396e+04,6.429e+04
26.1,1.850e+02,3.741e+02,8.317e+04,8.373e+04
27.6,4.940e+02,1.130e+03,1.277e+05,1.293e+05
29.1,3.453e+03,3.401e+03,1.758e+05,1.826e+05
30.7,8.313e+03,7.564e+03,1.989e+05,2.147e+05
32.2,8.969e+03,1.326e+04,2.269e+05,2.491e+05
33.8,5.812e+03,2.271e+04,2.339e+05,2.624e+05
35.3,2.592e+03,3.222e+04,2.076e+05,2.424e+05
36.8,9.891e+02,3.452e+04,1.482e+05,1.837e+05
38.4,2.612e+03,3.468e+04,8.620e+04,1.235e+05
39.9,8.914e+03,3.391e+04,4.767e+04,9.050e+04
41.4,1.845e+04,3.080e+04,2.869e+04,7.794e+04
43.0,2.078e+04,2.263e+04,2.270e+04,6.611e+04
44.5,1.405e+04,1.232e+04,2.360e+04,4.997e+04
46.0,7.181e+03,5.032e+03,2.699e+04,3.920e+04
47.6,2.789e+03,1.973e+03,3.193e+04,3.670e+04
49.1,1.926e+03,1.744e+03,3.380e+04,3.747e+04
50.6,1.996e+03,1.869e+03,2.988e+04,3.374e+04
52.2,1.493e+03,9.799e+02,2.600e+04,2.847e+04
53.7,9.179e+02,8.604e+02,2.491e+04,2.669e+04
55.2,5.830e+02,1.609e+03,2.640e+04,2.859e+04
56.8,8.022e+02,3.032e+03,2.938e+04,3.321e+04
58.3,9.339e+02,5.372e+03,3.187e+04,3.818e+04
59.8,6.115e+02,8.588e+03,3.391e+04,4.311e+04
61.4,5.289e+02,1.031e+04,3.229e+04,4.314e+04
62.9,6.206e+02,9.974e+03,2.937e+04,3.997e+04
64.4,7.987e+02,9.681e+03,2.703e+04,3.751e+04
66.0,8.045e+02,1.011e+04,2.581e+04,3.673e+04
67.5,7.196e+02,1.178e+04,2.588e+04,3.838e+04
69.0,1.225e+03,1.583e+04,2.810e+04,4.515e+04
70.6,2.523e+03,2.042e+04,2.947e+04,5.241e+04
72.1,4.199e+03,2.336e+04,2.887e+04,5.643e+04
73.6,6.348e+03,2.379e+04,2.728e+04,5.742e+04
75.2,7.164e+03,1.977e+04,2.528e+04,5.222e+04
76.7,5.572e+03,1.755e+04,2.775e+04,5.087e+04
78.2,4.594e+03,1.678e+04,3.045e+04,5.182e+04
79.8,3.997e+03,1.521e+04,2.985e+04,4.906e+04
81.3,3.403e+03,1.202e+04,2.764e+04,4.306e+04
82.8,3.878e+03,9.204e+03,2.722e+04,4.030e+04
84.4,4.527e+03,7.963e+03,2.806e+04,4.055e+04
85.9,4.714e+03,7.825e+03,2.752e+04,4.006e+04
87.4,4.105e+03,8.129e+03,2.374e+04,3.597e+04
89.0,3.841e+03,1.023e+04,2.007e+04,3.414e+04
90.5,4.596e+03,1.108e+04,1.581e+04,3.148e+04
92.0,8.079e+03,1.068e+04,1.216e+04,3.092e+04
93.6,1.298e+04,1.009e+04,1.199e+04,3.506e+04
95.1,1.512e+04,1.324e+04,1.841e+04,4.677e+04
96.6,1.904e+04,2.018e+04,2.319e+04,6.241e+04
98.2,2.613e+04,2.496e+04,2.573e+04,7.683e+04
99.7,3.180e+04,2.635e+04,2.809e+04,8.624e+04
101.3,3.595e+04,3.116e+04,3.012e+04,9.723e+04
102.8,3.902e+04,3.644e+04,2.970e+04,1.052e+05
104.3,4.003e+04,3.509e+04,2.471e+04,9.983e+04
105.9,3.236e+04,2.818e+04,1.687e+04,7.741e+04
107.4,2.744e+04,2.583e+04,1.451e+04,6.778e+04
108.9,2.783e+04,2.393e+04,1.455e+04,6.632e+04
110.5,3.383e+04,2.122e+04,1.404e+04,6.909e+04
112.0,4.089e+04,2.228e+04,1.471e+04,7.788e+04
113.5,4.897e+04,2.306e+04,1.584e+04,8.786e+04
115.1,5.841e+04,2.234e+04,1.693e+04,9.768e+04
116.6,6.369e+04,2.067e+04,1.796e+04,1.023e+05
118.1,7.007e+04,1.963e+04,1.939e+04,1.091e+05
119.7,7.750e+04,1.944e+04,2.080e+04,1.177e+05
121.2,8.306e+04,2.012e+04,2.213e+04,1.253e+05
122.7,8.209e+04,2.207e+04,2.276e+04,1.269e+05
124.3,7.565e+04,2.571e+04,2.252e+04,1.239e+05
125.8,7.320e+04,3.096e+04,2.252e+04,1.267e+05
127.3,6.333e+04,3.371e+04,2.062e+04,1.177e+05
128.9,4.914e+04,3.737e+04,1.935e+04,1.059e+05
130.4,4.662e+04,4.344e+04,1.852e+04,1.086e+05
131.9,3.695e+04,3.988e+04,1.358e+04,9.040e+04
133.5,1.285e+04,1.274e+04,3.868e+03,2.945e+04
135.0,4.340e+03,2.506e+03,7.086e+02,7.554e+03
136.5,2.463e+03,2.633e+03,7.390e+02,5.836e+03
138.1,1.104e+03,2.554e+03,6.904e+02,4.348e+03
139.6,5.067e+02,2.366e+03,5.722e+02,3.445e+03
141.1,3.654e+02,2.095e+03,4.473e+02,2.908e+03
142.7,5.154e+02,2.094e+03,3.264e+02,2.936e+03
144.2,8.005e+02,2.391e+03,2.698e+02,3.461e+03
145.7,9.112e+02,2.555e+03,2.352e+02,3.701e+03
147.3,8.602e+02,2.220e+03,2.126e+02,3.293e+03
148.8,7.733e+02,1.814e+03,1.706e+02,2.757e+03
150.3,8.769e+02,1.452e+03,1.445e+02,2.474e+03
151.9,1.121e+03,1.129e+03,1.466e+02,2.397e+03
153.4,1.409e+03,8.256e+02,2.092e+02,2.444e+03
154.9,1.675e+03,5.453e+02,2.869e+02,2.508e+03
156.5,1.796e+03,4.533e+02,3.483e+02,2.598e+03
158.0,1.758e+03,5.701e+02,4.519e+02,2.781e+03
159.5,1.927e+03,1.601e+03,7.104e+02,4.238e+03
161.1,2.180e+03,2.511e+03,9.809e+02,5.672e+03
162.6,2.233e+03,3.176e+03,1.170e+03,6.579e+03
164.1,1.532e+03,2.323e+03,1.018e+03,4.873e+03
165.7,9.177e+02,1.204e+03,7.618e+02,2.883e+03
167.2,7.977e+02,1.547e+03,6.952e+02,3.040e+03
168.8,7.096e+02,1.970e+03,6.603e+02,3.340e+03
170.3,6.063e+02,2.387e+03,6.504e+02,3.644e+03
171.8,4.912e+02,2.555e+03,6.379e+02,3.684e+03
173.4,3.996e+02,2.511e+03,6.609e+02,3.571e+03
174.9,3.631e+02,2.337e+03,6.616e+02,3.362e+03
176.4,3.610e+02,2.184e+03,5.939e+02,3.139e+03
178.0,3.697e+02,2.070e+03,5.047e+02,2.944e+03
179.5,4.123e+02,2.006e+03,4.903e+02,2.909e+03
181.0,4.354e+02,1.750e+03,5.969e+02,2.782e+03
182.6,4.616e+02,1.483e+03,7.101e+02,2.655e+03
184.1,5.083e+02,1.437e+03,8.172e+02,2.762e+03
185.6,5.687e+02,1.389e+03,9.034e+02,2.861e+03
187.2,5.660e+02,1.280e+03,9.704e+02,2.816e+03
188.7,5.114e+02,1.266e+03,1.020e+03,2.798e+03
190.2,4.361e+02,1.323e+03,1.010e+03,2.769e+03
191.8,3.397e+02,1.572e+03,9.661e+02,2.878e+03
193.3,2.971e+02,2.369e+03,9.038e+02,3.570e+03
194.8,2.801e+02,3.419e+03,8.987e+02,4.598e+03
196.4,1.950e+02,2.853e+03,7.430e+02,3.791e+03
197.9,2.291e+02,2.469e+03,7.632e+02,3.462e+03
199.4,2.880e+02,2.272e+03,7.560e+02,3.316e+03
