freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.563e+01,3.025e+01,2.579e+02,3.037e+02
1.6,2.054e+01,2.922e+01,1.638e+02,2.136e+02
3.1,1.534e+01,1.623e+01,4.171e+01,7.328e+01
4.7,1.591e+01,1.763e+01,3.894e+02,4.229e+02
6.2,1.660e+01,1.839e+01,1.352e+03,1.387e+03
7.8,1.612e+01,1.755e+01,2.299e+03,2.332e+03
9.4,1.740e+01,1.819e+01,3.508e+03,3.544e+03
10.9,1.809e+01,1.623e+01,5.355e+03,5.389e+03
12.5,1.980e+01,1.766e+01,8.485e+03,8.522e+03
14.1,2.721e+01,1.899e+01,1.258e+04,1.263e+04
15.6,4.331e+01,1.869e+01,1.060e+04,1.067e+04
17.2,4.670e+01,2.079e+01,1.056e+04,1.063e+04
18.7,3.461e+01,2.585e+01,1.567e+04,1.573e+04
20.3,3.237e+01,3.054e+01,2.304e+04,2.310e+04
21.9,4.251e+01,4.228e+01,3.313e+04,3.321e+04
23.4,5.905e+01,6.979e+01,4.762e+04,4.775e+04
25.0,1.028e+02,1.125e+02,6.553e+04,6.575e+04
26.6,1.361e+02,1.853e+02,8.758e+04,8.790e+04
28.1,2.893e+02,5.751e+02,1.466e+05,1.475e+05
29.7,1.365e+03,2.167e+03,2.396e+05,2.431e+05
31.2,2.254e+03,4.558e+03,2.906e+05,2.974e+05
32.8,1.755e+03,7.671e+03,3.064e+05,3.158e+05
34.4,1.518e+03,1.184e+04,3.031e+05,3.164e+05
35.9,1.229e+03,1.436e+04,2.579e+05,2.734e+05
37.5,1.047e+03,1.399e+04,2.022e+05,2.172e+05
39.1,1.422e+03,1.211e+04,1.541e+05,1.677e+05
40.6,3.061e+03,1.039e+04,1.139e+05,1.274e+05
42.2,5.156e+03,7.937e+03,8.085e+04,9.395e+04
43.7,8.147e+03,7.689e+03,5.887e+04,7.471e+04
45.3,1.560e+04,9.723e+03,4.555e+04,7.087e+04
46.9,2.189e+04,1.010e+04,4.174e+04,7.373e+04
48.4,2.249e+04,1.144e+04,4.766e+04,8.160e+04
50.0,1.832e+04,1.224e+04,5.141e+04,8.197e+04
51.5,1.373e+04,8.702e+03,4.910e+04,7.153e+04
53.1,1.065e+04,5.951e+03,4.670e+04,6.330e+04
54.7,9.216e+03,4.182e+03,4.667e+04,6.007e+04
56.2,7.329e+03,3.290e+03,4.652e+04,5.713e+04
57.8,4.640e+03,3.529e+03,4.503e+04,5.320e+04
59.4,3.140e+03,4.699e+03,4.447e+04,5.231e+04
60.9,2.677e+03,6.079e+03,4.450e+04,5.325e+04
62.5,2.566e+03,7.454e+03,4.444e+04,5.446e+04
64.0,2.525e+03,8.804e+03,4.308e+04,5.441e+04
65.6,2.324e+03,8.881e+03,3.946e+04,5.066e+04
67.2,2.370e+03,8.464e+03,3.521e+04,4.604e+04
68.7,3.263e+03,9.722e+03,3.556e+04,4.855e+04
70.3,4.195e+03,1.122e+04,3.843e+04,5.384e+04
71.9,4.933e+03,1.142e+04,3.908e+04,5.543e+04
73.4,5.326e+03,1.116e+04,3.855e+04,5.504e+04
75.0,4.808e+03,1.332e+04,4.033e+04,5.846e+04
76.5,4.679e+03,1.581e+04,4.565e+04,6.614e+04
78.1,5.174e+03,1.555e+04,4.603e+04,6.676e+04
79.7,5.029e+03,1.288e+04,4.254e+04,6.045e+04
81.2,3.791e+03,1.144e+04,3.903e+04,5.426e+04
82.8,2.658e+03,1.199e+04,3.618e+04,5.083e+04
84.3,2.676e+03,1.460e+04,3.682e+04,5.409e+04
85.9,3.563e+03,1.724e+04,3.790e+04,5.869e+04
87.5,4.593e+03,1.830e+04,3.771e+04,6.061e+04
89.0,4.866e+03,1.720e+04,3.699e+04,5.905e+04
90.6,4.908e+03,1.797e+04,4.001e+04,6.288e+04
92.2,4.949e+03,2.203e+04,4.353e+04,7.051e+04
93.7,4.479e+03,3.268e+04,5.134e+04,8.850e+04
95.3,5.051e+03,3.971e+04,5.443e+04,9.919e+04
96.8,5.218e+03,4.231e+04,5.102e+04,9.855e+04
98.4,4.814e+03,4.362e+04,4.666e+04,9.509e+04
100.0,4.675e+03,4.579e+04,4.203e+04,9.249e+04
101.5,4.466e+03,4.682e+04,3.685e+04,8.813e+04
103.1,4.533e+03,4.599e+04,3.019e+04,8.071e+04
104.7,6.565e+03,3.623e+04,2.107e+04,6.386e+04
106.2,7.941e+03,2.720e+04,1.440e+04,4.954e+04
107.8,8.646e+03,2.073e+04,1.040e+04,3.978e+04
109.3,9.949e+03,1.672e+04,8.480e+03,3.515e+04
110.9,1.152e+04,1.674e+04,8.081e+03,3.633e+04
112.5,1.389e+04,1.825e+04,7.518e+03,3.966e+04
114.0,1.894e+04,1.987e+04,6.408e+03,4.522e+04
