freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.204e+02,3.384e+02,3.708e+01,4.959e+02
1.5,7.925e+01,2.011e+02,4.159e+01,3.219e+02
3.0,1.429e+01,1.995e+01,2.553e+01,5.976e+01
4.4,1.549e+01,2.459e+02,2.520e+01,2.866e+02
5.9,1.716e+01,1.117e+03,2.820e+01,1.163e+03
7.4,2.018e+01,1.986e+03,2.987e+01,2.036e+03
8.9,1.918e+01,3.003e+03,2.893e+01,3.052e+03
10.4,2.048e+01,4.346e+03,3.060e+01,4.397e+03
11.9,1.924e+01,6.259e+03,3.076e+01,6.309e+03
13.3,1.876e+01,9.158e+03,3.041e+01,9.208e+03
14.8,2.010e+01,1.263e+04,4.298e+01,1.269e+04
16.3,2.055e+01,1.568e+04,8.294e+01,1.579e+04
17.8,2.350e+01,1.814e+04,1.322e+02,1.830e+04
19.3,2.757e+01,1.820e+04,1.257e+02,1.835e+04
20.7,2.463e+01,2.114e+04,1.086e+02,2.127e+04
22.2,2.024e+01,2.922e+04,9.443e+01,2.933e+04
23.7,3.212e+01,4.197e+04,9.201e+01,4.209e+04
25.2,1.129e+02,5.579e+04,1.058e+02,5.601e+04
26.7,1.964e+02,6.748e+04,1.256e+02,6.780e+04
28.1,2.987e+02,8.793e+04,1.737e+02,8.840e+04
29.6,7.228e+02,1.304e+05,3.427e+02,1.315e+05
31.1,1.780e+03,2.041e+05,2.993e+03,2.089e+05
32.6,2.754e+03,2.326e+05,2.159e+04,2.570e+05
34.1,4.314e+03,2.484e+05,4.672e+04,2.994e+05
35.6,7.846e+03,2.783e+05,6.168e+04,3.478e+05
37.0,1.480e+04,3.277e+05,7.980e+04,4.223e+05
38.5,2.818e+04,3.880e+05,9.913e+04,5.154e+05
40.0,5.798e+04,4.775e+05,1.085e+05,6.439e+05
41.5,1.323e+05,6.287e+05,9.821e+04,8.592e+05
43.0,3.065e+05,7.965e+05,5.727e+04,1.160e+06
44.4,5.314e+05,8.076e+05,1.739e+04,1.356e+06
45.9,5.662e+05,5.615e+05,1.045e+04,1.138e+06
47.4,4.335e+05,3.259e+05,1.228e+04,7.717e+05
48.9,3.048e+05,2.318e+05,1.098e+04,5.476e+05
50.4,2.365e+05,1.811e+05,1.346e+04,4.311e+05
51.8,2.168e+05,1.214e+05,2.171e+04,3.599e+05
53.3,1.861e+05,6.871e+04,2.458e+04,2.794e+05
