freq,psd_x,psd_y,psd_z,psd_xyz
0.0,5.532e+02,2.359e+01,5.079e+01,6.276e+02
1.6,3.191e+02,2.706e+01,4.875e+01,3.949e+02
3.1,2.557e+01,1.729e+01,3.074e+01,7.360e+01
4.7,3.437e+02,1.900e+01,3.030e+01,3.930e+02
6.2,1.195e+03,2.072e+01,2.919e+01,1.244e+03
7.8,1.981e+03,2.342e+01,2.886e+01,2.034e+03
9.3,2.931e+03,2.555e+01,3.001e+01,2.987e+03
10.9,4.059e+03,3.064e+01,3.099e+01,4.121e+03
12.4,5.435e+03,3.562e+01,3.083e+01,5.501e+03
14.0,7.156e+03,3.598e+01,2.865e+01,7.221e+03
15.6,9.409e+03,4.050e+01,2.772e+01,9.477e+03
17.1,1.214e+04,4.644e+01,3.505e+01,1.222e+04
18.7,1.344e+04,6.017e+01,5.869e+01,1.356e+04
20.2,1.418e+04,6.404e+01,6.455e+01,1.430e+04
21.8,1.669e+04,5.671e+01,4.521e+01,1.680e+04
23.3,2.031e+04,6.066e+01,3.513e+01,2.040e+04
24.9,2.452e+04,7.013e+01,3.399e+01,2.462e+04
26.4,2.964e+04,7.868e+01,3.464e+01,2.975e+04
28.0,3.554e+04,9.196e+01,3.729e+01,3.567e+04
29.6,4.232e+04,9.785e+01,4.273e+01,4.246e+04
31.1,5.023e+04,9.239e+01,7.066e+01,5.039e+04
32.7,5.851e+04,7.586e+01,1.307e+02,5.871e+04
34.2,6.893e+04,6.189e+01,1.890e+02,6.918e+04
35.8,8.269e+04,7.068e+01,3.018e+02,8.306e+04
37.3,1.014e+05,9.256e+01,5.457e+02,1.020e+05
38.9,1.242e+05,9.573e+01,8.308e+02,1.251e+05
40.5,1.467e+05,9.090e+01,8.876e+02,1.477e+05
42.0,1.746e+05,6.261e+01,7.738e+02,1.754e+05
43.6,2.124e+05,4.025e+01,8.029e+02,2.132e+05
45.1,2.706e+05,8.060e+01,1.481e+03,2.721e+05
46.7,3.513e+05,1.024e+02,4.761e+03,3.562e+05
48.2,4.596e+05,1.616e+02,1.107e+04,4.709e+05
49.8,6.231e+05,1.237e+03,2.548e+04,6.498e+05
51.3,8.816e+05,6.402e+03,8.867e+04,9.767e+05
52.9,1.246e+06,1.548e+04,1.955e+05,1.457e+06
54.5,1.734e+06,1.514e+04,1.998e+05,1.949e+06
56.0,2.179e+06,1.297e+04,1.840e+05,2.376e+06
57.6,2.255e+06,1.259e+04,1.745e+05,2.442e+06
59.1,1.951e+06,1.545e+04,1.795e+05,2.146e+06
60.7,1.537e+06,1.880e+04,2.013e+05,1.757e+06
62.2,1.207e+06,1.489e+04,1.839e+05,1.406e+06
63.8,9.307e+05,7.201e+03,1.269e+05,1.065e+06
65.3,6.697e+05,3.358e+03,8.505e+04,7.581e+05
66.9,4.421e+05,2.321e+03,5.352e+04,4.980e+05
68.5,2.629e+05,1.422e+03,2.739e+04,2.917e+05
70.0,1.505e+05,1.471e+03,1.275e+04,1.648e+05
71.6,1.186e+05,1.725e+03,7.661e+03,1.279e+05
73.1,9.534e+04,1.641e+03,4.695e+03,1.017e+05
74.7,6.518e+04,2.951e+03,2.438e+03,7.057e+04
76.2,4.844e+04,4.448e+03,2.940e+03,5.583e+04
77.8,5.735e+04,2.967e+03,3.385e+03,6.370e+04
79.3,8.700e+04,2.701e+03,1.813e+03,9.152e+04
80.9,1.072e+05,7.019e+03,7.000e+02,1.149e+05
82.5,1.129e+05,1.915e+04,1.271e+03,1.333e+05
84.0,1.155e+05,4.329e+04,3.737e+03,1.625e+05
85.6,1.196e+05,6.002e+04,7.267e+03,1.868e+05
87.1,1.420e+05,8.931e+04,1.362e+04,2.450e+05
88.7,1.529e+05,1.468e+05,2.208e+04,3.219e+05
90.2,1.657e+05,1.976e+05,3.580e+04,3.991e+05
91.8,1.870e+05,1.903e+05,4.433e+04,4.216e+05
93.3,1.953e+05,1.601e+05,4.157e+04,3.970e+05
94.9,1.943e+05,1.349e+05,3.544e+04,3.647e+05
96.5,1.890e+05,1.143e+05,2.954e+04,3.329e+05
98.0,1.809e+05,9.458e+04,2.502e+04,3.005e+05
99.6,1.745e+05,7.448e+04,2.146e+04,2.704e+05
101.1,1.677e+05,5.642e+04,1.823e+04,2.423e+05
102.7,1.614e+05,3.724e+04,1.430e+04,2.129e+05
104.2,1.562e+05,2.285e+04,1.161e+04,1.907e+05
105.8,1.491e+05,1.340e+04,1.018e+04,1.726e+05
107.4,1.377e+05,7.956e+03,9.007e+03,1.547e+05
108.9,1.266e+05,5.407e+03,8.119e+03,1.401e+05
110.5,1.219e+05,4.953e+03,7.968e+03,1.349e+05
112.0,1.137e+05,5.109e+03,7.259e+03,1.261e+05
113.6,1.044e+05,5.626e+03,6.373e+03,1.164e+05
115.1,1.023e+05,6.473e+03,6.042e+03,1.148e+05
116.7,9.959e+04,7.516e+03,5.648e+03,1.128e+05
118.2,9.725e+04,5.666e+03,5.138e+03,1.081e+05
119.8,9.000e+04,7.560e+03,4.739e+03,1.023e+05
121.4,7.930e+04,1.089e+04,4.366e+03,9.455e+04
122.9,7.194e+04,1.273e+04,3.935e+03,8.861e+04
124.5,7.121e+04,1.230e+04,3.491e+03,8.700e+04
126.0,7.724e+04,1.107e+04,3.080e+03,9.139e+04
127.6,8.190e+04,1.050e+04,2.825e+03,9.522e+04
129.1,7.703e+04,1.177e+04,3.084e+03,9.188e+04
130.7,6.375e+04,1.293e+04,3.660e+03,8.034e+04
132.2,4.430e+04,1.197e+04,3.929e+03,6.020e+04
133.8,1.052e+04,3.693e+03,1.364e+03,1.557e+04
135.4,1.056e+03,6.758e+02,2.879e+02,2.020e+03
136.9,2.625e+03,7.488e+02,2.729e+02,3.646e+03
138.5,5.337e+03,8.589e+02,3.337e+02,6.530e+03
140.0,8.447e+03,8.647e+02,6.364e+02,9.949e+03
141.6,1.043e+04,8.329e+02,9.466e+02,1.221e+04
143.1,6.457e+03,9.370e+02,8.911e+02,8.285e+03
144.7,4.389e+03,1.388e+03,8.015e+02,6.579e+03
146.2,5.447e+03,2.111e+03,7.928e+02,8.350e+03
147.8,7.326e+03,3.734e+03,8.109e+02,1.187e+04
149.4,6.908e+03,5.352e+03,6.088e+02,1.287e+04
150.9,5.114e+03,6.122e+03,4.654e+02,1.170e+04
152.5,4.223e+03,6.975e+03,5.442e+02,1.174e+04
154.0,4.184e+03,9.453e+03,8.518e+02,1.449e+04
155.6,4.464e+03,1.274e+04,1.358e+03,1.856e+04
157.1,4.510e+03,1.366e+04,1.791e+03,1.996e+04
158.7,4.618e+03,1.393e+04,1.928e+03,2.048e+04
160.2,5.751e+03,1.425e+04,2.064e+03,2.207e+04
161.8,6.870e+03,1.452e+04,2.297e+03,2.369e+04
163.4,6.495e+03,1.490e+04,2.336e+03,2.373e+04
164.9,6.512e+03,1.789e+04,2.375e+03,2.677e+04
166.5,6.222e+03,2.037e+04,2.368e+03,2.896e+04
168.0,5.100e+03,1.905e+04,1.958e+03,2.610e+04
169.6,4.219e+03,1.727e+04,1.495e+03,2.298e+04
171.1,3.677e+03,1.657e+04,1.143e+03,2.139e+04
172.7,2.923e+03,1.474e+04,9.140e+02,1.858e+04
174.3,2.042e+03,1.117e+04,8.429e+02,1.405e+04
175.8,1.158e+03,7.302e+03,8.713e+02,9.331e+03
177.4,6.634e+02,4.465e+03,8.577e+02,5.986e+03
178.9,5.946e+02,3.236e+03,6.947e+02,4.526e+03
180.5,5.044e+02,2.884e+03,8.342e+02,4.223e+03
182.0,4.854e+02,3.366e+03,1.180e+03,5.032e+03
183.6,7.554e+02,4.738e+03,1.366e+03,6.860e+03
185.1,1.167e+03,7.162e+03,1.472e+03,9.801e+03
