freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.367e+01,1.035e+01,6.503e+02,6.744e+02
1.5,2.613e+01,1.842e+01,3.785e+02,4.230e+02
2.9,2.578e+01,1.826e+01,3.083e+01,7.486e+01
4.4,3.166e+01,1.953e+01,2.441e+02,2.953e+02
5.9,3.674e+01,1.875e+01,1.065e+03,1.120e+03
7.3,3.270e+01,1.891e+01,1.868e+03,1.920e+03
8.8,3.228e+01,1.992e+01,2.725e+03,2.777e+03
10.3,3.333e+01,1.881e+01,3.855e+03,3.907e+03
11.7,3.487e+01,1.878e+01,5.021e+03,5.075e+03
13.2,3.853e+01,2.024e+01,6.246e+03,6.305e+03
14.6,3.991e+01,2.135e+01,7.222e+03,7.283e+03
16.1,3.881e+01,2.304e+01,9.145e+03,9.207e+03
17.6,3.675e+01,2.938e+01,1.166e+04,1.172e+04
19.0,3.606e+01,3.073e+01,1.369e+04,1.376e+04
20.5,4.038e+01,2.887e+01,1.635e+04,1.642e+04
22.0,4.478e+01,3.098e+01,1.981e+04,1.988e+04
23.4,4.907e+01,3.434e+01,2.423e+04,2.431e+04
24.9,5.219e+01,4.070e+01,2.951e+04,2.961e+04
26.4,5.195e+01,5.803e+01,3.571e+04,3.582e+04
27.8,4.292e+01,9.013e+01,4.307e+04,4.320e+04
29.3,4.439e+01,1.634e+02,5.269e+04,5.290e+04
30.8,9.173e+01,2.899e+02,6.459e+04,6.497e+04
32.2,1.730e+02,3.286e+02,7.204e+04,7.254e+04
33.7,2.098e+02,1.811e+02,7.545e+04,7.584e+04
35.2,2.150e+02,1.087e+02,8.897e+04,8.930e+04
36.6,2.287e+02,1.559e+02,1.120e+05,1.124e+05
38.1,2.265e+02,3.162e+02,1.431e+05,1.437e+05
39.6,2.161e+02,7.475e+02,1.869e+05,1.879e+05
41.0,1.934e+02,1.692e+03,2.509e+05,2.528e+05
42.5,2.762e+02,4.123e+03,3.338e+05,3.382e+05
43.9,1.694e+03,1.115e+04,4.444e+05,4.572e+05
45.4,4.522e+03,1.608e+04,6.091e+05,6.297e+05
46.9,5.420e+03,1.200e+04,9.048e+05,9.223e+05
48.3,7.898e+03,1.025e+04,1.423e+06,1.441e+06
49.8,1.684e+04,1.247e+04,2.123e+06,2.152e+06
51.3,3.401e+04,1.573e+04,2.894e+06,2.944e+06
52.7,4.398e+04,1.724e+04,3.307e+06,3.368e+06
54.2,4.099e+04,1.686e+04,3.008e+06,3.066e+06
55.7,3.389e+04,1.430e+04,2.333e+06,2.381e+06
57.1,2.729e+04,1.220e+04,1.768e+06,1.807e+06
58.6,2.119e+04,1.039e+04,1.329e+06,1.360e+06
60.1,1.648e+04,9.122e+03,1.015e+06,1.041e+06
61.5,1.277e+04,8.595e+03,7.886e+05,8.099e+05
63.0,8.980e+03,7.701e+03,5.773e+05,5.940e+05
64.5,5.917e+03,5.762e+03,3.825e+05,3.942e+05
65.9,4.183e+03,4.370e+03,2.377e+05,2.463e+05
67.4,3.384e+03,3.289e+03,1.423e+05,1.489e+05
68.9,2.660e+03,1.878e+03,8.731e+04,9.184e+04
70.3,2.210e+03,1.083e+03,5.842e+04,6.171e+04
71.8,3.022e+03,1.185e+03,4.436e+04,4.857e+04
73.2,4.099e+03,1.407e+03,3.922e+04,4.472e+04
74.7,3.736e+03,1.479e+03,4.845e+04,5.366e+04
76.2,2.525e+03,1.532e+03,6.727e+04,7.133e+04
77.6,1.303e+03,1.578e+03,9.282e+04,9.570e+04
79.1,5.368e+02,1.255e+03,1.074e+05,1.092e+05
80.6,2.547e+02,1.225e+03,1.405e+05,1.419e+05
82.0,1.957e+02,1.305e+03,1.835e+05,1.850e+05
83.5,3.401e+02,9.253e+02,1.948e+05,1.961e+05
85.0,7.674e+02,6.739e+02,2.005e+05,2.019e+05
86.4,1.444e+03,1.028e+03,2.058e+05,2.083e+05
87.9,2.331e+03,2.548e+03,1.997e+05,2.045e+05
89.4,3.071e+03,4.725e+03,1.724e+05,1.802e+05
90.8,3.888e+03,6.945e+03,1.510e+05,1.619e+05
92.3,5.156e+03,1.063e+04,1.636e+05,1.794e+05
93.8,5.192e+03,1.219e+04,1.526e+05,1.700e+05
95.2,5.200e+03,1.356e+04,1.288e+05,1.476e+05
96.7,4.893e+03,1.401e+04,1.107e+05,1.296e+05
98.2,5.234e+03,1.519e+04,9.460e+04,1.150e+05
99.6,5.338e+03,1.573e+04,8.284e+04,1.039e+05
101.1,4.749e+03,1.401e+04,6.707e+04,8.583e+04
102.5,4.523e+03,1.254e+04,5.591e+04,7.298e+04
104.0,6.051e+03,1.607e+04,5.933e+04,8.145e+04
105.5,7.597e+03,2.126e+04,6.448e+04,9.334e+04
106.9,6.511e+03,1.967e+04,5.617e+04,8.235e+04
108.4,4.592e+03,1.534e+04,4.907e+04,6.901e+04
109.9,2.618e+03,1.013e+04,4.738e+04,6.013e+04
111.3,1.474e+03,6.779e+03,4.734e+04,5.559e+04
