freq,psd_x,psd_y,psd_z,psd_xyz
159.1,1.261e+03,3.906e+02,1.208e+03,2.859e+03
160.7,1.403e+03,4.525e+02,1.470e+03,3.326e+03
162.2,1.817e+03,5.173e+02,1.588e+03,3.923e+03
163.8,2.325e+03,5.582e+02,1.615e+03,4.498e+03
165.4,2.484e+03,4.011e+02,1.443e+03,4.328e+03
166.9,1.947e+03,2.639e+02,9.263e+02,3.137e+03
168.5,1.100e+03,1.684e+02,4.040e+02,1.673e+03
170.0,5.549e+02,1.654e+02,2.126e+02,9.328e+02
171.6,3.112e+02,2.340e+02,2.856e+02,8.307e+02
173.2,2.747e+02,3.352e+02,4.716e+02,1.082e+03
174.7,3.071e+02,3.969e+02,5.768e+02,1.281e+03
176.3,3.525e+02,4.603e+02,5.884e+02,1.401e+03
177.8,4.750e+02,6.196e+02,7.300e+02,1.825e+03
179.4,6.527e+02,8.716e+02,9.687e+02,2.493e+03
181.0,7.106e+02,9.071e+02,1.181e+03,2.799e+03
182.5,7.712e+02,8.572e+02,1.449e+03,3.077e+03
184.1,8.145e+02,7.656e+02,1.630e+03,3.210e+03
185.6,9.393e+02,7.847e+02,1.753e+03,3.477e+03
187.2,1.196e+03,8.946e+02,1.841e+03,3.932e+03
188.8,1.547e+03,1.052e+03,2.019e+03,4.618e+03
190.3,2.024e+03,1.342e+03,2.126e+03,5.492e+03
191.9,2.760e+03,1.683e+03,2.297e+03,6.740e+03
193.4,4.629e+03,2.508e+03,3.185e+03,1.032e+04
195.0,7.470e+03,4.164e+03,4.107e+03,1.574e+04
196.6,9.588e+03,5.427e+03,4.509e+03,1.952e+04
198.1,1.011e+04,5.711e+03,4.297e+03,2.012e+04
199.7,9.839e+03,5.679e+03,3.795e+03,1.931e+04
