freq,psd_x,psd_y,psd_z,psd_xyz
85.7,5.038e+04,6.342e+03,3.100e+03,5.982e+04
87.2,6.654e+04,7.845e+03,5.595e+03,7.998e+04
88.8,1.014e+05,9.161e+03,8.174e+03,1.188e+05
90.3,1.775e+05,1.831e+04,9.971e+03,2.058e+05
91.9,2.818e+05,4.669e+04,8.447e+03,3.370e+05
93.4,3.036e+05,4.977e+04,5.644e+03,3.590e+05
95.0,3.084e+05,3.924e+04,4.522e+03,3.522e+05
96.6,3.417e+05,2.948e+04,4.086e+03,3.752e+05
98.1,3.332e+05,2.240e+04,3.786e+03,3.594e+05
99.7,3.271e+05,2.430e+04,4.325e+03,3.557e+05
101.2,3.227e+05,3.612e+04,4.893e+03,3.637e+05
102.8,2.678e+05,4.260e+04,4.045e+03,3.145e+05
104.3,2.068e+05,3.712e+04,2.581e+03,2.465e+05
105.9,1.813e+05,2.618e+04,2.921e+03,2.104e+05
107.5,1.843e+05,1.806e+04,4.589e+03,2.069e+05
109.0,1.878e+05,1.284e+04,5.485e+03,2.062e+05
110.6,1.743e+05,9.493e+03,5.306e+03,1.891e+05
112.1,1.491e+05,6.248e+03,5.288e+03,1.606e+05
113.7,1.283e+05,5.093e+03,6.413e+03,1.398e+05
115.2,1.351e+05,1.382e+04,1.244e+04,1.613e+05
116.8,1.428e+05,1.242e+04,1.188e+04,1.671e+05
118.4,1.532e+05,1.148e+04,1.108e+04,1.758e+05
119.9,1.858e+05,1.676e+04,1.530e+04,2.179e+05
121.5,2.035e+05,1.963e+04,1.993e+04,2.431e+05
123.0,1.925e+05,1.804e+04,2.229e+04,2.328e+05
124.6,1.656e+05,1.403e+04,2.211e+04,2.017e+05
126.1,1.351e+05,9.802e+03,2.094e+04,1.658e+05
127.7,1.080e+05,6.494e+03,1.985e+04,1.344e+05
129.3,8.361e+04,4.217e+03,1.831e+04,1.061e+05
130.8,6.012e+04,2.664e+03,1.581e+04,7.860e+04
132.4,3.491e+04,1.780e+03,1.052e+04,4.720e+04
133.9,9.666e+03,1.671e+03,3.427e+03,1.476e+04
135.5,4.720e+03,3.105e+03,2.241e+03,1.007e+04
137.1,5.311e+03,6.781e+03,2.777e+03,1.487e+04
138.6,6.347e+03,1.379e+04,3.217e+03,2.335e+04
140.2,7.106e+03,2.385e+04,3.573e+03,3.453e+04
141.7,6.664e+03,3.344e+04,3.517e+03,4.362e+04
143.3,5.359e+03,4.080e+04,3.005e+03,4.916e+04
144.8,3.609e+03,4.471e+04,2.695e+03,5.102e+04
146.4,2.287e+03,4.694e+04,2.659e+03,5.188e+04
148.0,1.362e+03,4.859e+04,2.939e+03,5.289e+04
149.5,8.269e+02,4.904e+04,3.486e+03,5.335e+04
151.1,7.184e+02,4.731e+04,3.959e+03,5.199e+04
152.6,7.426e+02,4.178e+04,3.864e+03,4.639e+04
154.2,8.050e+02,3.671e+04,3.443e+03,4.096e+04
155.7,7.577e+02,2.968e+04,2.732e+03,3.317e+04
157.3,6.115e+02,2.319e+04,2.078e+03,2.588e+04
158.9,4.439e+02,1.781e+04,1.491e+03,1.975e+04
160.4,3.395e+02,1.224e+04,9.387e+02,1.352e+04
162.0,4.567e+02,9.229e+03,6.041e+02,1.029e+04
163.5,5.409e+02,7.009e+03,4.827e+02,8.033e+03
165.1,3.463e+02,3.841e+03,3.549e+02,4.542e+03
166.6,4.655e+02,2.054e+03,3.635e+02,2.883e+03
168.2,4.292e+02,1.528e+03,4.014e+02,2.358e+03
169.8,2.907e+02,1.202e+03,3.576e+02,1.850e+03
171.3,1.975e+02,9.949e+02,3.151e+02,1.508e+03
172.9,1.572e+02,9.300e+02,2.776e+02,1.365e+03
174.4,2.110e+02,8.848e+02,3.174e+02,1.413e+03
176.0,2.671e+02,7.955e+02,3.384e+02,1.401e+03
177.5,3.346e+02,7.791e+02,3.934e+02,1.507e+03
179.1,4.112e+02,9.598e+02,5.215e+02,1.893e+03
180.7,4.729e+02,1.063e+03,6.455e+02,2.181e+03
182.2,4.215e+02,7.641e+02,6.880e+02,1.874e+03
183.8,4.010e+02,7.164e+02,7.499e+02,1.867e+03
185.3,4.281e+02,7.195e+02,8.808e+02,2.028e+03
186.9,3.582e+02,5.259e+02,9.205e+02,1.805e+03
188.4,4.058e+02,6.865e+02,9.611e+02,2.053e+03
190.0,4.940e+02,9.723e+02,9.519e+02,2.418e+03
191.6,5.367e+02,9.663e+02,7.663e+02,2.269e+03
193.1,5.681e+02,1.023e+03,5.703e+02,2.162e+03
194.7,6.147e+02,1.184e+03,4.907e+02,2.289e+03
196.2,6.774e+02,1.193e+03,3.634e+02,2.234e+03
197.8,6.113e+02,9.791e+02,2.134e+02,1.804e+03
199.3,6.304e+02,9.786e+02,1.264e+02,1.735e+03
