freq,psd_x,psd_y,psd_z,psd_xyz
95.5,2.129e+04,8.055e+02,1.347e+02,2.223e+04
97.0,1.778e+04,9.014e+02,1.053e+02,1.879e+04
98.6,1.473e+04,4.387e+03,2.063e+02,1.932e+04
100.2,1.304e+04,1.102e+04,4.109e+02,2.446e+04
101.7,1.012e+04,2.087e+03,1.489e+02,1.235e+04
103.3,8.744e+03,4.835e+02,1.140e+02,9.342e+03
104.9,9.064e+03,3.822e+02,1.266e+02,9.573e+03
106.4,9.110e+03,3.322e+02,1.493e+02,9.592e+03
108.0,8.913e+03,3.460e+02,1.705e+02,9.430e+03
109.6,9.122e+03,3.500e+02,1.824e+02,9.655e+03
111.1,9.006e+03,3.820e+02,1.442e+02,9.532e+03
112.7,8.942e+03,5.366e+02,1.001e+02,9.578e+03
114.3,9.350e+03,7.800e+02,1.231e+02,1.025e+04
115.8,1.034e+04,8.254e+02,1.463e+02,1.131e+04
117.4,1.034e+04,8.420e+02,1.712e+02,1.135e+04
119.0,1.052e+04,1.177e+03,2.128e+02,1.191e+04
120.5,1.196e+04,1.106e+03,1.905e+02,1.326e+04
122.1,1.431e+04,7.475e+02,1.319e+02,1.519e+04
123.7,1.614e+04,6.814e+02,9.638e+01,1.692e+04
125.2,1.802e+04,9.898e+02,1.009e+02,1.911e+04
126.8,2.022e+04,1.702e+03,1.587e+02,2.208e+04
128.3,2.190e+04,2.117e+03,1.809e+02,2.420e+04
129.9,2.048e+04,2.274e+03,2.712e+02,2.302e+04
131.5,1.743e+04,2.247e+03,4.319e+02,2.011e+04
133.0,1.458e+04,2.164e+03,5.823e+02,1.733e+04
134.6,1.496e+04,1.978e+03,6.772e+02,1.762e+04
136.2,1.550e+04,1.854e+03,7.912e+02,1.815e+04
137.7,1.287e+04,1.688e+03,8.065e+02,1.537e+04
139.3,1.116e+04,1.421e+03,7.597e+02,1.334e+04
140.9,1.057e+04,1.182e+03,7.485e+02,1.250e+04
142.4,1.064e+04,1.235e+03,7.406e+02,1.262e+04
144.0,1.106e+04,1.699e+03,7.912e+02,1.355e+04
145.6,1.024e+04,2.474e+03,8.643e+02,1.358e+04
147.1,8.080e+03,2.713e+03,8.091e+02,1.160e+04
148.7,6.000e+03,1.753e+03,8.000e+02,8.553e+03
150.3,4.826e+03,9.288e+02,8.459e+02,6.600e+03
151.8,4.255e+03,5.893e+02,9.895e+02,5.834e+03
153.4,4.755e+03,5.303e+02,1.256e+03,6.541e+03
155.0,5.595e+03,7.917e+02,1.549e+03,7.936e+03
156.5,6.200e+03,9.844e+02,1.849e+03,9.033e+03
158.1,6.927e+03,1.281e+03,2.212e+03,1.042e+04
159.7,7.579e+03,1.916e+03,2.523e+03,1.202e+04
161.2,8.166e+03,3.053e+03,2.912e+03,1.413e+04
162.8,8.974e+03,4.989e+03,3.560e+03,1.752e+04
164.3,1.086e+04,8.564e+03,4.591e+03,2.402e+04
165.9,1.347e+04,1.425e+04,6.143e+03,3.386e+04
167.5,1.630e+04,1.994e+04,7.520e+03,4.376e+04
169.0,1.841e+04,2.256e+04,8.407e+03,4.937e+04
170.6,1.900e+04,2.330e+04,8.949e+03,5.125e+04
172.2,2.055e+04,2.332e+04,9.854e+03,5.372e+04
173.7,2.051e+04,2.265e+04,9.644e+03,5.281e+04
175.3,1.976e+04,2.206e+04,8.420e+03,5.025e+04
176.9,1.951e+04,2.185e+04,7.480e+03,4.884e+04
178.4,1.865e+04,2.074e+04,6.533e+03,4.593e+04
180.0,1.679e+04,1.773e+04,5.261e+03,3.978e+04
181.6,1.478e+04,1.490e+04,4.669e+03,3.435e+04
183.1,1.366e+04,1.432e+04,4.987e+03,3.297e+04
184.7,1.315e+04,1.555e+04,5.909e+03,3.461e+04
186.3,1.259e+04,1.851e+04,6.968e+03,3.807e+04
187.8,1.199e+04,2.071e+04,7.537e+03,4.024e+04
189.4,1.172e+04,2.110e+04,7.869e+03,4.069e+04
191.0,1.113e+04,2.071e+04,7.685e+03,3.952e+04
192.5,1.089e+04,2.196e+04,7.018e+03,3.987e+04
194.1,1.053e+04,2.255e+04,5.676e+03,3.875e+04
195.7,1.036e+04,2.091e+04,4.468e+03,3.573e+04
197.2,1.088e+04,1.966e+04,3.922e+03,3.446e+04
198.8,1.145e+04,1.875e+04,3.579e+03,3.378e+04
