freq,psd_x,psd_y,psd_z,psd_xyz
0.0,2.057e+01,1.042e+03,8.380e+02,1.900e+03
1.6,2.558e+01,5.820e+02,4.964e+02,1.104e+03
3.1,1.619e+01,2.107e+01,4.530e+01,8.256e+01
4.7,1.469e+01,2.356e+01,6.824e+02,7.207e+02
6.3,1.728e+01,2.211e+01,2.403e+03,2.442e+03
7.8,1.587e+01,2.042e+01,4.004e+03,4.040e+03
9.4,1.657e+01,2.141e+01,5.928e+03,5.966e+03
11.0,1.630e+01,2.559e+01,8.937e+03,8.979e+03
12.5,1.694e+01,4.870e+01,1.389e+04,1.396e+04
14.1,1.716e+01,1.382e+02,2.220e+04,2.235e+04
15.7,2.105e+01,4.663e+02,3.738e+04,3.787e+04
17.2,2.150e+01,7.208e+02,4.404e+04,4.479e+04
18.8,1.662e+01,2.895e+02,2.453e+04,2.484e+04
20.3,1.487e+01,2.532e+02,2.439e+04,2.466e+04
21.9,1.722e+01,4.905e+02,3.669e+04,3.720e+04
23.5,1.860e+01,8.472e+02,5.224e+04,5.311e+04
25.0,1.888e+01,1.578e+03,7.166e+04,7.326e+04
26.6,2.078e+01,3.356e+03,9.960e+04,1.030e+05
28.2,2.395e+01,8.173e+03,1.461e+05,1.543e+05
29.7,4.647e+01,2.374e+04,2.309e+05,2.547e+05
31.3,1.969e+02,7.590e+04,3.892e+05,4.653e+05
32.9,6.769e+02,1.792e+05,5.993e+05,7.792e+05
34.4,1.492e+03,2.864e+05,7.581e+05,1.046e+06
36.0,3.079e+03,4.672e+05,9.730e+05,1.443e+06
37.6,7.620e+03,9.116e+05,1.370e+06,2.289e+06
39.1,1.533e+04,1.551e+06,1.582e+06,3.148e+06
40.7,2.267e+04,2.032e+06,1.453e+06,3.508e+06
42.3,2.733e+04,2.297e+06,1.194e+06,3.519e+06
43.8,2.982e+04,2.373e+06,9.320e+05,3.335e+06
45.4,3.270e+04,2.358e+06,7.178e+05,3.109e+06
47.0,4.206e+04,2.569e+06,5.976e+05,3.209e+06
48.5,4.838e+04,2.619e+06,4.608e+05,3.129e+06
50.1,4.674e+04,2.351e+06,3.277e+05,2.726e+06
51.6,3.915e+04,1.896e+06,2.286e+05,2.164e+06
53.2,2.963e+04,1.485e+06,1.674e+05,1.682e+06
54.8,1.983e+04,1.185e+06,1.317e+05,1.337e+06
56.3,1.083e+04,9.759e+05,1.074e+05,1.094e+06
57.9,7.387e+03,9.159e+05,1.074e+05,1.031e+06
59.5,8.575e+03,9.058e+05,1.331e+05,1.048e+06
61.0,1.260e+04,8.185e+05,1.700e+05,1.001e+06
62.6,1.093e+04,5.744e+05,1.764e+05,7.617e+05
64.2,5.360e+03,3.315e+05,1.409e+05,4.778e+05
65.7,5.040e+03,2.168e+05,9.421e+04,3.160e+05
67.3,1.248e+04,1.999e+05,5.772e+04,2.701e+05
68.9,1.765e+04,2.158e+05,4.139e+04,2.748e+05
70.4,1.727e+04,2.149e+05,3.467e+04,2.668e+05
72.0,1.564e+04,2.064e+05,2.870e+04,2.507e+05
73.6,1.352e+04,1.984e+05,2.329e+04,2.352e+05
75.1,7.377e+03,1.311e+05,1.170e+04,1.501e+05
76.7,2.522e+03,9.273e+04,5.189e+03,1.004e+05
78.3,2.081e+03,9.299e+04,6.749e+03,1.018e+05
79.8,2.061e+03,9.824e+04,8.230e+03,1.085e+05
81.4,2.167e+03,1.047e+05,6.583e+03,1.135e+05
82.9,2.478e+03,9.771e+04,4.670e+03,1.049e+05
84.5,3.058e+03,7.988e+04,4.077e+03,8.702e+04
86.1,3.695e+03,6.526e+04,4.066e+03,7.302e+04
87.6,5.199e+03,5.753e+04,3.838e+03,6.657e+04
89.2,5.600e+03,4.930e+04,3.482e+03,5.839e+04
90.8,4.312e+03,4.468e+04,2.971e+03,5.197e+04
92.3,5.116e+03,5.332e+04,2.202e+03,6.064e+04
93.9,4.848e+03,5.501e+04,2.231e+03,6.209e+04
95.5,3.080e+03,4.700e+04,1.968e+03,5.205e+04
97.0,1.890e+03,3.319e+04,1.686e+03,3.677e+04
98.6,1.666e+03,2.309e+04,1.833e+03,2.659e+04
100.2,2.275e+03,1.912e+04,2.440e+03,2.384e+04
101.7,2.743e+03,1.324e+04,2.061e+03,1.804e+04
103.3,4.767e+03,1.005e+04,1.715e+03,1.653e+04
104.9,5.163e+03,6.758e+03,1.214e+03,1.314e+04
106.4,4.191e+03,4.951e+03,8.335e+02,9.975e+03
108.0,4.361e+03,4.470e+03,6.907e+02,9.521e+03
109.6,4.990e+03,5.630e+03,6.359e+02,1.126e+04
111.1,3.531e+03,8.572e+03,5.739e+02,1.268e+04
112.7,2.785e+03,1.153e+04,8.496e+02,1.517e+04
114.2,2.387e+03,1.250e+04,1.658e+03,1.655e+04
115.8,2.431e+03,1.176e+04,2.749e+03,1.694e+04
117.4,3.431e+03,1.041e+04,3.629e+03,1.747e+04
118.9,5.821e+03,8.809e+03,4.399e+03,1.903e+04
120.5,1.005e+04,7.340e+03,5.138e+03,2.252e+04
122.1,1.773e+04,6.967e+03,5.967e+03,3.067e+04
123.6,3.014e+04,8.149e+03,6.941e+03,4.523e+04
125.2,4.607e+04,9.815e+03,7.783e+03,6.367e+04
126.8,6.122e+04,1.159e+04,8.134e+03,8.095e+04
128.3,7.462e+04,1.408e+04,7.990e+03,9.669e+04
129.9,8.501e+04,1.852e+04,8.082e+03,1.116e+05
131.5,8.876e+04,2.458e+04,8.196e+03,1.215e+05
133.0,8.666e+04,3.127e+04,8.119e+03,1.260e+05
134.6,7.826e+04,3.564e+04,7.596e+03,1.215e+05
136.2,6.638e+04,3.782e+04,6.650e+03,1.109e+05
137.7,5.837e+04,4.425e+04,6.337e+03,1.090e+05
139.3,4.682e+04,5.114e+04,5.725e+03,1.037e+05
140.9,3.404e+04,5.316e+04,4.742e+03,9.194e+04
142.4,2.510e+04,4.816e+04,3.845e+03,7.710e+04
144.0,1.936e+04,3.950e+04,3.191e+03,6.205e+04
145.5,1.661e+04,3.107e+04,2.779e+03,5.046e+04
147.1,1.460e+04,2.316e+04,2.527e+03,4.029e+04
148.7,1.293e+04,1.761e+04,2.283e+03,3.282e+04
150.2,1.214e+04,1.470e+04,2.271e+03,2.911e+04
151.8,1.141e+04,1.386e+04,2.391e+03,2.766e+04
153.4,9.833e+03,1.316e+04,2.225e+03,2.521e+04
154.9,8.539e+03,1.226e+04,2.115e+03,2.291e+04
156.5,8.578e+03,1.110e+04,2.153e+03,2.183e+04
158.1,8.928e+03,9.878e+03,2.274e+03,2.108e+04
159.6,8.843e+03,8.271e+03,2.392e+03,1.951e+04
161.2,8.659e+03,7.059e+03,2.346e+03,1.806e+04
162.8,8.770e+03,6.125e+03,2.261e+03,1.716e+04
164.3,8.780e+03,5.509e+03,2.224e+03,1.651e+04
165.9,8.403e+03,5.280e+03,2.136e+03,1.582e+04
167.5,7.702e+03,5.111e+03,2.018e+03,1.483e+04
169.0,7.173e+03,4.572e+03,1.977e+03,1.372e+04
170.6,7.246e+03,3.997e+03,2.092e+03,1.333e+04
172.2,7.354e+03,3.692e+03,2.266e+03,1.331e+04
173.7,7.593e+03,3.583e+03,2.400e+03,1.358e+04
175.3,7.908e+03,3.749e+03,2.586e+03,1.424e+04
176.8,8.408e+03,4.140e+03,2.984e+03,1.553e+04
178.4,8.206e+03,4.683e+03,3.422e+03,1.631e+04
180.0,6.790e+03,5.109e+03,3.429e+03,1.533e+04
181.5,5.959e+03,6.011e+03,3.515e+03,1.548e+04
183.1,5.757e+03,8.587e+03,3.689e+03,1.803e+04
184.7,6.044e+03,1.078e+04,3.983e+03,2.081e+04
186.2,7.172e+03,1.095e+04,4.319e+03,2.244e+04
187.8,6.995e+03,1.278e+04,3.840e+03,2.361e+04
189.4,5.249e+03,1.413e+04,2.989e+03,2.237e+04
190.9,3.834e+03,1.478e+04,2.574e+03,2.119e+04
192.5,2.803e+03,1.411e+04,2.753e+03,1.967e+04
194.1,1.997e+03,1.258e+04,3.266e+03,1.784e+04
195.6,1.709e+03,1.200e+04,3.779e+03,1.749e+04
197.2,1.692e+03,1.151e+04,4.169e+03,1.737e+04
198.8,1.742e+03,1.072e+04,4.465e+03,1.693e+04
