freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.277e+00,5.784e+01,5.211e+02,5.832e+02
1.6,1.368e+01,4.264e+01,2.970e+02,3.533e+02
3.1,1.622e+01,1.791e+01,4.488e+01,7.901e+01
4.7,1.690e+01,1.789e+01,3.856e+02,4.204e+02
6.3,1.549e+01,1.864e+01,1.306e+03,1.340e+03
7.8,1.425e+01,1.733e+01,2.165e+03,2.197e+03
9.4,1.620e+01,1.836e+01,3.219e+03,3.254e+03
11.0,1.577e+01,2.129e+01,4.662e+03,4.700e+03
12.5,1.665e+01,2.285e+01,6.994e+03,7.033e+03
14.1,1.603e+01,2.911e+01,1.064e+04,1.068e+04
15.7,2.461e+01,3.871e+01,1.467e+04,1.474e+04
17.2,6.915e+01,5.370e+01,1.849e+04,1.861e+04
18.8,8.777e+01,6.617e+01,1.879e+04,1.895e+04
20.3,5.124e+01,7.105e+01,1.648e+04,1.660e+04
21.9,3.975e+01,1.132e+02,2.027e+04,2.042e+04
23.5,4.240e+01,1.842e+02,2.795e+04,2.817e+04
25.0,4.163e+01,2.608e+02,3.773e+04,3.803e+04
26.6,3.951e+01,3.099e+02,5.039e+04,5.074e+04
28.2,4.649e+01,4.584e+02,6.719e+04,6.769e+04
29.7,7.707e+01,8.764e+02,8.077e+04,8.172e+04
31.3,1.103e+02,1.410e+03,9.976e+04,1.013e+05
32.9,1.361e+02,2.061e+03,1.442e+05,1.464e+05
34.4,1.237e+02,3.876e+03,2.331e+05,2.371e+05
36.0,1.001e+02,8.684e+03,3.760e+05,3.848e+05
37.6,3.563e+02,1.921e+04,6.185e+05,6.381e+05
39.1,1.317e+03,3.766e+04,9.919e+05,1.031e+06
40.7,1.803e+03,5.080e+04,1.158e+06,1.211e+06
42.3,1.560e+03,5.371e+04,1.061e+06,1.116e+06
43.8,1.235e+03,5.211e+04,8.533e+05,9.067e+05
45.4,8.750e+02,5.240e+04,6.843e+05,7.376e+05
47.0,5.800e+02,5.071e+04,5.770e+05,6.283e+05
48.5,3.852e+02,4.611e+04,4.832e+05,5.297e+05
50.1,2.890e+02,4.156e+04,4.299e+05,4.718e+05
51.7,3.498e+02,3.889e+04,4.121e+05,4.514e+05
53.2,3.484e+02,4.043e+04,3.942e+05,4.350e+05
54.8,2.873e+02,4.347e+04,3.790e+05,4.228e+05
56.4,2.763e+02,4.899e+04,3.756e+05,4.249e+05
57.9,2.907e+02,5.741e+04,3.668e+05,4.245e+05
59.5,2.874e+02,5.872e+04,3.215e+05,3.805e+05
61.0,3.454e+02,5.491e+04,2.638e+05,3.191e+05
62.6,6.190e+02,5.281e+04,2.127e+05,2.662e+05
64.2,1.207e+03,4.670e+04,1.592e+05,2.071e+05
65.7,1.474e+03,3.634e+04,1.082e+05,1.460e+05
67.3,1.349e+03,2.989e+04,7.476e+04,1.060e+05
68.9,1.822e+03,2.757e+04,5.608e+04,8.548e+04
70.4,2.187e+03,2.546e+04,4.443e+04,7.208e+04
72.0,2.163e+03,2.396e+04,3.799e+04,6.412e+04
73.6,1.796e+03,2.504e+04,3.464e+04,6.147e+04
75.1,2.150e+03,2.828e+04,3.223e+04,6.266e+04
76.7,3.811e+03,3.007e+04,2.884e+04,6.272e+04
78.3,4.382e+03,3.670e+04,2.780e+04,6.889e+04
79.8,3.730e+03,5.893e+04,3.211e+04,9.478e+04
81.4,3.784e+03,9.180e+04,3.792e+04,1.335e+05
83.0,3.045e+03,1.132e+05,3.751e+04,1.537e+05
84.5,2.649e+03,1.169e+05,3.032e+04,1.499e+05
86.1,1.837e+03,1.317e+05,2.630e+04,1.598e+05
87.7,7.772e+02,1.181e+05,1.863e+04,1.375e+05
89.2,2.994e+02,1.252e+05,1.418e+04,1.396e+05
90.8,2.752e+02,1.162e+05,9.971e+03,1.264e+05
92.4,2.951e+02,8.404e+04,5.571e+03,8.991e+04
93.9,2.626e+02,6.163e+04,2.816e+03,6.470e+04
95.5,2.659e+02,3.679e+04,9.887e+02,3.805e+04
97.1,3.071e+02,1.573e+04,4.912e+02,1.653e+04
98.6,4.993e+02,1.590e+04,1.243e+03,1.764e+04
100.2,9.855e+02,3.766e+04,2.339e+03,4.099e+04
101.7,1.893e+03,5.352e+04,3.262e+03,5.868e+04
103.3,3.284e+03,8.003e+04,5.036e+03,8.835e+04
104.9,5.017e+03,1.071e+05,8.202e+03,1.203e+05
106.4,6.413e+03,1.181e+05,1.198e+04,1.365e+05
108.0,6.635e+03,1.165e+05,1.565e+04,1.388e+05
109.6,7.572e+03,1.263e+05,2.029e+04,1.541e+05
111.1,7.809e+03,1.338e+05,2.421e+04,1.658e+05
112.7,6.288e+03,1.254e+05,2.493e+04,1.566e+05
114.3,4.374e+03,1.161e+05,2.466e+04,1.452e+05
115.8,2.585e+03,1.068e+05,2.401e+04,1.334e+05
117.4,1.661e+03,9.822e+04,2.301e+04,1.229e+05
119.0,1.518e+03,8.936e+04,2.067e+04,1.115e+05
120.5,1.745e+03,7.996e+04,1.731e+04,9.901e+04
122.1,2.439e+03,6.909e+04,1.437e+04,8.589e+04
123.7,3.520e+03,6.119e+04,1.106e+04,7.576e+04
125.2,5.470e+03,5.485e+04,8.201e+03,6.852e+04
126.8,7.019e+03,4.848e+04,6.701e+03,6.220e+04
128.4,7.169e+03,4.039e+04,6.308e+03,5.386e+04
129.9,6.835e+03,3.511e+04,6.685e+03,4.863e+04
131.5,7.374e+03,3.059e+04,6.506e+03,4.447e+04
133.1,3.817e+03,1.409e+04,3.106e+03,2.101e+04
134.6,1.082e+03,2.478e+03,5.238e+02,4.084e+03
136.2,1.092e+03,1.968e+03,4.679e+02,3.528e+03
137.8,1.020e+03,2.113e+03,5.968e+02,3.729e+03
139.3,1.064e+03,2.158e+03,7.497e+02,3.972e+03
140.9,1.113e+03,2.039e+03,8.262e+02,3.978e+03
142.4,1.017e+03,1.800e+03,8.378e+02,3.655e+03
144.0,1.039e+03,1.628e+03,8.776e+02,3.545e+03
145.6,1.127e+03,1.398e+03,8.978e+02,3.423e+03
147.1,1.111e+03,9.773e+02,8.546e+02,2.943e+03
148.7,1.122e+03,7.748e+02,8.224e+02,2.719e+03
150.3,1.228e+03,7.524e+02,8.259e+02,2.806e+03
151.8,1.299e+03,9.409e+02,8.505e+02,3.090e+03
153.4,1.284e+03,1.671e+03,8.824e+02,3.837e+03
155.0,1.170e+03,2.713e+03,9.720e+02,4.855e+03
156.5,7.652e+02,2.930e+03,8.966e+02,4.591e+03
158.1,5.939e+02,3.087e+03,7.387e+02,4.420e+03
159.7,4.635e+02,3.369e+03,6.430e+02,4.476e+03
161.2,3.464e+02,3.778e+03,6.383e+02,4.763e+03
