freq,psd_x,psd_y,psd_z,psd_xyz
133.9,1.171e+04,3.591e+03,6.227e+02,1.592e+04
135.5,4.768e+03,2.781e+03,5.574e+02,8.107e+03
137.0,4.931e+03,3.124e+03,4.927e+02,8.548e+03
138.6,4.774e+03,3.677e+03,4.904e+02,8.942e+03
140.2,4.948e+03,4.914e+03,6.909e+02,1.055e+04
141.7,5.207e+03,5.815e+03,8.606e+02,1.188e+04
143.3,6.373e+03,7.110e+03,9.874e+02,1.447e+04
144.8,7.615e+03,7.882e+03,1.200e+03,1.670e+04
146.4,8.317e+03,8.248e+03,1.330e+03,1.790e+04
148.0,8.868e+03,9.027e+03,1.433e+03,1.933e+04
149.5,9.105e+03,1.021e+04,1.557e+03,2.087e+04
151.1,9.730e+03,1.180e+04,1.814e+03,2.334e+04
152.6,1.006e+04,1.362e+04,1.913e+03,2.559e+04
154.2,1.069e+04,2.050e+04,2.383e+03,3.357e+04
155.7,1.016e+04,3.140e+04,3.050e+03,4.461e+04
157.3,7.621e+03,4.412e+04,3.733e+03,5.548e+04
158.9,5.686e+03,4.674e+04,3.464e+03,5.589e+04
160.4,5.022e+03,3.544e+04,1.522e+03,4.198e+04
162.0,5.531e+03,2.365e+04,6.767e+02,2.986e+04
163.5,6.443e+03,1.349e+04,7.055e+02,2.064e+04
165.1,7.401e+03,8.612e+03,9.201e+02,1.693e+04
166.6,8.204e+03,1.339e+04,2.216e+03,2.381e+04
168.2,7.081e+03,1.479e+04,2.779e+03,2.465e+04
169.8,5.522e+03,8.800e+03,2.279e+03,1.660e+04
171.3,4.580e+03,9.380e+03,2.256e+03,1.622e+04
172.9,3.360e+03,1.108e+04,2.194e+03,1.663e+04
174.4,2.212e+03,1.188e+04,2.096e+03,1.618e+04
176.0,1.356e+03,1.322e+04,2.019e+03,1.660e+04
177.5,9.879e+02,1.469e+04,2.155e+03,1.783e+04
179.1,9.361e+02,1.598e+04,2.373e+03,1.929e+04
180.7,9.891e+02,1.546e+04,2.103e+03,1.856e+04
182.2,1.077e+03,1.277e+04,1.724e+03,1.557e+04
183.8,1.322e+03,1.029e+04,1.678e+03,1.329e+04
185.3,1.456e+03,8.376e+03,1.905e+03,1.174e+04
186.9,1.385e+03,6.882e+03,2.585e+03,1.085e+04
188.4,1.222e+03,5.583e+03,3.413e+03,1.022e+04
190.0,1.168e+03,4.616e+03,3.773e+03,9.557e+03
191.6,1.159e+03,4.265e+03,4.224e+03,9.648e+03
193.1,1.285e+03,5.608e+03,5.359e+03,1.225e+04
194.7,1.596e+03,8.299e+03,6.944e+03,1.684e+04
196.2,1.712e+03,9.166e+03,8.465e+03,1.934e+04
197.8,1.716e+03,8.732e+03,8.052e+03,1.850e+04
199.3,1.722e+03,8.845e+03,7.966e+03,1.853e+04
