freq,psd_x,psd_y,psd_z,psd_xyz
61.2,1.365e+04,8.058e+03,1.113e+06,1.135e+06
62.7,1.155e+04,6.509e+03,8.443e+05,8.624e+05
64.2,9.550e+03,5.551e+03,6.413e+05,6.564e+05
65.6,7.639e+03,4.463e+03,4.620e+05,4.741e+05
67.1,6.076e+03,3.418e+03,3.087e+05,3.182e+05
68.5,4.810e+03,2.674e+03,1.991e+05,2.066e+05
70.0,3.435e+03,1.851e+03,1.210e+05,1.263e+05
71.5,2.326e+03,1.241e+03,7.123e+04,7.480e+04
72.9,1.723e+03,8.152e+02,4.352e+04,4.605e+04
74.4,1.302e+03,4.461e+02,2.558e+04,2.732e+04
75.8,9.580e+02,2.255e+02,1.327e+04,1.446e+04
77.3,7.559e+02,1.754e+02,7.445e+03,8.376e+03
78.7,5.271e+02,2.411e+02,3.578e+03,4.346e+03
80.2,3.720e+02,2.943e+02,1.773e+03,2.440e+03
81.7,2.684e+02,2.561e+02,2.926e+03,3.451e+03
83.1,2.085e+02,2.227e+02,6.287e+03,6.718e+03
84.6,1.974e+02,2.047e+02,8.244e+03,8.646e+03
86.0,2.035e+02,2.638e+02,8.630e+03,9.097e+03
87.5,2.277e+02,3.669e+02,7.446e+03,8.040e+03
88.9,2.323e+02,6.703e+02,7.736e+03,8.639e+03
90.4,2.835e+02,1.270e+03,1.338e+04,1.494e+04
91.9,1.239e+03,4.826e+03,6.188e+04,6.795e+04
93.3,4.805e+03,1.451e+04,1.729e+05,1.922e+05
94.8,6.665e+03,2.000e+04,2.044e+05,2.310e+05
96.2,5.793e+03,1.795e+04,1.701e+05,1.938e+05
97.7,4.629e+03,1.390e+04,1.305e+05,1.491e+05
99.2,4.202e+03,1.192e+04,1.101e+05,1.262e+05
100.6,3.943e+03,1.156e+04,9.881e+04,1.143e+05
102.1,3.625e+03,1.187e+04,8.835e+04,1.038e+05
103.5,3.958e+03,1.422e+04,8.521e+04,1.034e+05
105.0,3.846e+03,1.541e+04,7.298e+04,9.223e+04
106.4,2.132e+03,1.153e+04,4.041e+04,5.407e+04
107.9,1.140e+03,9.480e+03,1.913e+04,2.975e+04
109.4,6.992e+02,8.465e+03,1.065e+04,1.982e+04
110.8,8.119e+02,8.103e+03,9.738e+03,1.865e+04
112.3,2.516e+03,1.273e+04,2.049e+04,3.573e+04
113.7,1.503e+03,9.182e+03,1.275e+04,2.343e+04
115.2,8.198e+02,5.341e+03,6.849e+03,1.301e+04
116.7,7.453e+02,3.895e+03,7.119e+03,1.176e+04
118.1,4.749e+02,3.168e+03,7.886e+03,1.153e+04
119.6,3.374e+02,2.660e+03,8.601e+03,1.160e+04
121.0,3.085e+02,1.863e+03,7.902e+03,1.007e+04
122.5,2.991e+02,1.665e+03,7.723e+03,9.687e+03
123.9,2.721e+02,1.622e+03,7.192e+03,9.086e+03
125.4,2.774e+02,1.558e+03,6.469e+03,8.305e+03
126.9,3.320e+02,1.703e+03,6.369e+03,8.405e+03
128.3,4.665e+02,2.184e+03,7.248e+03,9.898e+03
129.8,8.101e+02,2.775e+03,9.233e+03,1.282e+04
131.2,1.463e+03,3.668e+03,1.268e+04,1.781e+04
132.7,2.110e+03,3.721e+03,1.507e+04,2.090e+04
134.2,2.656e+03,2.834e+03,1.603e+04,2.152e+04
135.6,3.039e+03,2.258e+03,1.798e+04,2.328e+04
137.1,3.441e+03,1.806e+03,2.046e+04,2.571e+04
138.5,3.956e+03,1.300e+03,2.295e+04,2.821e+04
140.0,4.398e+03,8.653e+02,2.575e+04,3.102e+04
141.4,5.247e+03,7.758e+02,3.196e+04,3.799e+04
142.9,6.015e+03,1.032e+03,3.740e+04,4.444e+04
144.4,8.103e+03,1.852e+03,5.053e+04,6.049e+04
145.8,1.188e+04,3.481e+03,7.377e+04,8.913e+04
147.3,1.678e+04,6.252e+03,1.021e+05,1.251e+05
148.7,2.272e+04,1.055e+04,1.334e+05,1.666e+05
150.2,2.993e+04,1.666e+04,1.701e+05,2.167e+05
151.7,3.288e+04,2.023e+04,1.872e+05,2.403e+05
153.1,2.991e+04,1.910e+04,1.701e+05,2.191e+05
154.6,2.408e+04,1.584e+04,1.354e+05,1.754e+05
156.0,1.632e+04,1.116e+04,9.150e+04,1.190e+05
157.5,1.145e+04,7.991e+03,6.401e+04,8.345e+04
158.9,9.557e+03,6.810e+03,5.297e+04,6.934e+04
160.4,8.365e+03,5.904e+03,4.624e+04,6.051e+04
161.9,6.634e+03,4.803e+03,3.764e+04,4.908e+04
163.3,5.949e+03,4.752e+03,3.375e+04,4.445e+04
164.8,6.144e+03,5.128e+03,3.288e+04,4.416e+04
166.2,6.546e+03,5.853e+03,3.337e+04,4.577e+04
167.7,6.062e+03,5.810e+03,3.146e+04,4.333e+04
169.1,5.236e+03,5.253e+03,2.765e+04,3.813e+04
170.6,4.458e+03,4.851e+03,2.391e+04,3.322e+04
172.1,3.422e+03,3.962e+03,1.843e+04,2.582e+04
173.5,3.241e+03,3.764e+03,1.643e+04,2.343e+04
175.0,3.454e+03,4.121e+03,1.713e+04,2.471e+04
176.4,3.441e+03,4.222e+03,1.691e+04,2.457e+04
177.9,3.439e+03,4.155e+03,1.638e+04,2.397e+04
179.4,3.582e+03,4.372e+03,1.631e+04,2.427e+04
180.8,3.335e+03,4.259e+03,1.526e+04,2.286e+04
182.3,3.192e+03,4.175e+03,1.436e+04,2.173e+04
183.7,3.018e+03,3.953e+03,1.335e+04,2.032e+04
185.2,2.869e+03,3.830e+03,1.205e+04,1.875e+04
186.6,2.784e+03,3.910e+03,1.101e+04,1.771e+04
188.1,2.587e+03,3.797e+03,9.984e+03,1.637e+04
189.6,2.308e+03,3.553e+03,8.810e+03,1.467e+04
191.0,2.036e+03,3.257e+03,7.683e+03,1.298e+04
192.5,1.757e+03,2.898e+03,6.662e+03,1.132e+04
193.9,1.523e+03,2.636e+03,5.640e+03,9.799e+03
195.4,1.308e+03,2.388e+03,4.728e+03,8.425e+03
196.9,1.116e+03,2.172e+03,3.932e+03,7.221e+03
198.3,9.930e+02,1.998e+03,3.177e+03,6.168e+03
199.8,9.139e+02,1.971e+03,2.667e+03,5.552e+03
