freq,psd_x,psd_y,psd_z,psd_xyz
86.1,1.623e+04,2.938e+04,4.046e+04,8.607e+04
87.6,1.585e+04,3.076e+04,3.669e+04,8.330e+04
89.1,1.339e+04,3.092e+04,3.112e+04,7.544e+04
90.6,1.504e+04,2.945e+04,2.771e+04,7.220e+04
92.1,1.685e+04,2.413e+04,2.546e+04,6.644e+04
93.6,1.835e+04,1.890e+04,2.552e+04,6.278e+04
95.2,2.459e+04,1.557e+04,2.725e+04,6.741e+04
96.7,3.602e+04,1.604e+04,3.118e+04,8.324e+04
98.2,4.672e+04,2.027e+04,3.402e+04,1.010e+05
99.7,4.977e+04,1.537e+04,2.112e+04,8.626e+04
101.2,4.760e+04,6.274e+03,5.535e+03,5.941e+04
102.7,4.989e+04,6.551e+03,4.045e+03,6.049e+04
104.2,5.272e+04,8.064e+03,4.038e+03,6.482e+04
105.7,4.637e+04,6.783e+03,2.589e+03,5.575e+04
107.2,2.674e+04,4.215e+03,1.529e+03,3.248e+04
108.7,1.914e+04,4.109e+03,1.510e+03,2.476e+04
110.3,1.896e+04,4.540e+03,1.635e+03,2.513e+04
111.8,2.031e+04,4.337e+03,1.530e+03,2.618e+04
113.3,2.200e+04,3.814e+03,1.306e+03,2.712e+04
114.8,2.424e+04,3.405e+03,1.150e+03,2.879e+04
116.3,2.569e+04,3.273e+03,1.007e+03,2.997e+04
117.8,2.321e+04,4.188e+03,1.099e+03,2.850e+04
119.3,1.871e+04,6.035e+03,1.283e+03,2.603e+04
120.8,1.329e+04,7.287e+03,1.249e+03,2.183e+04
122.3,8.593e+03,7.663e+03,1.218e+03,1.747e+04
123.9,8.019e+03,8.304e+03,1.298e+03,1.762e+04
125.4,8.704e+03,8.413e+03,1.294e+03,1.841e+04
126.9,9.719e+03,8.516e+03,1.286e+03,1.952e+04
128.4,9.865e+03,9.801e+03,1.298e+03,2.096e+04
129.9,8.270e+03,1.105e+04,1.285e+03,2.060e+04
131.4,5.680e+03,1.085e+04,1.396e+03,1.793e+04
132.9,4.317e+03,1.026e+04,1.472e+03,1.605e+04
134.4,3.139e+03,8.809e+03,1.347e+03,1.329e+04
135.9,2.298e+03,6.802e+03,1.359e+03,1.046e+04
137.4,1.841e+03,5.294e+03,1.499e+03,8.633e+03
139.0,1.581e+03,5.045e+03,1.729e+03,8.356e+03
140.5,1.344e+03,5.438e+03,2.001e+03,8.784e+03
142.0,1.360e+03,5.636e+03,2.246e+03,9.243e+03
143.5,1.777e+03,5.685e+03,2.248e+03,9.710e+03
145.0,2.134e+03,5.102e+03,1.808e+03,9.045e+03
146.5,2.273e+03,4.121e+03,1.272e+03,7.666e+03
148.0,2.212e+03,3.093e+03,8.963e+02,6.202e+03
149.5,1.854e+03,2.483e+03,7.030e+02,5.040e+03
151.0,1.590e+03,2.388e+03,7.235e+02,4.702e+03
152.6,1.590e+03,3.108e+03,6.117e+02,5.310e+03
154.1,1.685e+03,3.916e+03,5.346e+02,6.136e+03
155.6,1.886e+03,4.125e+03,5.738e+02,6.585e+03
157.1,2.205e+03,3.555e+03,5.433e+02,6.303e+03
158.6,2.353e+03,2.925e+03,5.801e+02,5.858e+03
160.1,1.970e+03,2.569e+03,7.840e+02,5.323e+03
161.6,1.842e+03,2.207e+03,1.011e+03,5.059e+03
163.1,1.928e+03,2.251e+03,1.241e+03,5.421e+03
164.6,1.953e+03,3.184e+03,1.333e+03,6.470e+03
166.1,2.013e+03,4.680e+03,1.338e+03,8.031e+03
167.7,2.126e+03,6.235e+03,1.397e+03,9.758e+03
169.2,2.217e+03,7.991e+03,1.512e+03,1.172e+04
170.7,2.275e+03,1.027e+04,1.607e+03,1.415e+04
172.2,2.127e+03,1.220e+04,1.501e+03,1.583e+04
173.7,2.059e+03,1.425e+04,1.725e+03,1.803e+04
175.2,1.869e+03,1.648e+04,2.076e+03,2.043e+04
176.7,1.460e+03,1.738e+04,2.401e+03,2.124e+04
178.2,1.153e+03,1.823e+04,2.676e+03,2.206e+04
179.7,1.040e+03,1.884e+04,3.117e+03,2.299e+04
181.2,9.824e+02,1.966e+04,3.617e+03,2.426e+04
182.8,8.654e+02,2.140e+04,4.041e+03,2.631e+04
184.3,8.857e+02,2.180e+04,4.288e+03,2.698e+04
185.8,8.300e+02,2.148e+04,4.480e+03,2.679e+04
187.3,7.705e+02,2.148e+04,4.715e+03,2.696e+04
188.8,6.837e+02,2.131e+04,4.895e+03,2.689e+04
190.3,6.314e+02,2.094e+04,4.936e+03,2.650e+04
191.8,6.509e+02,1.972e+04,4.769e+03,2.514e+04
193.3,7.215e+02,1.777e+04,4.531e+03,2.303e+04
194.8,8.547e+02,1.494e+04,4.138e+03,1.993e+04
196.4,8.687e+02,1.174e+04,3.602e+03,1.621e+04
197.9,7.473e+02,1.096e+04,3.413e+03,1.512e+04
199.4,6.794e+02,1.099e+04,3.279e+03,1.495e+04
