freq,psd_x,psd_y,psd_z,psd_xyz
98.2,3.892e+03,5.141e+04,4.754e+03,6.006e+04
99.8,6.241e+03,4.781e+04,7.551e+03,6.160e+04
101.4,8.159e+03,4.853e+04,9.953e+03,6.664e+04
102.9,1.068e+04,5.458e+04,1.277e+04,7.803e+04
104.5,1.441e+04,6.210e+04,1.588e+04,9.239e+04
106.0,1.926e+04,6.486e+04,1.761e+04,1.017e+05
107.6,2.406e+04,6.001e+04,1.680e+04,1.009e+05
109.2,2.884e+04,5.249e+04,1.466e+04,9.600e+04
110.7,3.362e+04,4.846e+04,1.241e+04,9.449e+04
112.3,3.754e+04,4.801e+04,9.544e+03,9.509e+04
113.8,4.370e+04,4.851e+04,7.057e+03,9.927e+04
115.4,5.382e+04,5.093e+04,5.707e+03,1.105e+05
116.9,6.379e+04,4.005e+04,4.744e+03,1.086e+05
118.5,7.809e+04,3.397e+04,3.818e+03,1.159e+05
120.1,9.740e+04,2.891e+04,3.302e+03,1.296e+05
121.6,1.232e+05,2.442e+04,3.166e+03,1.508e+05
123.2,1.607e+05,2.185e+04,3.206e+03,1.857e+05
124.7,2.159e+05,2.085e+04,3.844e+03,2.406e+05
126.3,2.865e+05,2.148e+04,6.023e+03,3.140e+05
127.9,3.487e+05,2.467e+04,1.102e+04,3.844e+05
129.4,3.567e+05,2.889e+04,1.814e+04,4.037e+05
131.0,2.833e+05,2.835e+04,2.202e+04,3.336e+05
132.5,1.553e+05,1.892e+04,1.639e+04,1.906e+05
134.1,2.552e+04,4.159e+03,3.496e+03,3.317e+04
135.7,1.473e+03,1.192e+03,5.897e+02,3.255e+03
137.2,1.030e+03,1.205e+03,4.750e+02,2.710e+03
138.8,7.681e+02,1.096e+03,3.834e+02,2.248e+03
140.3,5.841e+02,9.280e+02,3.207e+02,1.833e+03
141.9,6.544e+02,9.457e+02,3.616e+02,1.962e+03
143.5,5.956e+02,1.063e+03,3.855e+02,2.044e+03
145.0,5.346e+02,1.194e+03,3.564e+02,2.085e+03
146.6,4.769e+02,1.192e+03,3.435e+02,2.013e+03
148.1,3.491e+02,1.011e+03,2.928e+02,1.653e+03
149.7,2.424e+02,9.397e+02,2.480e+02,1.430e+03
151.3,1.862e+02,8.261e+02,2.127e+02,1.225e+03
152.8,1.907e+02,8.175e+02,1.859e+02,1.194e+03
154.4,2.112e+02,8.669e+02,1.728e+02,1.251e+03
155.9,2.558e+02,1.016e+03,1.937e+02,1.465e+03
157.5,3.727e+02,1.240e+03,2.205e+02,1.834e+03
159.0,5.171e+02,1.361e+03,2.925e+02,2.170e+03
160.6,5.815e+02,1.360e+03,3.891e+02,2.331e+03
162.2,5.326e+02,1.375e+03,4.118e+02,2.319e+03
163.7,4.967e+02,1.301e+03,3.805e+02,2.178e+03
165.3,4.515e+02,1.237e+03,4.214e+02,2.110e+03
166.8,3.825e+02,1.262e+03,5.226e+02,2.167e+03
168.4,3.281e+02,1.275e+03,5.791e+02,2.183e+03
170.0,2.660e+02,1.282e+03,6.131e+02,2.161e+03
171.5,2.395e+02,1.385e+03,6.211e+02,2.246e+03
173.1,2.172e+02,1.196e+03,5.916e+02,2.005e+03
174.6,1.632e+02,8.128e+02,5.807e+02,1.557e+03
176.2,2.197e+02,7.161e+02,6.156e+02,1.551e+03
177.8,6.588e+02,1.232e+03,7.923e+02,2.683e+03
179.3,7.441e+02,1.256e+03,1.145e+03,3.145e+03
180.9,1.766e+02,4.377e+02,1.049e+03,1.663e+03
182.4,8.624e+01,3.100e+02,1.005e+03,1.401e+03
184.0,7.057e+01,3.565e+02,1.064e+03,1.491e+03
185.6,6.477e+01,3.618e+02,1.097e+03,1.523e+03
187.1,6.216e+01,4.068e+02,1.118e+03,1.587e+03
188.7,8.026e+01,4.581e+02,1.079e+03,1.617e+03
190.2,1.193e+02,4.992e+02,1.096e+03,1.714e+03
191.8,1.223e+02,6.087e+02,9.821e+02,1.713e+03
193.4,8.489e+01,7.491e+02,9.789e+02,1.813e+03
194.9,9.391e+01,9.705e+02,1.064e+03,2.129e+03
196.5,7.765e+01,1.101e+03,8.757e+02,2.054e+03
198.0,5.642e+01,1.273e+03,7.903e+02,2.120e+03
199.6,5.033e+01,1.450e+03,7.679e+02,2.268e+03
