freq,psd_x,psd_y,psd_z,psd_xyz
121.9,1.159e+04,9.778e+03,9.467e+03,3.083e+04
123.5,9.709e+03,7.595e+03,9.199e+03,2.650e+04
125.1,8.131e+03,5.670e+03,8.775e+03,2.258e+04
126.6,9.150e+03,4.531e+03,8.645e+03,2.233e+04
128.2,1.375e+04,4.063e+03,9.465e+03,2.728e+04
129.7,2.176e+04,4.458e+03,1.072e+04,3.693e+04
131.3,2.952e+04,5.135e+03,1.008e+04,4.474e+04
132.9,2.297e+04,4.424e+03,6.411e+03,3.381e+04
134.4,4.031e+03,2.629e+03,2.404e+03,9.063e+03
136.0,1.056e+03,4.982e+03,2.619e+03,8.656e+03
137.6,1.853e+03,1.004e+04,3.639e+03,1.553e+04
139.1,2.900e+03,1.667e+04,4.463e+03,2.404e+04
140.7,4.342e+03,2.256e+04,4.825e+03,3.172e+04
142.2,4.849e+03,2.523e+04,4.885e+03,3.497e+04
143.8,5.744e+03,2.809e+04,4.969e+03,3.880e+04
145.4,6.010e+03,3.174e+04,4.731e+03,4.248e+04
146.9,6.012e+03,3.503e+04,4.227e+03,4.526e+04
148.5,6.504e+03,4.151e+04,3.967e+03,5.198e+04
150.1,6.670e+03,4.620e+04,3.556e+03,5.642e+04
151.6,7.118e+03,4.858e+04,2.940e+03,5.863e+04
153.2,8.696e+03,4.484e+04,2.355e+03,5.589e+04
154.8,1.041e+04,4.408e+04,2.542e+03,5.703e+04
156.3,1.146e+04,4.126e+04,2.389e+03,5.511e+04
157.9,1.271e+04,3.292e+04,2.158e+03,4.779e+04
159.4,1.405e+04,2.228e+04,2.033e+03,3.835e+04
161.0,1.449e+04,1.247e+04,2.192e+03,2.915e+04
162.6,1.560e+04,5.986e+03,2.821e+03,2.441e+04
164.1,1.633e+04,4.578e+03,3.603e+03,2.451e+04
165.7,1.642e+04,4.154e+03,4.889e+03,2.547e+04
167.3,1.410e+04,6.333e+03,5.396e+03,2.583e+04
168.8,1.132e+04,1.175e+04,6.527e+03,2.960e+04
170.4,9.880e+03,1.760e+04,7.918e+03,3.539e+04
171.9,8.403e+03,1.699e+04,8.054e+03,3.345e+04
173.5,7.086e+03,1.950e+04,9.215e+03,3.580e+04
175.1,5.947e+03,2.118e+04,9.762e+03,3.688e+04
176.6,5.177e+03,1.956e+04,9.452e+03,3.419e+04
178.2,4.257e+03,2.438e+04,1.065e+04,3.928e+04
179.8,3.372e+03,2.832e+04,1.164e+04,4.333e+04
181.3,2.805e+03,2.844e+04,1.168e+04,4.292e+04
182.9,2.493e+03,2.760e+04,1.158e+04,4.168e+04
184.5,2.264e+03,2.539e+04,1.102e+04,3.868e+04
186.0,2.449e+03,2.032e+04,1.044e+04,3.321e+04
187.6,2.837e+03,1.827e+04,1.175e+04,3.286e+04
189.1,3.119e+03,1.954e+04,1.283e+04,3.550e+04
190.7,3.380e+03,1.739e+04,1.215e+04,3.292e+04
192.3,3.159e+03,1.552e+04,1.039e+04,2.907e+04
193.8,2.591e+03,1.918e+04,9.644e+03,3.141e+04
195.4,2.282e+03,1.903e+04,8.774e+03,3.009e+04
197.0,2.078e+03,1.495e+04,6.677e+03,2.370e+04
198.5,1.717e+03,1.300e+04,5.967e+03,2.068e+04
