freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.879e+02,7.442e+02,9.279e+00,9.414e+02
1.5,1.171e+02,4.205e+02,2.927e+01,5.668e+02
2.9,1.969e+01,1.965e+01,2.953e+01,6.887e+01
4.4,2.223e+01,2.185e+02,3.112e+01,2.718e+02
5.8,2.379e+01,1.054e+03,3.268e+01,1.111e+03
7.3,2.267e+01,1.919e+03,3.009e+01,1.972e+03
8.8,2.363e+01,2.868e+03,3.172e+01,2.923e+03
10.2,2.248e+01,4.150e+03,3.068e+01,4.203e+03
11.7,2.272e+01,6.023e+03,3.053e+01,6.076e+03
13.1,2.380e+01,9.231e+03,3.715e+01,9.292e+03
14.6,2.547e+01,1.417e+04,6.980e+01,1.426e+04
16.0,2.706e+01,2.043e+04,1.014e+02,2.055e+04
17.5,2.730e+01,1.723e+04,8.032e+01,1.734e+04
19.0,2.463e+01,1.099e+04,5.724e+01,1.107e+04
20.4,2.291e+01,1.313e+04,4.536e+01,1.320e+04
21.9,2.879e+01,1.928e+04,4.436e+01,1.935e+04
23.3,4.448e+01,2.743e+04,4.244e+01,2.752e+04
24.8,7.889e+01,3.809e+04,4.452e+01,3.821e+04
26.3,1.729e+02,5.336e+04,5.901e+01,5.359e+04
27.7,3.863e+02,7.545e+04,7.314e+01,7.591e+04
29.2,8.527e+02,1.090e+05,9.377e+01,1.100e+05
30.6,1.858e+03,1.670e+05,1.325e+02,1.690e+05
32.1,4.552e+03,2.678e+05,2.151e+02,2.726e+05
33.5,1.368e+04,4.449e+05,3.301e+02,4.589e+05
35.0,5.601e+04,9.168e+05,6.116e+02,9.735e+05
36.5,2.140e+05,1.956e+06,7.996e+02,2.171e+06
37.9,3.951e+05,2.522e+06,8.256e+02,2.918e+06
39.4,4.137e+05,2.061e+06,9.732e+02,2.475e+06
40.8,3.570e+05,1.405e+06,7.243e+02,1.763e+06
42.3,2.912e+05,9.215e+05,5.504e+02,1.213e+06
43.8,2.342e+05,6.105e+05,5.455e+02,8.453e+05
45.2,1.950e+05,4.127e+05,5.544e+02,6.083e+05
46.7,2.183e+05,3.025e+05,5.566e+02,5.214e+05
48.1,3.223e+05,2.520e+05,5.756e+02,5.749e+05
49.6,3.505e+05,2.040e+05,8.810e+02,5.554e+05
51.1,3.317e+05,1.475e+05,1.926e+03,4.812e+05
52.5,3.079e+05,9.543e+04,2.831e+03,4.062e+05
54.0,2.715e+05,5.618e+04,3.109e+03,3.308e+05
55.4,2.239e+05,3.266e+04,3.375e+03,2.600e+05
56.9,1.728e+05,2.103e+04,4.139e+03,1.979e+05
58.3,1.333e+05,1.726e+04,6.114e+03,1.567e+05
59.8,1.180e+05,1.762e+04,9.142e+03,1.448e+05
61.3,1.131e+05,1.975e+04,8.519e+03,1.414e+05
62.7,1.030e+05,2.227e+04,5.862e+03,1.311e+05
64.2,8.593e+04,2.517e+04,4.205e+03,1.153e+05
65.6,7.093e+04,3.013e+04,2.991e+03,1.041e+05
67.1,5.830e+04,3.176e+04,2.897e+03,9.296e+04
68.6,4.851e+04,2.850e+04,3.875e+03,8.089e+04
70.0,4.319e+04,2.558e+04,3.800e+03,7.257e+04
71.5,3.983e+04,2.543e+04,2.870e+03,6.812e+04
72.9,3.775e+04,2.897e+04,2.091e+03,6.881e+04
74.4,3.435e+04,3.280e+04,1.468e+03,6.862e+04
75.9,3.003e+04,3.628e+04,1.064e+03,6.737e+04
77.3,2.529e+04,3.816e+04,1.031e+03,6.447e+04
78.8,2.071e+04,3.398e+04,1.220e+03,5.591e+04
80.2,1.765e+04,2.684e+04,1.345e+03,4.584e+04
81.7,1.515e+04,1.970e+04,1.690e+03,3.654e+04
83.1,1.334e+04,1.510e+04,1.872e+03,3.031e+04
84.6,1.296e+04,1.444e+04,1.873e+03,2.927e+04
86.1,1.253e+04,1.476e+04,2.690e+03,2.998e+04
87.5,1.192e+04,1.548e+04,3.233e+03,3.064e+04
89.0,1.127e+04,1.682e+04,3.242e+03,3.132e+04
90.4,1.083e+04,1.963e+04,3.364e+03,3.382e+04
91.9,9.233e+03,2.033e+04,4.604e+03,3.416e+04
93.4,6.168e+03,1.566e+04,6.879e+03,2.871e+04
94.8,3.485e+03,7.859e+03,1.021e+04,2.156e+04
96.3,3.070e+03,3.474e+03,1.343e+04,1.997e+04
97.7,4.123e+03,3.037e+03,1.504e+04,2.220e+04
99.2,5.365e+03,4.404e+03,1.430e+04,2.407e+04
100.6,6.361e+03,5.988e+03,1.213e+04,2.448e+04
102.1,7.989e+03,8.907e+03,1.154e+04,2.843e+04
103.6,9.562e+03,1.266e+04,1.197e+04,3.420e+04
105.0,1.172e+04,1.812e+04,9.500e+03,3.934e+04
106.5,1.586e+04,2.619e+04,7.627e+03,4.968e+04
107.9,1.909e+04,3.265e+04,7.671e+03,5.940e+04
109.4,2.116e+04,3.805e+04,7.259e+03,6.648e+04
110.9,2.223e+04,4.228e+04,9.454e+03,7.396e+04
