freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.253e+01,7.415e+01,7.500e+02,8.367e+02
1.6,1.838e+01,5.567e+01,4.294e+02,5.034e+02
3.1,1.487e+01,1.570e+01,3.605e+01,6.662e+01
4.7,1.510e+01,1.481e+01,3.703e+02,4.002e+02
6.2,1.587e+01,1.503e+01,1.324e+03,1.354e+03
7.8,1.679e+01,1.680e+01,2.221e+03,2.254e+03
9.3,1.632e+01,1.965e+01,3.300e+03,3.336e+03
10.9,1.732e+01,2.234e+01,4.861e+03,4.901e+03
12.4,1.636e+01,2.824e+01,7.000e+03,7.045e+03
14.0,1.791e+01,3.300e+01,9.986e+03,1.004e+04
15.6,2.688e+01,4.639e+01,1.396e+04,1.404e+04
17.1,9.194e+01,7.695e+01,1.951e+04,1.968e+04
18.7,2.268e+02,1.430e+02,2.519e+04,2.556e+04
20.2,1.962e+02,1.428e+02,2.371e+04,2.405e+04
21.8,9.455e+01,7.027e+01,2.274e+04,2.290e+04
23.3,5.527e+01,6.091e+01,3.026e+04,3.038e+04
24.9,4.466e+01,1.098e+02,4.312e+04,4.327e+04
26.4,4.538e+01,1.587e+02,6.134e+04,6.155e+04
28.0,5.576e+01,2.009e+02,8.384e+04,8.410e+04
29.5,5.518e+01,2.917e+02,1.058e+05,1.062e+05
31.1,6.915e+01,4.721e+02,1.436e+05,1.441e+05
32.7,1.511e+02,1.464e+03,2.177e+05,2.194e+05
34.2,3.621e+02,6.940e+03,3.282e+05,3.355e+05
35.8,8.714e+02,2.172e+04,5.495e+05,5.721e+05
37.3,2.581e+03,5.169e+04,1.148e+06,1.202e+06
38.9,3.465e+03,7.482e+04,1.634e+06,1.712e+06
40.4,2.090e+03,7.076e+04,1.496e+06,1.569e+06
42.0,1.273e+03,6.804e+04,1.365e+06,1.435e+06
43.5,9.170e+02,6.737e+04,1.241e+06,1.309e+06
45.1,2.231e+03,6.680e+04,9.925e+05,1.062e+06
46.7,4.651e+03,7.490e+04,8.651e+05,9.446e+05
48.2,6.382e+03,7.917e+04,8.458e+05,9.314e+05
49.8,8.413e+03,8.029e+04,8.491e+05,9.378e+05
51.3,1.074e+04,8.113e+04,8.241e+05,9.159e+05
52.9,1.389e+04,7.781e+04,7.203e+05,8.120e+05
54.4,1.498e+04,7.017e+04,5.950e+05,6.802e+05
56.0,1.669e+04,6.238e+04,4.816e+05,5.606e+05
57.5,2.161e+04,5.465e+04,3.858e+05,4.621e+05
59.1,2.217e+04,4.584e+04,3.069e+05,3.749e+05
60.6,1.906e+04,4.072e+04,2.635e+05,3.233e+05
62.2,1.543e+04,4.168e+04,2.504e+05,3.075e+05
63.8,1.119e+04,4.393e+04,2.255e+05,2.806e+05
65.3,5.219e+03,4.687e+04,1.924e+05,2.445e+05
66.9,1.699e+03,4.853e+04,1.577e+05,2.080e+05
68.4,1.327e+03,4.695e+04,1.195e+05,1.678e+05
70.0,1.306e+03,4.850e+04,9.045e+04,1.403e+05
71.5,1.029e+03,5.829e+04,7.469e+04,1.340e+05
73.1,7.272e+02,7.894e+04,7.043e+04,1.501e+05
74.6,8.333e+02,1.047e+05,7.258e+04,1.781e+05
76.2,2.200e+03,1.302e+05,7.474e+04,2.071e+05
77.8,2.690e+03,1.354e+05,6.704e+04,2.051e+05
79.3,3.196e+03,1.248e+05,5.164e+04,1.796e+05
80.9,2.770e+03,1.349e+05,4.811e+04,1.858e+05
82.4,2.513e+03,1.398e+05,4.334e+04,1.856e+05
84.0,5.646e+03,1.249e+05,3.267e+04,1.632e+05
85.5,8.098e+03,8.204e+04,1.876e+04,1.089e+05
87.1,9.851e+03,5.793e+04,1.219e+04,7.997e+04
88.6,1.141e+04,3.188e+04,5.300e+03,4.860e+04
90.2,9.053e+03,1.631e+04,2.367e+03,2.773e+04
91.7,8.192e+03,8.924e+03,4.219e+03,2.133e+04
93.3,8.998e+03,2.465e+04,8.883e+03,4.253e+04
94.9,1.006e+04,5.512e+04,1.298e+04,7.817e+04
96.4,1.073e+04,9.153e+04,1.617e+04,1.184e+05
98.0,1.038e+04,1.083e+05,1.559e+04,1.343e+05
99.5,8.965e+03,1.054e+05,1.303e+04,1.274e+05
101.1,8.033e+03,9.824e+04,1.042e+04,1.167e+05
102.6,8.047e+03,9.050e+04,7.811e+03,1.064e+05
104.2,9.198e+03,8.224e+04,5.729e+03,9.717e+04
105.7,1.157e+04,7.269e+04,4.340e+03,8.859e+04
107.3,1.395e+04,6.282e+04,3.447e+03,8.022e+04
108.9,1.493e+04,5.386e+04,2.860e+03,7.166e+04
110.4,1.568e+04,4.734e+04,2.338e+03,6.536e+04
112.0,1.546e+04,4.179e+04,1.818e+03,5.907e+04
113.5,1.543e+04,3.781e+04,1.360e+03,5.460e+04
115.1,1.722e+04,3.807e+04,1.139e+03,5.643e+04
116.6,1.971e+04,3.838e+04,1.033e+03,5.912e+04
118.2,2.063e+04,3.231e+04,8.576e+02,5.380e+04
119.7,2.311e+04,2.815e+04,8.931e+02,5.215e+04
121.3,2.592e+04,2.503e+04,8.884e+02,5.184e+04
122.8,2.894e+04,2.192e+04,8.567e+02,5.172e+04
124.4,3.208e+04,1.993e+04,8.751e+02,5.289e+04
126.0,3.941e+04,1.960e+04,9.158e+02,5.992e+04
127.5,5.348e+04,1.932e+04,9.198e+02,7.372e+04
129.1,7.147e+04,1.801e+04,9.019e+02,9.038e+04
130.6,8.144e+04,1.632e+04,8.580e+02,9.862e+04
132.2,7.149e+04,1.224e+04,6.821e+02,8.442e+04
133.7,3.036e+04,5.469e+03,2.804e+02,3.611e+04
135.3,1.129e+04,3.015e+03,1.039e+02,1.441e+04
136.8,8.352e+03,2.817e+03,1.040e+02,1.127e+04
138.4,7.109e+03,2.502e+03,1.427e+02,9.754e+03
140.0,5.525e+03,1.949e+03,2.087e+02,7.683e+03
141.5,3.710e+03,1.375e+03,1.705e+02,5.255e+03
143.1,2.736e+03,1.160e+03,1.444e+02,4.040e+03
144.6,2.213e+03,9.653e+02,1.249e+02,3.303e+03
146.2,1.678e+03,7.676e+02,1.506e+02,2.596e+03
147.7,1.464e+03,6.434e+02,1.754e+02,2.283e+03
149.3,1.530e+03,5.010e+02,1.814e+02,2.213e+03
150.8,2.534e+03,5.985e+02,2.642e+02,3.397e+03
152.4,3.288e+03,7.489e+02,3.099e+02,4.346e+03
153.9,3.502e+03,8.153e+02,3.248e+02,4.642e+03
155.5,3.894e+03,1.207e+03,3.816e+02,5.483e+03
157.1,4.231e+03,2.109e+03,4.817e+02,6.822e+03
158.6,3.405e+03,2.602e+03,5.678e+02,6.575e+03
160.2,2.627e+03,2.648e+03,5.854e+02,5.860e+03
161.7,2.736e+03,3.108e+03,5.718e+02,6.416e+03
163.3,3.008e+03,4.204e+03,6.065e+02,7.819e+03
164.8,3.514e+03,5.625e+03,6.902e+02,9.829e+03
166.4,3.723e+03,6.612e+03,7.802e+02,1.112e+04
167.9,3.742e+03,7.257e+03,6.889e+02,1.169e+04
169.5,3.700e+03,8.606e+03,6.183e+02,1.292e+04
171.1,4.233e+03,9.812e+03,6.019e+02,1.465e+04
172.6,4.443e+03,1.148e+04,6.367e+02,1.656e+04
174.2,3.019e+03,9.957e+03,6.414e+02,1.362e+04
175.7,2.013e+03,8.005e+03,5.898e+02,1.061e+04
177.3,1.518e+03,7.048e+03,5.604e+02,9.127e+03
178.8,1.288e+03,7.325e+03,5.215e+02,9.135e+03
180.4,1.212e+03,7.378e+03,5.589e+02,9.150e+03
181.9,1.078e+03,6.676e+03,6.224e+02,8.376e+03
183.5,9.710e+02,6.807e+03,7.202e+02,8.498e+03
185.1,8.440e+02,7.525e+03,7.608e+02,9.130e+03
186.6,7.057e+02,7.176e+03,7.536e+02,8.635e+03
188.2,5.921e+02,6.815e+03,7.527e+02,8.159e+03
189.7,5.248e+02,6.410e+03,7.468e+02,7.682e+03
191.3,4.909e+02,6.292e+03,7.276e+02,7.511e+03
192.8,5.006e+02,6.110e+03,6.561e+02,7.267e+03
194.4,6.138e+02,6.080e+03,6.288e+02,7.322e+03
195.9,6.564e+02,6.147e+03,5.666e+02,7.370e+03
197.5,6.029e+02,6.219e+03,5.136e+02,7.336e+03
199.0,5.852e+02,6.702e+03,4.647e+02,7.752e+03
