freq,psd_x,psd_y,psd_z,psd_xyz
184.9,6.694e+02,1.241e+04,4.850e+03,1.793e+04
186.4,6.984e+02,1.243e+04,5.068e+03,1.820e+04
188.0,7.791e+02,1.226e+04,5.150e+03,1.819e+04
189.5,7.225e+02,1.162e+04,5.164e+03,1.751e+04
191.1,7.355e+02,1.140e+04,5.084e+03,1.722e+04
192.6,7.800e+02,1.097e+04,5.087e+03,1.684e+04
194.2,8.775e+02,1.047e+04,5.304e+03,1.666e+04
195.7,9.360e+02,1.004e+04,5.642e+03,1.662e+04
197.3,1.102e+03,9.576e+03,6.162e+03,1.684e+04
198.8,1.332e+03,9.002e+03,6.940e+03,1.727e+04
