freq,psd_x,psd_y,psd_z,psd_xyz
172.8,2.010e+02,3.080e+02,6.014e+02,1.110e+03
174.4,3.773e+02,5.933e+02,9.659e+02,1.936e+03
175.9,6.712e+02,1.086e+03,1.542e+03,3.299e+03
177.5,6.065e+02,9.258e+02,2.532e+03,4.064e+03
179.0,5.651e+02,8.450e+02,3.859e+03,5.269e+03
180.6,6.232e+02,9.490e+02,4.389e+03,5.962e+03
182.2,6.141e+02,9.404e+02,4.174e+03,5.729e+03
183.7,5.153e+02,8.048e+02,3.853e+03,5.173e+03
185.3,4.475e+02,8.663e+02,3.542e+03,4.856e+03
186.8,3.648e+02,8.478e+02,2.932e+03,4.145e+03
188.4,2.535e+02,7.435e+02,2.262e+03,3.259e+03
189.9,2.195e+02,7.299e+02,1.827e+03,2.776e+03
191.5,2.560e+02,8.637e+02,1.582e+03,2.701e+03
193.1,2.979e+02,9.166e+02,1.526e+03,2.741e+03
194.6,3.471e+02,1.077e+03,1.661e+03,3.084e+03
196.2,3.522e+02,1.129e+03,1.539e+03,3.021e+03
197.7,3.377e+02,1.183e+03,1.355e+03,2.876e+03
199.3,3.797e+02,1.380e+03,1.190e+03,2.950e+03
