freq,psd_x,psd_y,psd_z,psd_xyz
113.9,8.880e+03,2.990e+04,8.561e+03,4.734e+04
115.5,1.084e+04,3.261e+04,7.945e+03,5.139e+04
117.1,1.219e+04,3.018e+04,7.386e+03,4.975e+04
118.6,1.409e+04,2.943e+04,7.252e+03,5.077e+04
120.2,1.473e+04,2.939e+04,7.282e+03,5.140e+04
121.7,1.286e+04,3.008e+04,7.177e+03,5.012e+04
123.3,1.127e+04,3.196e+04,7.057e+03,5.028e+04
124.9,1.041e+04,3.159e+04,6.998e+03,4.899e+04
126.4,1.095e+04,2.785e+04,7.023e+03,4.582e+04
128.0,1.144e+04,2.462e+04,7.041e+03,4.310e+04
129.6,1.059e+04,2.217e+04,6.936e+03,3.969e+04
131.1,8.784e+03,2.003e+04,6.630e+03,3.545e+04
132.7,5.700e+03,1.459e+04,4.544e+03,2.483e+04
134.2,2.150e+03,7.517e+03,1.533e+03,1.120e+04
135.8,1.466e+03,7.063e+03,1.436e+03,9.966e+03
137.4,1.438e+03,7.862e+03,1.948e+03,1.125e+04
138.9,1.484e+03,8.336e+03,2.362e+03,1.218e+04
140.5,1.522e+03,8.790e+03,2.798e+03,1.311e+04
142.0,1.677e+03,9.429e+03,3.372e+03,1.448e+04
143.6,1.865e+03,1.049e+04,4.112e+03,1.647e+04
145.2,1.976e+03,1.036e+04,4.505e+03,1.684e+04
146.7,1.956e+03,9.293e+03,4.433e+03,1.568e+04
148.3,1.896e+03,9.027e+03,3.959e+03,1.488e+04
149.8,1.597e+03,8.539e+03,3.024e+03,1.316e+04
151.4,1.402e+03,7.298e+03,2.349e+03,1.105e+04
153.0,1.261e+03,6.563e+03,2.114e+03,9.938e+03
154.5,1.056e+03,5.917e+03,1.708e+03,8.681e+03
156.1,9.431e+02,4.901e+03,1.231e+03,7.075e+03
157.7,8.232e+02,4.738e+03,1.061e+03,6.622e+03
159.2,7.756e+02,5.968e+03,1.371e+03,8.114e+03
160.8,7.442e+02,5.999e+03,1.394e+03,8.137e+03
162.3,7.040e+02,5.268e+03,1.169e+03,7.141e+03
163.9,7.474e+02,5.083e+03,1.111e+03,6.941e+03
165.5,9.324e+02,7.271e+03,1.417e+03,9.620e+03
167.0,1.169e+03,9.293e+03,2.376e+03,1.284e+04
168.6,1.312e+03,6.501e+03,3.611e+03,1.142e+04
170.1,1.558e+03,5.620e+03,4.229e+03,1.141e+04
171.7,1.769e+03,6.268e+03,3.953e+03,1.199e+04
173.3,1.726e+03,7.952e+03,3.132e+03,1.281e+04
174.8,1.600e+03,1.006e+04,2.323e+03,1.399e+04
176.4,1.287e+03,1.083e+04,1.842e+03,1.396e+04
177.9,1.132e+03,1.224e+04,2.113e+03,1.548e+04
179.5,1.053e+03,1.281e+04,2.768e+03,1.663e+04
181.1,9.139e+02,1.140e+04,2.778e+03,1.509e+04
182.6,8.835e+02,1.045e+04,3.368e+03,1.471e+04
184.2,7.692e+02,8.619e+03,3.997e+03,1.339e+04
185.7,6.751e+02,6.124e+03,3.727e+03,1.053e+04
187.3,6.978e+02,5.011e+03,3.198e+03,8.907e+03
188.9,6.759e+02,4.473e+03,3.192e+03,8.340e+03
190.4,5.705e+02,3.815e+03,3.113e+03,7.499e+03
192.0,4.488e+02,2.775e+03,2.796e+03,6.020e+03
193.6,4.515e+02,2.333e+03,3.165e+03,5.950e+03
195.1,5.387e+02,2.274e+03,3.721e+03,6.534e+03
196.7,5.146e+02,1.881e+03,3.256e+03,5.651e+03
198.2,4.789e+02,2.011e+03,3.037e+03,5.527e+03
199.8,4.312e+02,2.354e+03,2.959e+03,5.744e+03
