freq,psd_x,psd_y,psd_z,psd_xyz
64.1,6.457e+04,3.402e+04,3.745e+03,1.023e+05
65.6,5.784e+04,3.526e+04,4.662e+03,9.776e+04
67.1,5.159e+04,3.165e+04,4.076e+03,8.732e+04
68.6,4.768e+04,3.069e+04,4.757e+03,8.313e+04
70.1,4.827e+04,3.981e+04,7.032e+03,9.511e+04
71.6,4.712e+04,5.014e+04,7.480e+03,1.047e+05
73.1,4.186e+04,5.275e+04,6.114e+03,1.007e+05
74.6,3.505e+04,4.796e+04,5.123e+03,8.813e+04
76.1,3.136e+04,4.633e+04,6.466e+03,8.416e+04
77.5,2.923e+04,4.884e+04,7.661e+03,8.574e+04
79.0,2.790e+04,5.330e+04,5.916e+03,8.712e+04
80.5,2.497e+04,5.492e+04,4.101e+03,8.399e+04
82.0,1.970e+04,4.841e+04,3.069e+03,7.118e+04
83.5,1.525e+04,3.678e+04,2.490e+03,5.452e+04
85.0,1.316e+04,2.652e+04,1.882e+03,4.156e+04
86.5,1.359e+04,2.087e+04,1.267e+03,3.572e+04
88.0,1.597e+04,2.126e+04,1.141e+03,3.837e+04
89.5,1.779e+04,2.488e+04,1.698e+03,4.438e+04
91.0,1.641e+04,2.520e+04,1.988e+03,4.360e+04
92.5,1.267e+04,2.135e+04,1.939e+03,3.596e+04
93.9,9.755e+03,1.774e+04,8.569e+02,2.835e+04
95.4,1.067e+04,1.869e+04,8.575e+02,3.022e+04
96.9,1.800e+04,2.463e+04,9.201e+02,4.355e+04
98.4,2.276e+04,3.059e+04,1.107e+03,5.445e+04
99.9,2.518e+04,3.552e+04,1.428e+03,6.212e+04
101.4,2.542e+04,3.836e+04,1.656e+03,6.544e+04
102.9,2.241e+04,3.764e+04,2.876e+03,6.293e+04
104.4,1.818e+04,3.244e+04,4.221e+03,5.485e+04
105.9,1.591e+04,3.002e+04,3.830e+03,4.976e+04
107.4,1.358e+04,2.731e+04,3.604e+03,4.449e+04
108.9,1.054e+04,2.260e+04,4.365e+03,3.750e+04
110.4,8.202e+03,1.851e+04,5.672e+03,3.239e+04
111.8,6.731e+03,1.553e+04,7.520e+03,2.979e+04
113.3,5.875e+03,1.325e+04,8.852e+03,2.797e+04
114.8,5.511e+03,1.176e+04,9.589e+03,2.686e+04
116.3,5.400e+03,1.083e+04,1.001e+04,2.624e+04
117.8,5.699e+03,1.074e+04,9.790e+03,2.623e+04
119.3,5.963e+03,1.060e+04,9.404e+03,2.597e+04
120.8,6.194e+03,1.035e+04,9.235e+03,2.578e+04
122.3,6.626e+03,1.032e+04,9.314e+03,2.626e+04
123.8,7.188e+03,1.042e+04,9.031e+03,2.664e+04
125.3,7.734e+03,1.048e+04,7.395e+03,2.561e+04
126.8,8.244e+03,1.068e+04,5.560e+03,2.448e+04
128.2,9.066e+03,1.115e+04,4.692e+03,2.491e+04
129.7,9.928e+03,1.104e+04,6.078e+03,2.704e+04
131.2,9.781e+03,9.525e+03,9.119e+03,2.842e+04
132.7,6.092e+03,5.198e+03,7.500e+03,1.879e+04
134.2,1.414e+03,1.022e+03,3.067e+03,5.504e+03
135.7,9.652e+02,4.484e+02,3.259e+03,4.672e+03
137.2,1.207e+03,8.664e+02,5.014e+03,7.087e+03
138.7,1.524e+03,1.707e+03,7.567e+03,1.080e+04
140.2,1.900e+03,2.520e+03,1.056e+04,1.498e+04
141.7,2.233e+03,3.435e+03,1.278e+04,1.845e+04
143.2,2.306e+03,4.743e+03,1.219e+04,1.924e+04
144.7,2.515e+03,5.406e+03,1.303e+04,2.095e+04
146.1,2.933e+03,5.404e+03,1.472e+04,2.306e+04
147.6,3.798e+03,5.054e+03,1.784e+04,2.669e+04
149.1,4.715e+03,4.410e+03,2.145e+04,3.057e+04
150.6,5.727e+03,4.420e+03,2.545e+04,3.560e+04
152.1,6.157e+03,3.908e+03,2.753e+04,3.760e+04
153.6,6.926e+03,3.943e+03,3.183e+04,4.270e+04
155.1,7.308e+03,4.028e+03,3.325e+04,4.459e+04
156.6,7.221e+03,4.020e+03,3.214e+04,4.338e+04
158.1,7.093e+03,4.176e+03,3.179e+04,4.305e+04
159.6,6.547e+03,4.285e+03,2.893e+04,3.976e+04
161.1,6.031e+03,4.160e+03,2.601e+04,3.620e+04
162.5,5.432e+03,4.133e+03,2.411e+04,3.368e+04
164.0,5.029e+03,4.145e+03,2.246e+04,3.163e+04
165.5,4.606e+03,3.840e+03,2.058e+04,2.903e+04
167.0,3.946e+03,3.375e+03,1.741e+04,2.473e+04
168.5,3.098e+03,2.745e+03,1.348e+04,1.932e+04
170.0,1.992e+03,1.978e+03,8.648e+03,1.262e+04
171.5,7.553e+02,1.383e+03,3.464e+03,5.602e+03
173.0,2.823e+02,1.250e+03,1.528e+03,3.061e+03
174.5,2.259e+02,1.157e+03,1.099e+03,2.483e+03
176.0,2.294e+02,1.084e+03,1.033e+03,2.347e+03
177.5,2.464e+02,1.030e+03,1.074e+03,2.351e+03
179.0,2.931e+02,9.800e+02,1.257e+03,2.530e+03
180.4,3.466e+02,9.214e+02,1.551e+03,2.819e+03
181.9,4.503e+02,8.948e+02,1.780e+03,3.125e+03
183.4,5.862e+02,9.329e+02,2.466e+03,3.985e+03
184.9,8.039e+02,1.127e+03,3.215e+03,5.146e+03
186.4,7.195e+02,1.201e+03,2.366e+03,4.286e+03
187.9,7.424e+02,1.327e+03,1.930e+03,3.999e+03
189.4,6.952e+02,1.500e+03,1.672e+03,3.868e+03
190.9,6.826e+02,1.611e+03,1.877e+03,4.170e+03
192.4,1.125e+03,2.077e+03,3.003e+03,6.205e+03
193.9,1.232e+03,2.573e+03,2.395e+03,6.199e+03
195.4,7.979e+02,2.349e+03,1.188e+03,4.336e+03
196.8,7.077e+02,2.218e+03,9.946e+02,3.920e+03
198.3,7.502e+02,2.262e+03,9.404e+02,3.953e+03
199.8,8.151e+02,2.502e+03,9.424e+02,4.260e+03
