freq,psd_x,psd_y,psd_z,psd_xyz
123.6,1.083e+05,9.715e+02,1.083e+04,1.201e+05
125.1,8.777e+04,9.700e+02,9.517e+03,9.825e+04
126.7,6.548e+04,2.382e+03,8.534e+03,7.640e+04
128.3,5.429e+04,5.078e+03,9.124e+03,6.849e+04
129.8,5.358e+04,9.343e+03,9.902e+03,7.282e+04
131.4,4.799e+04,1.195e+04,8.966e+03,6.891e+04
133.0,2.232e+04,6.107e+03,4.896e+03,3.332e+04
134.5,2.996e+03,2.320e+03,1.212e+03,6.527e+03
136.1,1.418e+03,2.292e+03,9.882e+02,4.697e+03
137.7,1.240e+03,1.895e+03,9.833e+02,4.118e+03
139.2,1.076e+03,1.158e+03,1.079e+03,3.313e+03
140.8,1.030e+03,1.138e+03,1.198e+03,3.366e+03
142.4,1.133e+03,1.240e+03,1.269e+03,3.642e+03
143.9,1.800e+03,1.792e+03,1.480e+03,5.071e+03
145.5,2.507e+03,2.271e+03,2.004e+03,6.782e+03
147.1,1.749e+03,1.983e+03,1.937e+03,5.668e+03
148.6,1.482e+03,1.665e+03,1.829e+03,4.976e+03
150.2,1.521e+03,1.324e+03,2.128e+03,4.972e+03
151.7,1.085e+03,8.685e+02,1.974e+03,3.928e+03
153.3,7.012e+02,9.166e+02,1.769e+03,3.387e+03
154.9,5.340e+02,1.468e+03,1.699e+03,3.701e+03
156.4,6.657e+02,1.808e+03,1.705e+03,4.178e+03
158.0,1.000e+03,1.896e+03,1.879e+03,4.776e+03
159.6,1.389e+03,2.096e+03,1.894e+03,5.379e+03
161.1,1.897e+03,2.298e+03,2.110e+03,6.305e+03
162.7,2.364e+03,2.348e+03,2.402e+03,7.114e+03
164.3,2.831e+03,2.758e+03,2.435e+03,8.024e+03
165.8,3.098e+03,3.483e+03,2.330e+03,8.911e+03
167.4,2.892e+03,3.602e+03,1.703e+03,8.198e+03
169.0,2.563e+03,2.963e+03,1.240e+03,6.765e+03
170.5,2.252e+03,2.256e+03,1.054e+03,5.562e+03
172.1,1.909e+03,1.583e+03,8.855e+02,4.378e+03
173.6,1.734e+03,1.120e+03,8.390e+02,3.693e+03
175.2,1.561e+03,9.267e+02,8.524e+02,3.340e+03
176.8,1.314e+03,1.014e+03,9.321e+02,3.260e+03
178.3,9.914e+02,1.272e+03,1.011e+03,3.274e+03
179.9,8.557e+02,1.708e+03,1.357e+03,3.921e+03
181.5,1.032e+03,2.316e+03,2.087e+03,5.435e+03
183.0,1.476e+03,3.002e+03,2.813e+03,7.291e+03
184.6,2.067e+03,3.625e+03,3.304e+03,8.996e+03
186.2,2.527e+03,3.869e+03,3.391e+03,9.787e+03
187.7,3.072e+03,4.411e+03,3.516e+03,1.100e+04
189.3,3.487e+03,4.866e+03,3.467e+03,1.182e+04
190.9,4.161e+03,5.695e+03,4.043e+03,1.390e+04
192.4,4.722e+03,6.243e+03,4.389e+03,1.535e+04
194.0,5.713e+03,7.103e+03,4.752e+03,1.757e+04
195.5,6.255e+03,7.349e+03,5.164e+03,1.877e+04
197.1,6.939e+03,8.197e+03,5.190e+03,2.033e+04
198.7,7.269e+03,8.494e+03,4.599e+03,2.036e+04
