freq,psd_x,psd_y,psd_z,psd_xyz
0.0,3.136e+02,1.268e+01,9.075e+00,3.354e+02
1.6,1.838e+02,1.850e+01,2.432e+01,2.266e+02
3.1,2.571e+01,1.528e+01,2.737e+01,6.836e+01
4.7,3.554e+02,1.658e+01,2.879e+01,4.008e+02
6.2,1.209e+03,1.870e+01,2.847e+01,1.256e+03
7.8,1.992e+03,2.165e+01,2.821e+01,2.041e+03
9.4,2.959e+03,2.416e+01,2.809e+01,3.011e+03
10.9,4.133e+03,2.903e+01,2.904e+01,4.191e+03
12.5,5.639e+03,3.625e+01,3.424e+01,5.710e+03
14.0,7.698e+03,5.002e+01,3.821e+01,7.787e+03
15.6,1.083e+04,6.100e+01,3.585e+01,1.093e+04
17.2,1.261e+04,5.939e+01,3.144e+01,1.270e+04
18.7,1.088e+04,5.423e+01,3.028e+01,1.097e+04
20.3,1.267e+04,6.340e+01,2.775e+01,1.276e+04
21.8,1.669e+04,7.786e+01,2.725e+01,1.680e+04
23.4,2.140e+04,1.028e+02,2.899e+01,2.153e+04
25.0,2.581e+04,1.245e+02,3.260e+01,2.597e+04
26.5,3.081e+04,1.396e+02,3.954e+01,3.099e+04
28.1,3.678e+04,1.334e+02,5.259e+01,3.697e+04
29.6,4.325e+04,1.392e+02,6.188e+01,4.346e+04
31.2,5.230e+04,1.893e+02,6.958e+01,5.256e+04
32.7,6.450e+04,2.749e+02,8.930e+01,6.487e+04
34.3,7.918e+04,3.250e+02,1.290e+02,7.963e+04
35.9,9.819e+04,3.069e+02,1.792e+02,9.867e+04
37.4,1.231e+05,3.174e+02,7.583e+02,1.241e+05
39.0,1.539e+05,7.950e+02,3.827e+03,1.585e+05
40.5,1.965e+05,2.445e+03,8.527e+03,2.075e+05
42.1,2.614e+05,3.773e+03,9.321e+03,2.745e+05
43.7,3.423e+05,3.527e+03,4.932e+03,3.507e+05
45.2,4.229e+05,3.961e+03,3.121e+03,4.300e+05
46.8,4.978e+05,4.658e+03,3.864e+03,5.063e+05
48.3,5.805e+05,4.779e+03,4.307e+03,5.896e+05
49.9,6.623e+05,9.369e+03,7.510e+03,6.792e+05
51.5,7.940e+05,1.961e+04,1.380e+04,8.274e+05
53.0,8.136e+05,2.493e+04,1.721e+04,8.557e+05
54.6,5.522e+05,1.936e+04,1.361e+04,5.851e+05
56.1,2.341e+05,1.001e+04,7.557e+03,2.517e+05
57.7,8.932e+04,5.322e+03,4.315e+03,9.895e+04
59.3,4.665e+04,3.995e+03,2.960e+03,5.361e+04
60.8,2.667e+04,3.020e+03,2.198e+03,3.189e+04
62.4,1.680e+04,2.203e+03,1.757e+03,2.076e+04
63.9,1.745e+04,1.547e+03,1.034e+03,2.004e+04
