freq,psd_x,psd_y,psd_z,psd_xyz
0.0,4.350e+02,2.127e+01,6.534e+01,5.216e+02
1.6,2.519e+02,2.533e+01,6.024e+01,3.374e+02
3.1,2.832e+01,1.766e+01,3.374e+01,7.973e+01
4.7,3.706e+02,1.825e+01,3.254e+01,4.214e+02
6.3,1.277e+03,2.219e+01,3.296e+01,1.333e+03
7.8,2.074e+03,2.396e+01,3.223e+01,2.130e+03
9.4,2.996e+03,2.353e+01,3.400e+01,3.053e+03
11.0,4.165e+03,2.725e+01,3.217e+01,4.225e+03
12.5,5.442e+03,3.262e+01,3.126e+01,5.506e+03
14.1,7.171e+03,3.866e+01,3.138e+01,7.242e+03
15.7,9.629e+03,4.281e+01,3.328e+01,9.705e+03
17.2,1.067e+04,4.723e+01,3.586e+01,1.075e+04
18.8,1.070e+04,4.586e+01,3.784e+01,1.078e+04
20.4,1.293e+04,5.620e+01,3.432e+01,1.302e+04
21.9,1.590e+04,7.043e+01,3.419e+01,1.600e+04
23.5,1.903e+04,7.229e+01,3.517e+01,1.914e+04
25.1,2.239e+04,6.549e+01,3.537e+01,2.249e+04
26.6,2.625e+04,6.329e+01,4.004e+01,2.636e+04
28.2,3.160e+04,6.858e+01,4.524e+01,3.171e+04
29.8,3.765e+04,8.536e+01,4.538e+01,3.778e+04
31.3,4.481e+04,1.145e+02,4.557e+01,4.497e+04
32.9,5.275e+04,1.394e+02,5.311e+01,5.294e+04
34.5,6.118e+04,1.535e+02,7.273e+01,6.140e+04
36.0,7.201e+04,1.540e+02,1.049e+02,7.227e+04
37.6,8.522e+04,1.492e+02,1.392e+02,8.551e+04
39.2,1.010e+05,1.360e+02,1.786e+02,1.013e+05
40.7,1.216e+05,1.159e+02,2.536e+02,1.220e+05
42.3,1.498e+05,1.042e+02,3.890e+02,1.503e+05
43.9,1.874e+05,8.252e+01,7.383e+02,1.882e+05
45.4,2.326e+05,4.729e+01,1.615e+03,2.343e+05
47.0,2.910e+05,7.175e+01,3.853e+03,2.949e+05
48.6,3.795e+05,2.859e+02,8.502e+03,3.882e+05
50.1,5.322e+05,1.015e+03,1.754e+04,5.507e+05
51.7,7.946e+05,3.247e+03,4.313e+04,8.410e+05
53.3,1.229e+06,1.415e+04,1.499e+05,1.393e+06
54.8,1.719e+06,4.400e+04,3.449e+05,2.108e+06
56.4,2.005e+06,7.203e+04,4.190e+05,2.496e+06
58.0,1.846e+06,7.602e+04,3.594e+05,2.282e+06
59.5,1.428e+06,6.030e+04,2.588e+05,1.747e+06
61.1,1.083e+06,4.705e+04,1.862e+05,1.316e+06
62.7,8.598e+05,3.480e+04,1.360e+05,1.031e+06
64.2,6.550e+05,2.184e+04,9.000e+04,7.668e+05
65.8,4.620e+05,1.251e+04,5.322e+04,5.278e+05
67.4,3.249e+05,6.233e+03,3.011e+04,3.612e+05
68.9,2.474e+05,3.688e+03,1.699e+04,2.681e+05
70.5,1.810e+05,3.018e+03,1.009e+04,1.941e+05
72.1,1.170e+05,3.153e+03,5.793e+03,1.259e+05
73.6,8.204e+04,4.328e+03,4.057e+03,9.042e+04
75.2,5.546e+04,4.335e+03,2.927e+03,6.272e+04
76.8,3.803e+04,3.742e+03,1.707e+03,4.347e+04
78.3,2.951e+04,5.965e+03,7.606e+02,3.624e+04
79.9,2.328e+04,9.066e+03,7.194e+02,3.306e+04
81.5,2.890e+04,6.823e+03,1.720e+03,3.744e+04
83.0,5.905e+04,4.682e+03,5.318e+03,6.905e+04
84.6,9.628e+04,7.764e+03,8.771e+03,1.128e+05
86.2,1.074e+05,6.904e+03,7.948e+03,1.222e+05
87.7,8.618e+04,3.890e+03,4.959e+03,9.503e+04
89.3,7.909e+04,4.462e+03,4.284e+03,8.783e+04
90.9,8.118e+04,2.928e+03,3.786e+03,8.789e+04
92.4,1.044e+05,8.408e+03,4.689e+03,1.175e+05
94.0,1.531e+05,2.568e+04,8.110e+03,1.869e+05
95.6,1.928e+05,4.611e+04,1.170e+04,2.506e+05
97.1,2.017e+05,6.222e+04,1.297e+04,2.769e+05
98.7,1.919e+05,7.299e+04,1.251e+04,2.774e+05
100.3,1.890e+05,8.257e+04,1.219e+04,2.838e+05
101.8,1.786e+05,7.186e+04,1.102e+04,2.615e+05
103.4,1.660e+05,5.663e+04,9.768e+03,2.324e+05
105.0,1.500e+05,4.633e+04,8.567e+03,2.049e+05
106.5,1.354e+05,3.753e+04,7.416e+03,1.803e+05
108.1,1.203e+05,2.989e+04,6.384e+03,1.565e+05
109.7,1.028e+05,2.443e+04,5.410e+03,1.327e+05
111.2,8.486e+04,1.990e+04,4.446e+03,1.092e+05
112.8,6.380e+04,1.474e+04,3.422e+03,8.196e+04
114.4,4.806e+04,1.106e+04,2.604e+03,6.173e+04
116.0,3.921e+04,9.289e+03,2.487e+03,5.099e+04
117.5,3.686e+04,8.443e+03,3.569e+03,4.887e+04
119.1,3.749e+04,7.849e+03,4.691e+03,5.003e+04
120.7,3.947e+04,8.582e+03,4.631e+03,5.269e+04
122.2,4.370e+04,1.194e+04,3.918e+03,5.956e+04
123.8,5.005e+04,1.786e+04,3.095e+03,7.101e+04
125.4,5.804e+04,2.484e+04,2.491e+03,8.537e+04
126.9,6.609e+04,3.019e+04,2.347e+03,9.863e+04
128.5,7.162e+04,3.220e+04,2.198e+03,1.060e+05
130.1,6.707e+04,3.147e+04,1.559e+03,1.001e+05
131.6,5.766e+04,2.889e+04,1.180e+03,8.774e+04
133.2,3.298e+04,1.586e+04,7.846e+02,4.962e+04
134.8,7.863e+03,3.368e+03,5.078e+02,1.174e+04
136.3,5.876e+03,2.325e+03,5.592e+02,8.760e+03
137.9,4.937e+03,1.921e+03,5.157e+02,7.373e+03
139.5,3.192e+03,7.585e+02,3.216e+02,4.272e+03
141.0,2.334e+03,6.510e+02,3.703e+02,3.356e+03
142.6,2.025e+03,7.798e+02,5.376e+02,3.343e+03
144.2,1.798e+03,7.975e+02,7.180e+02,3.313e+03
145.7,1.179e+03,7.010e+02,6.725e+02,2.553e+03
147.3,8.865e+02,7.585e+02,6.876e+02,2.333e+03
148.9,7.407e+02,8.621e+02,6.767e+02,2.280e+03
150.4,6.255e+02,1.081e+03,6.360e+02,2.343e+03
152.0,5.411e+02,1.525e+03,5.402e+02,2.606e+03
153.6,5.876e+02,2.399e+03,4.854e+02,3.472e+03
155.1,5.898e+02,3.552e+03,4.018e+02,4.544e+03
156.7,3.474e+02,4.040e+03,2.973e+02,4.684e+03
158.3,3.044e+02,4.386e+03,2.829e+02,4.973e+03
159.8,3.766e+02,5.830e+03,2.285e+02,6.435e+03
161.4,4.250e+02,7.969e+03,1.678e+02,8.562e+03
163.0,3.651e+02,8.361e+03,2.313e+02,8.957e+03
164.5,2.194e+02,8.040e+03,4.027e+02,8.662e+03
166.1,1.289e+02,7.177e+03,6.106e+02,7.916e+03
167.7,1.574e+02,4.551e+03,6.433e+02,5.352e+03
169.2,2.112e+02,3.233e+03,4.859e+02,3.930e+03
170.8,1.738e+02,2.682e+03,2.357e+02,3.091e+03
172.4,1.648e+02,1.937e+03,1.053e+02,2.207e+03
173.9,2.607e+02,1.171e+03,8.019e+01,1.511e+03
175.5,3.324e+02,8.196e+02,8.349e+01,1.235e+03
177.1,2.910e+02,9.541e+02,1.042e+02,1.349e+03
178.6,4.021e+02,1.940e+03,1.752e+02,2.517e+03
180.2,4.828e+02,2.579e+03,2.471e+02,3.309e+03
181.8,5.023e+02,2.217e+03,2.914e+02,3.011e+03
183.3,6.526e+02,2.776e+03,4.054e+02,3.834e+03
184.9,9.140e+02,3.856e+03,5.386e+02,5.309e+03
186.5,1.155e+03,4.433e+03,6.045e+02,6.193e+03
188.0,1.431e+03,4.849e+03,6.537e+02,6.934e+03
189.6,1.783e+03,5.142e+03,6.372e+02,7.562e+03
191.2,2.208e+03,5.188e+03,5.893e+02,7.985e+03
192.7,3.220e+03,5.918e+03,5.761e+02,9.714e+03
194.3,4.273e+03,7.874e+03,7.217e+02,1.287e+04
195.9,4.834e+03,9.219e+03,8.858e+02,1.494e+04
197.4,4.686e+03,8.574e+03,8.308e+02,1.409e+04
199.0,4.471e+03,7.423e+03,8.381e+02,1.273e+04
