freq,psd_x,psd_y,psd_z,psd_xyz
90.1,8.332e+04,7.202e+02,4.451e+03,8.850e+04
91.6,5.870e+04,8.204e+02,3.061e+03,6.259e+04
93.1,5.900e+04,7.531e+02,2.208e+03,6.197e+04
94.6,6.440e+04,7.038e+02,2.205e+03,6.730e+04
96.1,6.206e+04,8.280e+02,2.216e+03,6.510e+04
97.6,5.848e+04,7.923e+02,2.227e+03,6.150e+04
99.1,5.923e+04,7.253e+02,3.041e+03,6.300e+04
100.6,5.880e+04,7.643e+02,3.529e+03,6.310e+04
102.1,5.638e+04,7.355e+02,3.121e+03,6.024e+04
103.6,5.257e+04,6.592e+02,2.588e+03,5.582e+04
105.1,4.349e+04,6.066e+02,1.841e+03,4.594e+04
106.6,3.258e+04,5.718e+02,1.680e+03,3.483e+04
108.1,2.709e+04,5.473e+02,1.355e+03,2.899e+04
109.6,2.506e+04,5.612e+02,1.452e+03,2.707e+04
111.1,2.308e+04,5.908e+02,1.464e+03,2.513e+04
112.6,1.972e+04,4.802e+02,1.087e+03,2.129e+04
114.1,1.733e+04,4.112e+02,1.150e+03,1.889e+04
115.6,1.738e+04,4.445e+02,1.573e+03,1.940e+04
117.1,1.999e+04,5.847e+02,3.433e+03,2.401e+04
118.6,1.819e+04,4.390e+02,2.263e+03,2.089e+04
120.1,1.673e+04,3.430e+02,1.808e+03,1.888e+04
121.6,1.663e+04,3.685e+02,2.252e+03,1.925e+04
123.1,1.727e+04,3.746e+02,2.462e+03,2.011e+04
124.6,1.830e+04,3.677e+02,2.196e+03,2.086e+04
126.1,2.154e+04,3.319e+02,2.228e+03,2.410e+04
127.6,2.912e+04,3.648e+02,3.127e+03,3.261e+04
129.1,3.692e+04,3.748e+02,4.223e+03,4.152e+04
130.6,4.027e+04,3.522e+02,5.946e+03,4.657e+04
132.1,3.823e+04,3.757e+02,6.875e+03,4.548e+04
133.6,3.068e+04,3.950e+02,6.101e+03,3.717e+04
135.1,2.853e+04,4.029e+02,5.401e+03,3.434e+04
136.6,3.197e+04,4.206e+02,5.026e+03,3.742e+04
138.1,3.495e+04,4.614e+02,4.524e+03,3.994e+04
139.6,3.851e+04,4.613e+02,4.131e+03,4.310e+04
141.1,4.228e+04,4.748e+02,3.763e+03,4.651e+04
142.6,4.246e+04,4.743e+02,2.512e+03,4.545e+04
144.1,4.260e+04,4.431e+02,1.783e+03,4.482e+04
145.6,4.908e+04,5.025e+02,1.968e+03,5.155e+04
147.1,4.407e+04,5.385e+02,1.973e+03,4.658e+04
148.6,3.381e+04,5.378e+02,1.679e+03,3.603e+04
150.1,2.494e+04,5.183e+02,1.279e+03,2.674e+04
151.6,1.893e+04,4.780e+02,1.020e+03,2.043e+04
153.1,1.478e+04,4.319e+02,9.142e+02,1.612e+04
154.6,1.133e+04,4.356e+02,8.520e+02,1.262e+04
156.1,8.113e+03,4.358e+02,7.218e+02,9.271e+03
157.6,7.712e+03,4.182e+02,6.042e+02,8.734e+03
159.1,7.083e+03,4.014e+02,6.032e+02,8.088e+03
160.6,6.894e+03,3.738e+02,7.186e+02,7.986e+03
162.1,8.008e+03,3.354e+02,6.396e+02,8.983e+03
163.6,8.653e+03,3.348e+02,4.849e+02,9.473e+03
165.1,8.795e+03,3.404e+02,4.282e+02,9.564e+03
166.6,1.214e+04,3.584e+02,4.691e+02,1.296e+04
168.1,1.114e+04,3.419e+02,3.868e+02,1.187e+04
169.6,9.841e+03,3.329e+02,3.699e+02,1.054e+04
171.1,1.032e+04,3.192e+02,3.599e+02,1.100e+04
172.6,1.131e+04,3.197e+02,3.414e+02,1.198e+04
174.1,1.158e+04,3.402e+02,3.530e+02,1.227e+04
175.6,1.204e+04,3.483e+02,3.575e+02,1.275e+04
177.1,1.283e+04,3.230e+02,3.467e+02,1.350e+04
178.6,1.479e+04,3.534e+02,3.876e+02,1.553e+04
180.1,1.770e+04,3.723e+02,4.243e+02,1.850e+04
181.6,1.744e+04,3.932e+02,5.325e+02,1.837e+04
183.1,1.600e+04,3.675e+02,5.330e+02,1.690e+04
184.6,1.425e+04,3.804e+02,5.336e+02,1.517e+04
186.1,1.184e+04,4.150e+02,4.973e+02,1.275e+04
187.6,9.054e+03,4.135e+02,4.325e+02,9.900e+03
189.1,7.061e+03,3.845e+02,4.206e+02,7.866e+03
190.6,5.456e+03,3.588e+02,4.211e+02,6.236e+03
192.1,4.601e+03,3.589e+02,4.267e+02,5.387e+03
193.6,5.581e+03,3.610e+02,4.637e+02,6.406e+03
195.1,6.253e+03,3.747e+02,6.227e+02,7.251e+03
196.6,5.795e+03,3.494e+02,7.408e+02,6.885e+03
198.1,5.265e+03,3.564e+02,7.551e+02,6.377e+03
199.6,4.517e+03,3.404e+02,7.100e+02,5.567e+03
