freq,psd_x,psd_y,psd_z,psd_xyz
78.7,5.760e+04,2.571e+03,9.234e+01,6.027e+04
80.2,9.441e+04,4.689e+03,7.018e+01,9.917e+04
81.8,1.480e+05,6.681e+03,6.692e+01,1.547e+05
83.3,1.755e+05,6.878e+03,7.739e+01,1.825e+05
84.9,1.700e+05,8.543e+03,1.400e+02,1.786e+05
86.4,2.084e+05,8.963e+03,1.743e+02,2.176e+05
88.0,1.985e+05,2.788e+03,3.422e+02,2.016e+05
89.5,1.438e+05,5.757e+02,7.989e+02,1.452e+05
91.0,1.973e+05,1.954e+03,1.345e+03,2.006e+05
92.6,3.111e+05,7.696e+03,2.012e+03,3.208e+05
94.1,3.528e+05,1.084e+04,2.231e+03,3.659e+05
95.7,3.837e+05,9.375e+03,1.975e+03,3.950e+05
97.2,4.523e+05,7.204e+03,1.953e+03,4.614e+05
98.8,4.468e+05,5.361e+03,2.012e+03,4.541e+05
100.3,4.328e+05,4.382e+03,2.104e+03,4.393e+05
101.9,4.366e+05,1.701e+03,1.901e+03,4.402e+05
103.4,4.465e+05,7.362e+02,1.997e+03,4.493e+05
104.9,4.479e+05,7.197e+02,2.301e+03,4.509e+05
106.5,4.367e+05,9.299e+02,2.748e+03,4.403e+05
108.0,4.456e+05,1.143e+03,3.478e+03,4.502e+05
109.6,4.602e+05,1.334e+03,4.497e+03,4.660e+05
111.1,4.398e+05,1.527e+03,5.473e+03,4.468e+05
112.7,3.921e+05,1.940e+03,6.061e+03,4.001e+05
114.2,3.555e+05,2.710e+03,7.025e+03,3.652e+05
115.7,3.594e+05,3.508e+03,9.042e+03,3.720e+05
117.3,3.583e+05,3.384e+03,1.074e+04,3.724e+05
118.8,3.395e+05,2.767e+03,1.124e+04,3.536e+05
120.4,3.014e+05,2.403e+03,1.018e+04,3.140e+05
121.9,2.650e+05,4.664e+03,8.258e+03,2.780e+05
123.5,2.416e+05,1.106e+04,6.951e+03,2.596e+05
125.0,2.355e+05,1.933e+04,8.134e+03,2.629e+05
126.5,2.203e+05,2.222e+04,1.028e+04,2.528e+05
128.1,2.023e+05,2.131e+04,1.187e+04,2.354e+05
129.6,1.835e+05,1.767e+04,1.253e+04,2.137e+05
131.2,1.591e+05,1.233e+04,1.170e+04,1.832e+05
132.7,1.043e+05,6.640e+03,8.025e+03,1.190e+05
134.3,2.336e+04,2.136e+03,2.231e+03,2.773e+04
135.8,8.673e+03,1.221e+03,1.146e+03,1.104e+04
137.3,8.377e+03,7.686e+02,1.111e+03,1.026e+04
138.9,6.613e+03,4.706e+02,1.080e+03,8.163e+03
140.4,6.117e+03,6.450e+02,1.109e+03,7.871e+03
142.0,7.663e+03,8.987e+02,1.538e+03,1.010e+04
143.5,8.404e+03,1.282e+03,1.772e+03,1.146e+04
145.1,7.902e+03,1.325e+03,1.903e+03,1.113e+04
146.6,6.825e+03,1.043e+03,1.980e+03,9.848e+03
148.1,5.192e+03,9.870e+02,1.590e+03,7.768e+03
149.7,4.192e+03,7.349e+02,1.307e+03,6.234e+03
151.2,3.403e+03,5.742e+02,1.232e+03,5.209e+03
152.8,2.778e+03,6.571e+02,1.250e+03,4.685e+03
154.3,2.787e+03,8.248e+02,1.562e+03,5.174e+03
155.9,2.981e+03,1.187e+03,1.995e+03,6.163e+03
157.4,2.701e+03,1.748e+03,2.152e+03,6.601e+03
158.9,2.868e+03,2.762e+03,2.535e+03,8.165e+03
160.5,3.589e+03,4.042e+03,3.047e+03,1.068e+04
162.0,4.693e+03,5.363e+03,3.439e+03,1.350e+04
163.6,5.731e+03,6.258e+03,3.500e+03,1.549e+04
165.1,6.428e+03,6.258e+03,3.440e+03,1.613e+04
166.7,6.874e+03,5.986e+03,3.366e+03,1.623e+04
168.2,6.689e+03,5.677e+03,2.989e+03,1.535e+04
169.8,6.517e+03,5.034e+03,2.711e+03,1.426e+04
171.3,5.800e+03,3.835e+03,2.247e+03,1.188e+04
172.8,4.973e+03,2.799e+03,1.841e+03,9.613e+03
174.4,4.451e+03,2.390e+03,1.645e+03,8.486e+03
175.9,4.065e+03,2.012e+03,1.727e+03,7.805e+03
177.5,3.499e+03,1.889e+03,1.817e+03,7.205e+03
179.0,2.788e+03,2.123e+03,2.132e+03,7.043e+03
180.6,3.226e+03,3.567e+03,3.617e+03,1.041e+04
182.1,4.399e+03,5.518e+03,5.110e+03,1.503e+04
183.6,4.674e+03,6.886e+03,5.342e+03,1.690e+04
185.2,4.665e+03,7.862e+03,5.304e+03,1.783e+04
186.7,4.902e+03,8.816e+03,5.348e+03,1.907e+04
188.3,4.829e+03,8.945e+03,5.120e+03,1.889e+04
189.8,5.034e+03,9.283e+03,4.718e+03,1.904e+04
191.4,5.571e+03,9.039e+03,4.617e+03,1.923e+04
192.9,6.702e+03,9.378e+03,5.428e+03,2.151e+04
194.4,7.419e+03,1.004e+04,5.712e+03,2.317e+04
196.0,7.116e+03,1.014e+04,4.883e+03,2.214e+04
197.5,6.117e+03,9.585e+03,3.922e+03,1.962e+04
199.1,5.785e+03,9.351e+03,3.434e+03,1.857e+04
