freq,psd_x,psd_y,psd_z,psd_xyz
0.0,1.026e+01,2.775e+02,1.191e+03,1.479e+03
1.5,3.500e+01,2.740e+02,6.898e+02,9.988e+02
3.1,3.901e+01,1.694e+02,4.744e+01,2.558e+02
4.6,3.460e+01,1.419e+02,3.344e+02,5.109e+02
6.1,3.518e+01,1.512e+02,1.235e+03,1.421e+03
7.6,3.221e+01,1.449e+02,2.089e+03,2.266e+03
9.2,2.913e+01,1.203e+02,3.086e+03,3.236e+03
10.7,2.677e+01,9.807e+01,4.397e+03,4.522e+03
12.2,2.861e+01,1.236e+02,6.123e+03,6.275e+03
13.8,3.006e+01,1.316e+02,8.723e+03,8.884e+03
15.3,3.442e+01,1.623e+02,1.235e+04,1.255e+04
16.8,3.236e+01,2.068e+02,1.659e+04,1.683e+04
18.3,2.731e+01,2.358e+02,2.040e+04,2.067e+04
19.9,2.452e+01,2.297e+02,2.278e+04,2.304e+04
21.4,2.805e+01,1.801e+02,2.281e+04,2.302e+04
22.9,3.166e+01,1.705e+02,2.763e+04,2.783e+04
24.5,2.924e+01,2.774e+02,3.831e+04,3.862e+04
26.0,3.048e+01,3.147e+02,4.843e+04,4.878e+04
27.5,3.186e+01,2.525e+02,5.983e+04,6.012e+04
29.0,3.400e+01,3.892e+02,7.850e+04,7.892e+04
30.6,3.896e+01,8.534e+02,1.067e+05,1.075e+05
32.1,5.073e+01,1.639e+03,1.543e+05,1.560e+05
33.6,8.348e+01,4.456e+03,2.235e+05,2.281e+05
35.2,1.401e+02,1.401e+04,3.054e+05,3.195e+05
36.7,1.793e+02,3.552e+04,4.951e+05,5.308e+05
38.2,2.243e+02,1.084e+05,1.206e+06,1.315e+06
39.7,3.565e+02,3.402e+05,3.179e+06,3.519e+06
41.3,4.192e+02,5.510e+05,4.560e+06,5.112e+06
42.8,3.255e+02,5.004e+05,3.778e+06,4.279e+06
44.3,2.490e+02,3.968e+05,2.761e+06,3.158e+06
45.8,2.255e+02,3.179e+05,2.040e+06,2.358e+06
47.4,2.317e+02,2.702e+05,1.566e+06,1.836e+06
48.9,2.387e+02,2.573e+05,1.300e+06,1.557e+06
50.4,2.642e+02,2.581e+05,1.185e+06,1.443e+06
52.0,4.407e+02,2.621e+05,1.093e+06,1.356e+06
53.5,6.401e+02,2.719e+05,1.001e+06,1.274e+06
55.0,7.591e+02,2.741e+05,8.865e+05,1.161e+06
56.5,7.941e+02,2.836e+05,7.846e+05,1.069e+06
58.1,8.220e+02,3.446e+05,7.801e+05,1.126e+06
59.6,1.535e+03,4.133e+05,8.000e+05,1.215e+06
61.1,3.122e+03,3.536e+05,6.305e+05,9.872e+05
62.7,5.509e+03,2.411e+05,4.051e+05,6.517e+05
64.2,7.265e+03,1.674e+05,2.550e+05,4.297e+05
65.7,6.740e+03,1.406e+05,1.712e+05,3.185e+05
67.2,7.405e+03,1.528e+05,1.270e+05,2.872e+05
68.8,9.874e+03,1.716e+05,8.899e+04,2.704e+05
70.3,1.222e+04,2.150e+05,5.730e+04,2.845e+05
71.8,1.359e+04,3.639e+05,4.746e+04,4.249e+05
73.4,1.507e+04,6.384e+05,5.540e+04,7.089e+05
74.9,1.529e+04,7.204e+05,5.259e+04,7.883e+05
76.4,1.540e+04,7.058e+05,4.123e+04,7.625e+05
77.9,1.505e+04,5.982e+05,2.551e+04,6.388e+05
79.5,1.282e+04,4.054e+05,1.228e+04,4.305e+05
81.0,1.056e+04,3.407e+05,7.441e+03,3.587e+05
82.5,8.636e+03,3.501e+05,5.654e+03,3.644e+05
84.1,6.762e+03,3.189e+05,3.933e+03,3.296e+05
85.6,6.930e+03,2.661e+05,2.907e+03,2.759e+05
87.1,8.989e+03,2.041e+05,2.424e+03,2.155e+05
88.6,9.568e+03,1.582e+05,2.147e+03,1.699e+05
90.2,8.135e+03,1.182e+05,1.987e+03,1.283e+05
91.7,6.480e+03,6.274e+04,2.400e+03,7.162e+04
93.2,5.207e+03,2.347e+04,3.469e+03,3.215e+04
94.8,4.821e+03,1.312e+04,5.215e+03,2.316e+04
96.3,5.103e+03,1.715e+04,8.066e+03,3.032e+04
97.8,4.063e+03,2.556e+04,9.743e+03,3.937e+04
99.3,2.243e+03,3.633e+04,9.763e+03,4.833e+04
100.9,1.621e+03,4.748e+04,8.821e+03,5.792e+04
102.4,1.492e+03,5.368e+04,7.585e+03,6.275e+04
103.9,2.095e+03,5.591e+04,6.715e+03,6.472e+04
105.5,2.987e+03,5.265e+04,5.981e+03,6.162e+04
107.0,3.360e+03,4.751e+04,5.490e+03,5.636e+04
108.5,2.680e+03,4.576e+04,5.205e+03,5.365e+04
110.0,3.156e+03,4.221e+04,4.940e+03,5.030e+04
111.6,5.205e+03,4.088e+04,5.005e+03,5.109e+04
113.1,8.082e+03,3.977e+04,5.175e+03,5.302e+04
114.6,1.129e+04,3.949e+04,5.641e+03,5.642e+04
116.2,1.652e+04,4.038e+04,6.448e+03,6.335e+04
117.7,1.620e+04,3.738e+04,7.287e+03,6.087e+04
119.2,1.612e+04,3.511e+04,8.084e+03,5.931e+04
120.7,2.166e+04,3.458e+04,9.088e+03,6.533e+04
