freq,psd_x,psd_y,psd_z,psd_xyz
160.9,1.241e+04,1.724e+04,7.058e+03,3.670e+04
162.4,1.477e+04,2.008e+04,7.450e+03,4.230e+04
164.0,1.752e+04,2.229e+04,8.099e+03,4.790e+04
165.5,1.869e+04,2.483e+04,9.096e+03,5.261e+04
167.1,1.911e+04,2.832e+04,1.064e+04,5.807e+04
168.7,2.079e+04,3.367e+04,1.270e+04,6.715e+04
170.2,2.827e+04,3.404e+04,1.553e+04,7.784e+04
171.8,2.719e+04,2.977e+04,1.450e+04,7.146e+04
173.3,2.214e+04,2.788e+04,1.299e+04,6.301e+04
174.9,2.360e+04,2.570e+04,1.281e+04,6.211e+04
176.5,2.600e+04,2.371e+04,1.238e+04,6.208e+04
178.0,2.740e+04,2.219e+04,1.222e+04,6.181e+04
179.6,2.657e+04,2.103e+04,1.199e+04,5.959e+04
181.2,2.385e+04,2.144e+04,1.158e+04,5.687e+04
182.7,2.361e+04,2.338e+04,1.360e+04,6.060e+04
184.3,2.310e+04,2.563e+04,1.617e+04,6.490e+04
185.8,2.193e+04,2.796e+04,1.856e+04,6.846e+04
187.4,2.191e+04,3.159e+04,2.197e+04,7.547e+04
189.0,2.173e+04,3.350e+04,2.433e+04,7.956e+04
190.5,1.951e+04,2.950e+04,2.247e+04,7.148e+04
192.1,1.697e+04,2.549e+04,1.905e+04,6.152e+04
193.7,1.252e+04,2.134e+04,1.427e+04,4.812e+04
195.2,8.622e+03,1.670e+04,9.228e+03,3.455e+04
196.8,7.667e+03,1.492e+04,6.544e+03,2.913e+04
198.3,7.749e+03,1.404e+04,5.386e+03,2.718e+04
199.9,6.973e+03,1.361e+04,4.375e+03,2.496e+04
